TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:2:44:182,-0.1688232,0.01745605,1.003052,-0.08300781,-0.1132813,1.139648,1.734619,2.190704,-20.02289,288.133,449.1342,250.9788,746.3671,40.43883,0,0,263.3636,8,0,0.8511822,-9.365809,0
12:2:44:214,-0.1674805,0.01745605,1.003052,-0.08203125,-0.1191406,1.130859,0.7327271,2.243042,-18.52005,288.133,424.3647,250.9788,746.3671,40.43883,0,0,263.3636,10,0,0.8521559,-9.292621,0
12:2:44:246,-0.1480713,0.01696777,0.9874268,-0.0859375,-0.1015625,1.12793,-3.656158,2.400055,-12.96478,275.7483,387.2106,250.9788,758.7518,28.05412,0,0,263.3636,10,0,0.8655709,-8.489773,0
12:2:44:278,-0.1168213,-0.07202148,0.9810791,-0.06640625,-0.1025391,1.130859,-5.622559,2.355194,-2.572021,275.7483,350.0565,250.9788,758.7518,28.05412,0,0,263.3636,10,0,-3.817544,-6.44262,0
12:2:44:310,-0.1070557,-0.1661377,0.9851074,-0.05957031,-0.1103516,1.131836,-6.60202,3.768311,-0.9196472,275.7483,312.9024,238.5941,758.7518,28.05412,0,0,250.9788,10,0,-8.765363,-5.380901,0
12:2:44:341,-0.1032715,-0.2081299,0.9910889,-0.05078125,-0.07519531,1.147461,-5.988922,5.00946,-3.319702,275.7483,288.133,238.5941,758.7518,28.05412,0,0,250.9788,10,0,-10.85368,-4.958255,0
12:2:44:373,-0.1121826,-0.2416992,0.9698486,-0.04785156,-0.1015625,1.123047,-4.015045,6.422577,-11.2825,275.7483,275.7483,238.5941,758.7518,28.05412,0,0,250.9788,10,0,-12.9299,-5.420261,0
12:2:44:405,-0.1246338,-0.2202148,0.9725342,-0.05957031,-0.109375,1.132813,-2.594452,8.426361,-22.07901,275.7483,288.133,250.9788,758.7518,28.05412,0,0,263.3636,10,0,-11.62474,-6.100987,0
12:2:44:438,-0.1517334,-0.161499,0.986084,-0.05664063,-0.1025391,1.139648,-1.891632,9.188995,-29.72031,275.7483,288.133,250.9788,758.7518,28.05412,0,0,263.3636,10,0,-8.175754,-7.622047,0
12:2:44:470,-0.1738281,-0.08300781,1.003174,-0.0703125,-0.1132813,1.140625,-2.325287,9.727325,-35.97092,275.7483,300.5177,250.9788,758.7518,28.05412,0,0,263.3636,8,0,-4.023246,-9.066154,0
12:2:44:501,-0.1759033,-0.02941895,1.02063,-0.05175781,-0.1445313,1.147461,-6.25061,9.78714,-14.66949,275.7483,288.133,226.2094,758.7518,28.05412,0,0,263.3636,8,0,-1.384091,-9.326216,0
12:2:44:533,-0.2160645,-0.3946533,1.030762,-0.08496094,-0.0078125,1.277344,-3.409424,8.882446,-0.7402039,288.133,263.3636,213.8247,758.7518,28.05412,0,0,263.3636,10,0,-17.15422,-8.434447,0
12:2:44:566,-0.321167,-0.5616455,1.084106,-0.1132813,0.06933594,1.290039,1.697235,8.015137,-25.24918,288.133,275.7483,226.2094,758.7518,28.05412,0,0,275.7483,10,0,-20.572,-10.47594,0
12:2:44:597,-0.2518311,-0.472168,1.292725,-0.02832031,-0.05078125,1.472656,10.07874,3.895416,-62.11731,312.9024,300.5177,226.2094,758.7518,28.05412,0,0,312.9024,14,0,-13.79555,-6.701334,0
12:2:44:629,-0.1459961,-0.2869873,1.240234,0.05371094,-0.05664063,1.413086,13.69751,1.398163,-57.64618,325.2871,350.0565,226.2094,758.7518,40.43883,0,0,325.2871,16,0,-9.670433,-4.573379,0
12:2:44:661,-0.2125244,-0.1461182,1.173096,0.1748047,-0.0390625,1.367188,10.90866,-1.375732,-39.11118,337.6718,399.5953,238.5941,758.7518,40.43883,0,0,337.6718,18,0,-5.254977,-7.947696,0
12:2:44:693,-0.237793,-0.02294922,1.109497,0.2412109,-0.01953125,1.318359,7.506714,-4.149628,-33.38394,337.6718,436.7494,226.2094,758.7518,40.43883,0,0,325.2871,18,0,-0.8951575,-10.73793,0
12:2:44:725,-0.2230225,0.003173828,1.074341,0.296875,0.01855469,1.241211,-0.3289795,-10.22827,-21.08459,337.6718,436.7494,226.2094,758.7518,40.43883,0,0,325.2871,16,0,0.1320379,-10.90696,0
12:2:44:758,-0.1832275,0.07702637,1.11499,0.2646484,-0.01953125,1.304688,-10.72174,-16.14243,-1.742096,337.6718,436.7494,238.5941,758.7518,28.05412,0,0,325.2871,16,0,3.090934,-7.9013,0
12:2:44:790,-0.1223145,0.03430176,1.171021,0.1943359,-0.02734375,1.367188,-17.26395,-18.99109,8.658142,325.2871,424.3647,238.5941,758.7518,28.05412,0,0,325.2871,16,0,1.315611,-4.973348,0
12:2:44:821,-0.09851074,-0.1130371,1.097656,0.1318359,0.03222656,1.295898,-25.80994,-23.09586,26.67725,312.9024,387.2106,238.5941,758.7518,28.05412,0,0,325.2871,22,0,-4.956715,-4.274855,0
12:2:44:853,-0.09729004,-0.2895508,0.9682617,0.08984375,0.1162109,1.1875,-27.4324,-25.80246,34.75967,300.5177,387.2106,238.5941,758.7518,28.05412,0,0,325.2871,24,0,-15.63203,-4.533254,0
12:2:44:885,-0.0916748,-0.2861328,0.9285889,0.07714844,0.1103516,1.154297,-25.68283,-27.60437,30.51285,288.133,374.8259,238.5941,758.7518,28.05412,0,0,325.2871,26,0,-16.69633,-4.564106,0
12:2:44:917,-0.06799316,-0.2644043,0.9287109,0.07714844,0.1015625,1.152344,-24.94263,-29.496,29.79507,288.133,362.4412,238.5941,758.7518,28.05412,0,0,325.2871,28,0,-15.8627,-3.452814,0
12:2:44:949,-0.08325195,-0.230835,0.852417,0.08105469,0.1621094,1.078125,-23.9183,-31.61194,27.24548,275.7483,350.0565,238.5941,746.3671,28.05412,0,0,325.2871,28,0,-15.90905,-4.969471,0
12:2:44:981,-0.09667969,-0.2536621,0.8415527,0.03710938,0.1484375,1.092773,-23.26782,-35.21576,23.64166,263.3636,325.2871,238.5941,746.3671,28.05412,0,0,325.2871,88,0,-17.4923,-5.739631,0
12:2:45:13,-0.07714844,-0.2823486,0.8796387,-0.0078125,0.109375,1.086914,-21.00235,-37.72797,21.18179,263.3636,288.133,238.5941,746.3671,28.05412,0,0,300.5177,140,0,-18.3568,-4.178003,0
12:2:45:45,-0.02478027,-0.3017578,0.8701172,-0.02441406,0.08203125,1.077148,-19.13315,-38.55789,21.96686,263.3636,275.7483,238.5941,746.3671,28.05412,0,0,300.5177,152,0,-21.10343,-1.340634,0
12:2:45:77,-0.01464844,-0.2897949,0.8015137,-0.01171875,0.1152344,1.006836,-16.13495,-38.63266,23.68652,250.9788,250.9788,238.5941,746.3671,28.05412,0,0,300.5177,198,0,-23.79937,-0.9002439,0
12:2:45:109,0.02355957,-0.3144531,0.7766113,-0.03613281,0.1015625,0.9804688,-11.56662,-38.44574,22.04163,250.9788,238.5941,238.5941,746.3671,28.05412,0,0,288.133,218,0,-26.64624,1.470793,0
12:2:45:142,0.04345703,-0.3486328,0.8012695,-0.07519531,0.07617188,1.00293,-8.082428,-37.34665,18.90137,238.5941,238.5941,238.5941,746.3671,28.05412,0,0,288.133,238,0,-26.9574,2.511755,0
12:2:45:173,0.135376,-0.3649902,0.7891846,-0.09765625,0.04589844,0.9931641,-1.577606,-34.655,9.039459,238.5941,226.2094,238.5941,746.3671,28.05412,0,0,288.133,242,0,-25.70607,7.803636,0
12:2:45:206,0.1784668,-0.2457275,0.657959,-0.06640625,0.2041016,0.8671875,4.149628,-30.75958,2.033691,238.5941,226.2094,238.5941,746.3671,28.05412,0,0,288.133,244,0,-21.89642,14.73393,0
12:2:45:238,0.1575928,-0.1622314,0.6877441,-0.0078125,0.09667969,0.8398438,7.985229,-26.73706,7.342224,238.5941,226.2094,238.5941,746.3671,28.05412,0,0,288.133,248,0,-14.42768,13.93322,0
12:2:45:269,0.1575928,-0.1622314,0.6877441,-0.04785156,0.04980469,0.9335938,8.463745,-24.51645,17.4733,238.5941,213.8247,238.5941,746.3671,28.05412,0,0,288.133,250,0,-14.42768,13.93322,0
12:2:45:301,0.1811523,-0.2935791,0.8455811,-0.05078125,0.06835938,1.011719,11.80588,-20.33691,15.24521,238.5941,213.8247,238.5941,746.3671,28.05412,0,0,288.133,252,0,-18.13863,10.18234,0
12:2:45:333,0.1433105,-0.2669678,0.7918701,-0.0078125,0.1240234,0.9384766,16.87515,-15.75363,11.77597,250.9788,213.8247,238.5941,746.3671,28.05412,0,0,288.133,252,0,-19.11352,9.106921,0
12:2:45:365,0.1716309,-0.2279053,0.717041,0.02246094,0.1259766,0.8623047,17.32376,-14.42276,10.87875,250.9788,213.8247,238.5941,746.3671,28.05412,0,0,300.5177,252,0,-18.38323,13.02305,0
12:2:45:397,0.1739502,-0.2442627,0.737793,0.00390625,0.06542969,0.9042969,19.0509,-10.65445,17.60788,250.9788,226.2094,238.5941,746.3671,28.05412,0,0,288.133,252,0,-18.78122,12.43915,0
12:2:45:429,0.2001953,-0.2342529,0.7862549,0.008789063,0.06152344,0.9521484,22.64725,-7.177734,13.6377,250.9788,226.2094,238.5941,746.3671,28.05412,0,0,300.5177,252,0,-15.97301,13.21625,0
12:2:45:461,0.2131348,-0.1646729,0.7658691,0.0390625,0.0703125,0.9248047,23.47717,-4.157104,11.19278,263.3636,238.5941,238.5941,746.3671,28.05412,0,0,300.5177,252,0,-11.63575,15.83943,0
12:2:45:493,0.1990967,-0.2423096,0.8302002,0.04980469,-0.03515625,0.9921875,22.41547,-0.3588867,26.04172,263.3636,238.5941,238.5941,746.3671,28.05412,0,0,300.5177,252,0,-15.2574,12.06421,0
12:2:45:525,0.1435547,-0.2426758,0.8843994,0.04980469,0.005859375,1.039063,23.10333,2.512207,29.00253,263.3636,238.5941,238.5941,746.3671,28.05412,0,0,300.5177,252,0,-14.68949,7.973852,0
12:2:45:557,0.1497803,-0.2452393,0.947998,0.03417969,0.01464844,1.131836,24.81552,7.09549,27.12585,263.3636,250.9788,238.5941,746.3671,28.05412,0,0,312.9024,252,0,-13.16479,7.459516,0
