TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:0:31:804,-0.004516602,0.01843262,0.9936523,-0.1181641,0.1318359,1.143555,0.7775879,10.60959,-6.20575,176.6706,114.7471,411.98,1043.6,127.1318,0,0,164.2859,14,0,1.064654,-0.2572939,0
12:0:31:836,0.009521484,0.02111816,0.9801025,-0.1191406,0.1484375,1.139648,-0.02243042,11.33484,-4.187012,164.2859,114.7471,411.98,1031.215,127.1318,0,0,164.2859,14,0,1.247049,0.5556821,0
12:0:31:869,-0.002563477,0.01428223,0.9769287,-0.1103516,0.1318359,1.147461,-0.4037476,10.99091,-3.18512,164.2859,114.7471,411.98,1031.215,127.1318,0,0,164.2859,14,0,0.8550581,-0.1516262,0
12:0:31:900,0.01318359,-0.008056641,0.991333,-0.1181641,0.1337891,1.154297,-1.009369,11.37222,1.958923,164.2859,127.1318,411.98,1031.215,127.1318,0,0,164.2859,14,0,-0.4634903,0.7623349,0
12:0:31:932,0.0246582,-0.00793457,0.9991455,-0.1191406,0.1386719,1.15625,-0.5906677,12.20215,1.069183,164.2859,127.1318,411.98,1031.215,127.1318,0,0,164.2859,14,0,-0.4444091,1.403788,0
12:0:31:964,-0.009887695,-0.01660156,0.998291,-0.1142578,0.1171875,1.167969,-0.6504822,13.32367,-4.358978,164.2859,151.9012,399.5953,1031.215,139.5165,0,0,164.2859,14,0,-0.9449966,-0.5591322,0
12:0:31:996,-0.07629395,0.01538086,1.088623,-0.140625,0.07128906,1.225586,-1.727142,14.0863,-0.8224487,164.2859,213.8247,374.8259,1043.6,164.2859,0,0,164.2859,14,0,0.6986037,-3.636417,0
12:0:32:28,-0.04748535,0.007324219,1.378662,0.005859375,0.6367188,1.558594,-2.078552,10.57968,28.89038,139.5165,424.3647,374.8259,1068.37,201.44,0,0,164.2859,14,0,0.2154019,-1.425629,0
12:0:32:60,-0.08862305,0.001098633,1.354248,0.02734375,0.7490234,1.552734,-3.940277,0.8299255,42.93182,139.5165,560.5965,362.4412,1080.754,238.5941,0,0,164.2859,14,0,0.03274038,-2.764875,0
12:0:32:92,-0.1414795,-0.1335449,1.27417,0.06640625,0.953125,1.495117,0.5981445,-17.21909,36.14288,151.9012,746.3671,374.8259,1080.754,250.9788,0,0,164.2859,16,0,-4.326945,-4.603573,0
12:0:32:124,-0.09765625,-0.1843262,1.259155,-0.0078125,0.8339844,1.506836,6.25061,-31.61194,-0.88974,151.9012,758.7518,374.8259,1080.754,238.5941,0,0,164.2859,32,0,-6.249786,-3.158339,0
12:0:32:157,-0.0435791,-0.2077637,1.241089,0.01464844,0.7373047,1.492188,11.10306,-39.70184,-23.24539,151.9012,733.9824,374.8259,1080.754,250.9788,0,0,164.2859,28,0,-7.473039,-1.428083,0
12:0:32:189,0.01196289,-0.09020996,1.163696,0.046875,0.4511719,1.393555,15.19287,-47.85156,-34.0419,164.2859,709.213,374.8259,1068.37,250.9788,0,0,164.2859,28,0,-3.777879,0.4745278,0
12:0:32:220,0.06884766,0.04931641,0.9193115,0.07324219,0.40625,1.230469,14.30313,-55.60501,-10.46005,164.2859,672.0588,374.8259,1068.37,238.5941,0,0,164.2859,54,0,3.088558,4.401495,0
12:0:32:252,0.1241455,0.06799316,0.7814941,0.06933594,0.3496094,1.105469,11.95541,-59.25369,-7.708588,164.2859,622.52,387.2106,1068.37,238.5941,0,0,164.2859,54,0,5.286127,10.36536,0
12:0:32:284,0.1320801,0.06811523,0.7202148,0.07421875,0.3417969,1.038086,9.921722,-60.62943,-9.338531,164.2859,610.1353,387.2106,1068.37,238.5941,0,0,164.2859,106,0,5.975138,12.68452,0
12:0:32:316,0.2261963,0.121582,0.6569824,0.08984375,0.3125,0.9902344,6.489868,-61.63879,-14.45267,164.2859,585.3659,387.2106,1068.37,238.5941,0,0,164.2859,118,0,10.47153,22.23873,0
12:0:32:348,0.2481689,0.131958,0.6112061,0.1103516,0.3154297,0.9179688,2.69165,-61.32477,-10.90118,164.2859,523.4424,387.2106,1068.37,226.2094,0,0,164.2859,176,0,11.9826,26.14677,0
12:0:32:381,0.3303223,0.1772461,0.5594482,0.09472656,0.21875,0.859375,-4.665527,-58.62564,-5.831909,164.2859,424.3647,387.2106,1080.754,226.2094,0,0,164.2859,220,0,15.40418,33.9726,0
12:0:32:412,0.3552246,0.1437988,0.5594482,0.08398438,0.2041016,0.8271484,-8.613281,-56.29288,3.656158,164.2859,362.4412,374.8259,1080.754,226.2094,0,0,164.2859,220,0,12.14489,37.87111,0
12:0:32:444,0.3104248,0.009643555,0.4803467,0.01367188,0.1396484,0.7568359,-12.68066,-51.21613,17.16675,164.2859,263.3636,374.8259,1080.754,213.8247,0,0,164.2859,238,0,1.020916,52.2477,0
12:0:32:477,0.4121094,-0.03637695,0.5950928,-0.0390625,0.0390625,0.8544922,-14.54239,-43.67203,6.863708,164.2859,189.0553,362.4412,1080.754,213.8247,0,0,164.2859,242,0,-2.718038,46.54135,0
