TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
16:0:43:347,0.07226563,-0.2629395,0.9476318,0.1123047,0.1630859,1.136719,7.559052,3.349609,2.205658,176.6706,102.3624,362.4412,994.0612,127.1318,0,0,151.9012,214,2.55627,-15.16273,3.561907,0
16:0:43:379,0.1081543,-0.2432861,0.9111328,0.08984375,0.1572266,1.147461,8.21701,3.850555,0.5906677,176.6706,102.3624,374.8259,1006.446,127.1318,0,0,151.9012,208,2.55627,-14.53552,5.753363,0
16:0:43:411,0.1165771,-0.2567139,0.9453125,0.109375,0.1572266,1.139648,8.149719,4.411316,4.029999,176.6706,102.3624,374.8259,1006.446,127.1318,0,0,151.9012,200,3.105495,-14.25839,5.786735,0
16:0:43:443,0.1219482,-0.2220459,0.9470215,0.07421875,0.1748047,1.139648,8.000183,5.704803,3.633728,176.6706,102.3624,374.8259,1006.446,127.1318,0,0,151.9012,198,4.189385,-12.29528,6.220106,0
16:0:43:475,0.0892334,-0.2163086,0.9040527,0.1005859,0.1933594,1.117188,7.080536,7.364655,4.61319,176.6706,102.3624,374.8259,1006.446,127.1318,0,0,151.9012,234,4.189385,-13.42028,4.934165,0
16:0:43:507,0.01452637,-0.2009277,0.9390869,0.09375,0.1796875,1.132813,7.080536,8.149719,-1.996307,176.6706,102.3624,387.2106,1018.831,127.1318,0,0,151.9012,242,5.254216,-12.63386,0.7686003,0
16:0:43:539,0.04614258,-0.1612549,0.8839111,0.03027344,0.1650391,1.102539,5.988922,6.990814,-6.422577,176.6706,102.3624,387.2106,1031.215,127.1318,0,0,151.9012,242,5.779617,-11.02779,2.802669,0
16:0:43:571,0.0802002,-0.105835,0.9683838,0.05273438,0.1542969,1.123047,2.923431,5.383301,5.17395,164.2859,102.3624,411.98,1068.37,139.5165,0,0,151.9012,248,5.779617,-5.935543,4.394509,0
16:0:43:603,0.09301758,-0.1522217,0.9398193,0.06542969,0.1464844,1.143555,0.04486084,4.433746,22.50519,164.2859,102.3624,424.3647,1093.139,151.9012,0,0,151.9012,252,5.779617,-8.862226,5.133115,0
16:0:43:635,0.1379395,-0.1741943,0.9611816,0.06542969,0.1650391,1.171875,0.07476807,4.755249,24.44916,176.6706,102.3624,424.3647,1093.139,164.2859,0,0,151.9012,252,5.779617,-9.316624,7.160021,0
16:0:43:667,0.09399414,-0.2175293,1.002441,0.07128906,0.1591797,1.147461,0.1271057,8.329163,9.921722,176.6706,102.3624,424.3647,1080.754,164.2859,0,0,151.9012,112,6.300419,-11.19722,4.396934,0
16:0:43:699,0.03674316,-0.2506104,0.9869385,0.07910156,0.1171875,1.162109,0.2915955,10.16098,12.14981,176.6706,89.97765,399.5953,1055.985,151.9012,0,0,151.9012,22,7.328408,-13.92483,1.718518,0
16:0:43:731,-0.02270508,-0.1680908,0.9396973,0.05859375,0.1308594,1.146484,-0.3813171,10.28809,12.72552,176.6706,89.97765,362.4412,1006.446,139.5165,0,0,151.9012,22,7.328408,-10.51361,-1.237443,0
