TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:22:14:358,0.1298828,-0.1865234,0.9647217,0.01855469,0.2041016,1.148438,2.400055,2.452393,-13.11432,176.6706,89.97765,288.133,1216.986,77.59294,0,0,139.5165,254,2.002123,-9.974649,6.631225,0
12:22:14:392,0.1412354,-0.168335,0.9020996,-0.008789063,0.2460938,1.141602,1.816864,3.53653,-12.29935,176.6706,89.97765,263.3636,1216.986,77.59294,0,0,139.5165,252,2.55627,-9.99647,8.183419,0
12:22:14:423,0.1264648,-0.1060791,0.9439697,0.05566406,0.1650391,1.155273,0.6130981,4.658051,-7.020721,176.6706,89.97765,263.3636,1216.986,77.59294,0,0,139.5165,252,2.55627,-5.951596,7.227965,0
12:22:14:455,0.09509277,-0.06237793,0.9346924,0.006835938,0.2255859,1.148438,-1.196289,4.658051,0.6729126,176.6706,89.97765,275.7483,1192.217,77.59294,0,0,151.9012,252,2.55627,-3.684224,5.800881,0
12:22:14:487,0.09509277,-0.06237793,0.9346924,0.006835938,0.2275391,1.144531,-3.267365,3.813171,10.34042,176.6706,89.97765,275.7483,1179.832,77.59294,0,0,139.5165,256,2.55627,-3.684224,5.800881,0
12:22:14:519,0.09387207,-0.1003418,0.9221191,0.04199219,0.1904297,1.143555,-6.235657,2.50473,21.12946,176.6706,89.97765,275.7483,1167.447,77.59294,0,0,151.9012,254,2.55627,-6.06631,5.639425,0
12:22:14:551,0.09411621,-0.2011719,1.008789,0.0078125,0.1748047,1.146484,-6.975861,3.289795,16.20972,176.6706,89.97765,275.7483,1167.447,77.59294,0,0,151.9012,254,2.55627,-10.25653,4.415541,0
12:22:14:583,0.1712646,-0.2299805,1.194458,0.0009765625,0.1953125,1.219727,-5.607605,3.715973,9.562836,176.6706,89.97765,275.7483,1179.832,77.59294,0,0,151.9012,254,2.55627,-8.189671,5.902063,0
12:22:14:615,0.06689453,-0.2762451,0.9958496,0.1337891,0.1123047,1.139648,-5.345917,6.078644,5.039368,176.6706,89.97765,275.7483,1179.832,77.59294,0,0,151.9012,254,2.55627,-14.62522,3.019984,0
12:22:14:647,0.1031494,-0.2540283,0.9525146,0.03222656,0.1865234,1.143555,-4.590759,7.865601,4.42627,176.6706,89.97765,275.7483,1179.832,77.59294,0,0,151.9012,254,2.55627,-14.112,5.075772,0
12:22:14:679,0.0559082,-0.2387695,0.9613037,0.06640625,0.1484375,1.152344,-4.127197,8.972168,6.108551,176.6706,89.97765,275.7483,1167.447,77.59294,0,0,151.9012,252,2.002123,-13.69272,2.752524,0
12:22:14:711,0.0435791,-0.2304688,0.946167,0.05273438,0.1474609,1.15918,-4.11972,8.695526,9.585266,176.6706,89.97765,275.7483,1130.293,77.59294,0,0,151.9012,252,1.443,-13.79278,2.216977,0
12:22:14:743,0.03747559,-0.2182617,0.946167,0.04980469,0.1240234,1.15625,-4.321594,8.35907,13.17413,176.6706,89.97765,275.7483,1117.908,77.59294,0,0,151.9012,254,1.443,-13.17072,1.927611,0
12:22:14:775,-0.02526855,-0.2746582,1.022461,0.07421875,0.1640625,1.147461,-3.74588,7.080536,14.83398,176.6706,89.97765,263.3636,1068.37,77.59294,0,0,151.9012,252,1.443,-14.38747,-1.0966,0
12:22:14:806,0.02294922,-0.291748,0.9675293,0.2021484,0.06347656,1.185547,-2.489777,5.428162,20.22476,176.6706,89.97765,263.3636,1043.6,77.59294,0,0,151.9012,254,0.878841,-16.91983,1.070757,0
12:22:14:839,0.03845215,-0.3359375,0.9511719,0.1435547,0.1484375,1.138672,-0.8598328,4.912262,8.770294,176.6706,89.97765,263.3636,1031.215,77.59294,0,0,151.9012,252,0.3096001,-19.60465,1.775209,0
