TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:11:54:292,-0.06445313,-0.1422119,0.979248,-0.01464844,-0.008789063,1.155273,-1.084137,4.673004,-3.790741,151.9012,28.05412,288.133,857.8295,28.05412,0,0,114.7471,14,0,-7.911327,-3.349881,0
12:11:54:323,-0.01989746,-0.1453857,0.9908447,-0.015625,-0.001953125,1.160156,-1.226196,6.183319,-2.766418,151.9012,28.05412,288.133,845.4448,28.05412,0,0,114.7471,14,0,-8.258426,-1.011323,0
12:11:54:354,0.01245117,-0.2163086,1.005493,-0.00390625,-0.009765625,1.169922,-1.278534,7.439423,-4.844971,151.9012,28.05412,288.133,857.8295,28.05412,0,0,114.7471,14,0,-11.93377,0.5812438,0
12:11:54:386,-0.04382324,-0.2943115,1.009766,-0.02539063,-0.01464844,1.193359,2.15332,10.46753,-35.37277,151.9012,28.05412,263.3636,870.2142,28.05412,0,0,114.7471,14,0,-15.46952,-1.910255,0
12:11:54:417,-0.09094238,-0.2563477,1.009033,-0.01269531,-0.0859375,1.180664,3.491669,11.31241,-50.90958,151.9012,28.05412,263.3636,882.5989,28.05412,0,0,114.7471,14,0,-13.01442,-4.081456,0
12:11:54:448,-0.1157227,-0.2259521,1.092163,-0.015625,0.265625,1.320313,7.865601,12.94235,-72.63718,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,14,0,-9.79692,-4.663027,0
12:11:54:479,-0.04016113,-0.1271973,1.150146,0.09667969,0.2578125,1.34375,7.693634,7.312317,-50.00488,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,14,0,-5.331497,-1.586497,0
12:11:54:511,-0.004516602,-0.06030273,1.142944,0.1054688,0.296875,1.31543,6.572113,2.796326,-21.44348,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,14,0,-2.633931,-0.189358,0
12:11:54:542,0.04309082,-0.1077881,1.075317,0.09277344,0.3994141,1.266602,4.299164,-3.813171,4.246826,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,14,0,-5.135289,1.952358,0
12:11:54:573,0.08532715,-0.1352539,1.039551,0.08105469,0.4375,1.232422,5.308533,-10.10864,-12.68066,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,14,0,-6.616676,4.01415,0
12:11:54:604,0.07983398,-0.1486816,0.991333,0.1005859,0.4296875,1.201172,7.588959,-14.13116,-37.09991,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,14,0,-7.965439,4.036141,0
12:11:54:636,0.07983398,-0.1196289,0.980835,0.1240234,0.4023438,1.19043,8.516083,-17.30133,-40.02335,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,14,0,-6.550086,4.221147,0
12:11:54:667,0.09265137,-0.06774902,0.9663086,0.1523438,0.3994141,1.185547,7.566528,-22.46033,-26.22864,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,14,0,-3.7764,5.28553,0
12:11:54:698,0.07043457,-0.04992676,0.9553223,0.1386719,0.4296875,1.193359,5.353394,-29.86237,-14.7966,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,16,0,-2.907343,4.185082,0
12:11:54:730,0.06359863,-0.0546875,0.9827881,0.1171875,0.421875,1.240234,4.658051,-33.76526,-14.70688,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,22,0,-3.040805,3.565912,0
12:11:54:761,0.0982666,-0.07006836,1.060181,0.07910156,0.3779297,1.313477,4.336548,-38.46069,-21.80237,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,28,0,-3.281025,4.704657,0
12:11:54:792,0.1225586,-0.08569336,1.091064,0.06152344,0.3369141,1.321289,4.082336,-41.89255,-28.31467,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,62,0,-3.734187,5.485884,0
12:11:54:839,0.1412354,-0.0880127,1.01709,0.05566406,0.3271484,1.264648,4.785156,-44.03839,-31.69418,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,168,0,-4.281141,7.17149,0
12:11:54:870,0.1490479,-0.09082031,0.9796143,0.05566406,0.3115234,1.234375,4.934692,-44.7113,-34.56528,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,192,0,-4.683021,8.075654,0
12:11:54:901,0.1838379,-0.1043701,0.9326172,0.04980469,0.2646484,1.194336,5.50293,-45.3244,-31.1409,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,212,0,-5.657223,10.68701,0
12:11:54:933,0.2163086,-0.0534668,0.9179688,0.05859375,0.2275391,1.163086,4.830017,-44.74121,-14.98352,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,210,0,-2.890363,13.57047,0
12:11:54:964,0.2115479,-0.04309082,0.9279785,0.06152344,0.2324219,1.166992,4.515991,-44.27017,-11.30493,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,210,0,-2.300376,13.16765,0
12:11:54:995,0.2434082,-0.04711914,0.9289551,0.07128906,0.2460938,1.167969,1.61499,-42.8421,-0.4411316,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,208,0,-2.438703,14.97379,0
12:11:55:26,0.237793,-0.07495117,0.9078369,0.08105469,0.2724609,1.117188,-0.4785156,-41.12991,1.308441,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,240,0,-4.037132,14.81402,0
12:11:55:58,0.2347412,-0.09814453,0.8822021,0.07714844,0.28125,1.116211,-0.6130981,-40.95795,0.5532837,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,240,0,-5.533713,14.99413,0
12:11:55:89,0.3013916,-0.109375,0.8933105,0.07128906,0.2841797,1.123047,-0.9046936,-37.87003,-6.093597,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,244,0,-5.681462,18.37424,0
12:11:55:120,0.3763428,-0.1551514,0.8491211,0.07421875,0.2773438,1.06543,-0.6803894,-34.81201,-6.848755,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,234,0,-8.047559,23.24534,0
12:11:55:151,0.3590088,-0.2015381,0.7182617,0.1162109,0.3183594,0.9072266,0.6729126,-31.32034,2.310333,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,240,0,-12.97199,26.58356,0
12:11:55:183,0.3746338,-0.1923828,0.6634521,0.1230469,0.3203125,0.8681641,0.8972168,-29.11469,3.678589,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,242,0,-13.28479,30.63648,0
12:11:55:214,0.3945313,-0.1650391,0.6228027,0.140625,0.3291016,0.8242188,2.654266,-24.74075,-0.9420776,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,246,0,-11.91111,35.50931,0
12:11:55:245,0.4414063,-0.1137695,0.6260986,0.1328125,0.2871094,0.8134766,2.721558,-20.28458,-7.753448,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,250,0,-7.773488,41.11259,0
12:11:55:276,0.4554443,-0.1290283,0.628418,0.1279297,0.2587891,0.8056641,2.542114,-16.75552,-8.598328,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,250,0,-8.627957,40.99953,0
12:11:55:308,0.5010986,-0.1489258,0.6212158,0.07910156,0.1679688,0.796875,1.951447,-10.23575,9.346008,151.9012,28.05412,263.3636,956.9071,28.05412,0,0,114.7471,252,0,-9.530887,43.13476,0
12:11:55:339,0.5018311,-0.1253662,0.6474609,0.07421875,0.2255859,0.7900391,1.876678,0.9869385,12.51617,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,248,0,-7.751137,42.66103,0
12:11:55:370,0.4660645,-0.1617432,0.6428223,0.06933594,0.2099609,0.7929688,2.362671,8.942261,9.443207,151.9012,28.05412,263.3636,944.5224,28.05412,0,0,114.7471,242,0,-10.42296,39.02816,0
12:11:55:401,0.465332,-0.178833,0.6403809,0.05566406,0.2099609,0.8046875,3.327179,14.14612,8.127289,151.9012,28.05412,263.3636,944.5224,28.05412,0,0,114.7471,244,0,-11.54567,38.31381,0
12:11:55:433,0.434082,-0.1477051,0.685791,0.06152344,0.203125,0.8525391,5.091705,21.58554,10.0264,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,246,0,-9.275647,35.0835,0
12:11:55:464,0.3641357,-0.06018066,0.7453613,0.1054688,0.2929688,0.9179688,4.949646,28.47168,5.891724,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,236,0,-3.743821,30.59901,0
12:11:55:511,0.3212891,-0.01806641,0.8183594,0.1308594,0.3681641,1,2.729034,30.76706,14.46014,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,224,0,-1.044413,25.03918,0
12:11:55:542,0.2854004,-0.008544922,0.824707,0.140625,0.3554688,1.010742,1.26358,31.00632,21.27151,151.9012,28.05412,238.5941,956.9071,28.05412,0,0,114.7471,224,0,-0.5070469,22.50973,0
12:11:55:573,0.3087158,-0.0189209,0.8658447,0.09472656,0.4306641,1.133789,-0.5607605,30.8493,25.19684,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,114.7471,216,0,-1.024158,21.88314,0
12:11:55:605,0.3361816,-0.05090332,1.074829,0.04980469,0.4072266,1.287109,-1.05423,32.11288,10.62454,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,114.7471,212,0,-1.954765,15.57424,0
12:11:55:636,0.369751,-0.07666016,1.126709,0.03710938,0.4052734,1.308594,-1.039276,33.1073,2.429962,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,114.7471,212,0,-2.677551,15.35901,0
12:11:55:667,0.3173828,-0.1422119,1.045898,0.04492188,0.421875,1.22168,-0.1869202,35.22324,2.355194,151.9012,28.05412,238.5941,932.1377,28.05412,0,0,114.7471,212,0,-5.754134,14.4001,0
12:11:55:698,0.215332,-0.1478271,0.8896484,0.046875,0.4648438,1.089844,2.676697,34.09424,12.94983,151.9012,28.05412,238.5941,919.753,28.05412,0,0,114.7471,214,0,-8.352928,12.91178,0
12:11:55:730,0.1643066,-0.09814453,0.8100586,0.02148438,0.3935547,1.000977,5.435638,31.94839,9.697418,151.9012,28.05412,238.5941,894.9836,28.05412,0,0,114.7471,212,0,-6.821043,12.28797,0
12:11:55:761,0.2364502,-0.04345703,0.8522949,-0.01269531,0.3417969,1.040039,6.422577,31.3353,9.24881,151.9012,28.05412,238.5941,894.9836,28.05412,0,0,114.7471,212,0,-2.584201,17.07343,0
12:11:55:792,0.1540527,0.04553223,0.9654541,-0.004882813,0.3193359,1.135742,6.542206,31.49979,-4.28421,151.9012,28.05412,238.5941,894.9836,28.05412,0,0,114.7471,38,0,2.400467,8.954871,0
12:11:55:823,0.1473389,0.04711914,1.023926,-0.02441406,0.2871094,1.21875,4.082336,30.3035,6.676788,151.9012,28.05412,238.5941,882.5989,28.05412,0,0,114.7471,30,0,2.256578,7.65971,0
12:11:55:855,0.1289063,0.03967285,1.08374,-0.04785156,0.2773438,1.28418,3.035583,30.13153,13.45078,151.9012,28.05412,238.5941,882.5989,28.05412,0,0,114.7471,30,0,1.74343,6.060309,0
12:11:55:886,0.1755371,0.01220703,1.096802,-0.07226563,0.2636719,1.277344,1.891632,31.52969,6.773987,151.9012,28.05412,238.5941,870.2142,28.05412,0,0,114.7471,40,0,0.507354,8.219715,0
12:11:55:917,0.1188965,-0.08166504,0.9749756,-0.078125,0.2480469,1.117188,2.878571,32.86057,-1.07666,151.9012,28.05412,238.5941,857.8295,28.05412,0,0,114.7471,36,0,-4.366632,6.570528,0
12:11:55:948,0.0760498,-0.07312012,0.8630371,-0.05859375,0.2490234,1.054688,5.181427,32.58392,-0.04486084,151.9012,28.05412,238.5941,857.8295,28.05412,0,0,114.7471,36,0,-5.090186,5.311847,0
12:11:55:980,0.06140137,-0.04882813,0.8790283,-0.06347656,0.234375,1.060547,5.959015,32.50168,-2.661743,151.9012,28.05412,238.5941,857.8295,28.05412,0,0,114.7471,36,0,-3.350297,4.274412,0
12:11:56:11,-0.2458496,-0.2113037,1.211304,0.1552734,1.112305,0.8466797,4.61319,38.63266,-8.680573,151.9012,28.05412,238.5941,857.8295,28.05412,0,0,114.7471,30,0,-7.031652,-8.332555,0
12:11:56:42,0.06420898,-0.01550293,0.8658447,-0.04394531,0.1748047,1.165039,4.157104,33.75031,26.95389,151.9012,28.05412,238.5941,857.8295,28.05412,0,0,114.7471,30,0,-1.091227,4.796593,0
12:11:56:73,0.06640625,-0.04260254,1.112793,-0.06152344,0.08886719,1.22168,4.089813,32.44934,19.74625,151.9012,28.05412,238.5941,833.0601,28.05412,0,0,114.7471,148,0,-1.870201,2.967728,0
12:11:56:105,0.04040527,-0.09313965,0.9312744,0.03027344,0.2324219,1.070313,4.47113,32.30728,31.76147,151.9012,28.05412,238.5941,833.0601,28.05412,0,0,114.7471,34,0,-5.858796,2.409058,0
12:11:56:136,0.1379395,-0.0078125,0.9868164,-0.05957031,0.1591797,1.165039,4.179535,32.45682,17.06955,151.9012,28.05412,238.5941,833.0601,28.05412,0,0,114.7471,14,0,-0.4026242,7.998963,0
12:11:56:183,0.05383301,0.003295898,0.9393311,-0.05957031,0.1171875,1.124023,2.15332,34.21387,8.583374,151.9012,28.05412,250.9788,833.0601,28.05412,0,0,114.7471,12,0,0.2017145,3.478409,0
12:11:56:214,0.0246582,-0.007202148,0.9606934,-0.05566406,0.1240234,1.152344,1.345825,34.25873,16.3443,151.9012,28.05412,238.5941,833.0601,28.05412,0,0,114.7471,12,0,-0.4354677,1.518577,0
12:11:56:245,0.05444336,-0.04528809,0.9925537,-0.078125,0.1074219,1.165039,0.5981445,34.21387,26.16882,151.9012,28.05412,238.5941,833.0601,28.05412,0,0,114.7471,12,0,-2.494384,3.024382,0
12:11:56:276,-0.003662109,-0.004760742,0.9542236,-0.04882813,0.06347656,1.147461,0.1794434,34.7522,8.830109,151.9012,28.05412,238.5941,833.0601,28.05412,0,0,114.7471,12,0,-0.2983664,-0.2292379,0
12:11:56:308,-0.1013184,-0.01501465,0.9708252,-0.0703125,0.0390625,1.152344,-1.480408,36.32233,-9.174042,151.9012,28.05412,250.9788,833.0601,28.05412,0,0,114.7471,12,0,-0.8241045,-6.040204,0
12:11:56:339,-0.1422119,-0.06115723,0.9802246,-0.1289063,0.06933594,1.171875,-2.930908,36.05316,-8.00766,151.9012,28.05412,250.9788,833.0601,28.05412,0,0,114.7471,12,0,-3.173437,-7.921893,0
12:11:56:370,-0.2454834,-0.1838379,0.9256592,-0.1142578,0.01855469,1.12793,2.549591,31.72409,-48.1282,151.9012,28.05412,250.9788,882.5989,28.05412,0,0,114.7471,12,0,-9.468214,-13.2727,0
12:11:56:401,-0.5155029,-0.331665,0.9678955,-0.2382813,0.04492188,1.12793,0.6729126,26.44547,-66.9548,151.9012,28.05412,250.9788,981.6765,28.05412,0,0,114.7471,12,0,-12.86395,-22.11643,0
12:11:56:433,-0.4841309,-0.1126709,0.9703369,-0.0703125,-0.046875,1.133789,-0.3364563,19.08081,-46.16928,151.9012,28.05412,263.3636,1031.215,28.05412,0,0,114.7471,12,0,-4.518655,-24.66598,0
12:11:56:464,-0.3138428,-0.102417,0.9957275,-0.109375,-0.02441406,1.155273,1.891632,12.14233,-26.99127,139.5165,28.05412,288.133,1130.293,28.05412,0,0,102.3624,12,0,-4.486319,-16.00846,0
12:11:56:495,-0.2171631,-0.2303467,0.9970703,-0.08007813,-0.01269531,1.166992,3.573914,10.16098,-10.4451,151.9012,28.05412,312.9024,1192.217,28.05412,0,0,102.3624,12,0,-10.76698,-10.05678,0
12:11:56:526,-0.02563477,0.02111816,1.004395,-0.1132813,0.03710938,1.155273,5.263672,11.37222,-30.89417,151.9012,28.05412,337.6718,1192.217,28.05412,0,0,114.7471,12,0,1.169531,-1.425792,0
12:11:56:558,-0.0009765625,0.08752441,1.020996,-0.1064453,0.0234375,1.155273,4.254303,12.52365,-36.67374,151.9012,28.05412,337.6718,1192.217,28.05412,0,0,114.7471,12,0,4.794921,-0.0495177,0
12:11:56:589,-0.0567627,0.1793213,1.002197,-0.1132813,-0.0390625,1.146484,-0.1271057,14.73679,-28.23242,151.9012,28.05412,337.6718,1179.832,28.05412,0,0,114.7471,12,2.002116,9.591558,-2.745389,0
12:11:56:620,-0.08520508,0.2459717,0.9918213,-0.1220703,-0.02539063,1.143555,-9.360962,15.58914,7.155304,151.9012,28.05412,325.2871,1142.678,28.05412,0,0,114.7471,12,3.105495,12.95894,-3.963711,0
12:11:56:652,-0.1156006,0.1359863,0.9852295,-0.1162109,-0.02441406,1.152344,-14.75922,15.4097,27.28287,151.9012,28.05412,325.2871,1093.139,28.05412,0,0,114.7471,12,3.105495,7.135487,-5.963413,0
12:11:56:683,-0.1185303,0.008300781,0.9813232,-0.08691406,-0.04882813,1.149414,-16.61346,16.12747,35.15594,151.9012,28.05412,325.2871,1068.37,28.05412,0,0,102.3624,12,3.105495,0.4397403,-6.95758,0
12:11:56:714,-0.1068115,-0.2767334,0.9829102,-0.09765625,-0.02441406,1.165039,-14.44519,17.18918,21.90704,151.9012,28.05412,325.2871,1031.215,28.05412,0,0,114.7471,12,3.105495,-14.46277,-4.911993,0
12:11:56:745,-0.1378174,-0.3414307,0.9754639,-0.08691406,-0.05566406,1.157227,-9.921722,19.43222,-0.3364563,151.9012,28.05412,312.9024,1006.446,28.05412,0,0,114.7471,12,3.105495,-17.40239,-6.084217,0
12:11:56:777,-0.1525879,-0.3120117,0.9849854,-0.05957031,-0.09472656,1.167969,-6.317902,19.88083,-12.45636,151.9012,28.05412,300.5177,981.6765,28.05412,0,0,102.3624,12,1.442993,-15.53014,-6.786511,0
12:11:56:808,-0.1542969,-0.1733398,0.9805908,-0.1103516,-0.1113281,1.144531,-1.577606,21.76498,-29.01001,151.9012,28.05412,250.9788,919.753,28.05412,0,0,102.3624,8,0.3096001,-8.829901,-7.742268,0
12:11:56:855,-0.2164307,-0.208374,1.065918,-0.125,-0.03125,1.183594,1.084137,22.04163,-35.65689,151.9012,28.05412,226.2094,882.5989,28.05412,0,0,102.3624,8,0.3096001,-8.757744,-9.14436,0
12:11:57:11,-0.1973877,-0.1707764,0.8101807,0.1904297,0.4951172,1.008789,19.94064,-14.61716,-18.90137,151.9012,28.05412,226.2094,956.9071,28.05412,0,0,114.7471,6,0,-11.31124,-13.42151,0
12:11:57:42,-0.1247559,-0.06555176,0.7026367,0.1826172,0.3359375,0.9404297,18.91632,-26.76697,3.566437,151.9012,28.05412,238.5941,956.9071,28.05412,0,0,114.7471,6,0,-6.050356,-12.57547,0
12:11:57:73,-0.07763672,0.006347656,0.7145996,0.1523438,0.2177734,0.9521484,16.9574,-32.63626,13.19656,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,114.7471,6,0,0.6181989,-8.54016,0
12:11:57:105,0.003662109,-0.04675293,0.7669678,0.06542969,0.05078125,0.984375,7.11792,-39.86633,43.10379,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,114.7471,6,0,-4.516283,0.3304308,0
12:11:57:136,-0.03063965,-0.07592773,0.8127441,0.03125,0.01464844,1.044922,4.702911,-39.87381,44.40475,151.9012,28.05412,226.2094,882.5989,28.05412,0,0,114.7471,6,0,-6.268825,-2.38229,0
12:11:57:167,-0.05517578,-0.04016113,0.9510498,-0.015625,-0.03222656,1.155273,3.125305,-38.37845,39.63455,151.9012,28.05412,226.2094,845.4448,28.05412,0,0,114.7471,16,0,-2.396363,-3.34275,0
12:11:57:198,-0.05932617,-0.05175781,1.011963,-0.05566406,-0.03613281,1.21875,1.084137,-38.18405,35.61951,151.9012,28.05412,226.2094,820.6754,28.05412,0,0,114.7471,32,0,-2.735153,-3.156363,0
12:11:57:230,-0.08520508,-0.06213379,1.081421,-0.09765625,-0.03125,1.280273,-1.256104,-36.26999,24.78561,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,114.7471,32,0,-2.835072,-3.957539,0
12:11:57:261,-0.07019043,-0.04882813,1.033936,-0.1132813,-0.02441406,1.263672,-2.631836,-34.17648,15.29755,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,114.7471,30,0,-2.454268,-3.592915,0
12:11:57:292,-0.07067871,-0.08117676,0.9576416,-0.1269531,-0.02441406,1.1875,-2.714081,-33.48114,10.79651,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,114.7471,30,0,-4.698181,-4.049916,0
12:11:57:323,-0.05761719,-0.1173096,0.9078369,-0.1376953,-0.01269531,1.077148,-0.6729126,-30.69229,-4.351501,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,114.7471,32,0,-7.577931,-3.502059,0
12:11:57:355,-0.0009765625,-0.09301758,0.8739014,-0.1425781,-0.009765625,1.058594,1.166382,-28.22495,-9.099274,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,102.3624,32,0,-6.935525,-0.06531049,0
12:11:57:386,0.008544922,-0.0501709,0.8856201,-0.1367188,-0.006835938,1.066406,2.138367,-24.35196,-18.3107,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,102.3624,32,0,-3.620721,0.586668,0
12:11:57:417,-0.02722168,-0.09008789,0.9146729,-0.1416016,-0.015625,1.077148,2.699127,-22.6622,-18.56491,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,114.7471,32,0,-5.953668,-1.682546,0
