TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:22:24:151,0.008422852,-0.02392578,0.6335449,-0.0009765625,0.1162109,0.8359375,-3.529053,-25.12207,29.27917,176.6706,89.97765,275.7483,994.0612,89.97765,0,0,151.9012,42,0,-3.34135,1.134552,0
12:22:24:183,0.01049805,-0.06689453,0.684082,-0.03125,0.109375,0.8505859,-4.172058,-25.95947,33.50357,176.6706,89.97765,275.7483,994.0612,89.97765,0,0,151.9012,42,0,-7.958952,1.124431,0
12:22:24:247,0.1292725,-0.1000977,0.911499,-0.1103516,-0.01953125,1.077148,-7.67868,-8.777771,10.54977,176.6706,89.97765,288.133,981.6765,89.97765,0,0,151.9012,196,0,-5.951995,7.905767,0
12:22:24:322,0.078125,-0.1665039,0.8699951,-0.1015625,0.046875,1.070313,-7.259979,0.3813171,35.11856,176.6706,89.97765,288.133,981.6765,89.97765,0,0,151.9012,240,0,-11.27698,4.836062,0
12:22:24:355,0.04638672,-0.1890869,0.9018555,-0.1181641,0.0703125,1.113281,-6.145935,3.155212,35.89615,176.6706,89.97765,288.133,981.6765,89.97765,0,0,151.9012,240,0,-12.40401,2.64943,0
12:22:24:387,0.01757813,-0.1688232,1.036133,-0.1376953,0.03808594,1.249023,-2.796326,7.731018,14.61716,176.6706,89.97765,288.133,994.0612,89.97765,0,0,139.5165,232,0,-8.795097,0.8106002,0
12:22:24:418,0.08312988,-0.2353516,1.011108,-0.1582031,-0.03320313,1.229492,-1.248627,11.11801,7.005768,176.6706,89.97765,288.133,994.0612,89.97765,0,0,151.9012,234,0,-12.01868,3.781589,0
12:22:24:558,-0.09082031,-0.0657959,1.075195,-0.2363281,-0.1396484,1.256836,6.4151,17.45834,34.19891,176.6706,89.97765,288.133,1018.831,89.97765,0,0,151.9012,510,0,-3.020642,-4.251019,0
12:22:24:589,-0.07116699,-0.04785156,1.262085,-0.3212891,-0.1103516,1.480469,6.093597,18.74435,50.6778,176.6706,89.97765,288.133,1018.831,89.97765,0,0,151.9012,22,0,-1.647173,-2.483689,0
12:22:24:621,-0.02478027,-0.02404785,1.501343,-0.3193359,-0.01660156,1.672852,7.14035,26.4006,32.29233,176.6706,89.97765,288.133,1018.831,89.97765,0,0,151.9012,24,0,-0.604609,-0.6232224,0
12:22:24:654,-0.09057617,-0.1077881,1.330322,0.01464844,0.1542969,1.530273,5.607605,28.51654,26.10901,176.6706,89.97765,288.133,1043.6,89.97765,0,0,151.9012,36,0,-3.316021,-2.76191,0
12:22:24:685,-0.1131592,-0.119873,1.206909,0.02441406,0.1748047,1.398438,3.663635,25.06973,37.89993,176.6706,89.97765,288.133,1055.985,89.97765,0,0,151.9012,22,0,-4.366776,-4.10557,0
12:22:24:717,-0.1529541,-0.2089844,1.090332,-0.09082031,0.0546875,1.304688,2.818756,21.52573,50.25909,176.6706,89.97765,288.133,1068.37,89.97765,0,0,151.9012,16,0,-8.852794,-6.244702,0
12:22:24:750,-0.1687012,-0.2670898,1.124512,-0.06445313,0.1103516,1.31543,4.695435,18.66211,58.75275,176.6706,89.97765,288.133,1068.37,89.97765,0,0,151.9012,16,0,-10.55629,-6.285554,0
12:22:24:781,-0.2133789,-0.2700195,1.039307,-0.008789063,0.1904297,1.295898,8.613281,14.505,47.09641,176.6706,89.97765,288.133,1080.754,89.97765,0,0,151.9012,16,0,-11.7909,-8.980615,0
12:22:24:813,-0.2133789,-0.2700195,1.039307,0.03808594,0.2255859,1.232422,9.817047,11.7984,39.6196,176.6706,89.97765,288.133,1080.754,77.59294,0,0,151.9012,16,0,-11.7909,-8.980615,0
12:22:24:845,-0.2211914,-0.227417,0.9447021,0.006835938,0.1650391,1.131836,11.48438,5.046844,27.12585,176.6706,89.97765,288.133,1093.139,89.97765,0,0,151.9012,36,0,-11.54157,-11.17289,0
12:22:24:877,-0.2108154,-0.1970215,0.8446045,0.1074219,0.2255859,1.039063,12.03766,-0.7177734,22.06406,176.6706,89.97765,288.133,1093.139,89.97765,0,0,151.9012,16,0,-12.03456,-13.03812,0
12:22:24:909,-0.1722412,-0.1512451,0.8271484,0.1005859,0.2021484,1.027344,11.3797,-5.241241,21.4061,176.6706,89.97765,288.133,1093.139,89.97765,0,0,151.9012,14,0,-10.01531,-11.64962,0
12:22:24:941,-0.1445313,-0.1330566,0.8979492,0.07714844,0.1171875,1.044922,8.575897,-12.4115,22.10144,176.6706,89.97765,288.133,1093.139,89.97765,0,0,151.9012,46,0,-7.965974,-8.746929,0
12:22:24:973,-0.04785156,-0.0814209,0.8879395,0.05371094,0.1074219,1.074219,4.859924,-15.06577,29.2717,176.6706,89.97765,288.133,1093.139,89.97765,0,0,151.9012,510,0,-5.560784,-3.148714,0
12:22:25:5,0.005371094,-0.09753418,0.8643799,-0.01953125,0.06933594,1.052734,1.495361,-16.41159,39.7168,176.6706,89.97765,288.133,1080.754,89.97765,0,0,151.9012,16,0,-7.384906,0.3643207,0
12:22:25:37,0.02087402,-0.09143066,0.8394775,-0.03320313,0.08886719,1.047852,-0.2766418,-16.77048,41.54114,176.6706,89.97765,288.133,1068.37,89.97765,0,0,151.9012,38,0,-7.181851,1.501871,0
12:22:25:70,-0.118042,-0.04748535,0.9550781,-0.02832031,0.1308594,1.061523,-2.826233,-17.09946,42.43835,176.6706,89.97765,288.133,1055.985,89.97765,0,0,151.9012,30,0,-2.639044,-7.012387,0
12:22:25:101,-0.118042,-0.04748535,0.9550781,-0.05078125,0.1367188,1.038086,-3.491669,-17.27142,36.97281,164.2859,89.97765,288.133,1043.6,89.97765,0,0,151.9012,26,0,-2.639044,-7.012387,0
12:22:25:613,-0.2557373,-0.1026611,1.133179,-0.1914063,0.06933594,1.210938,17.65274,23.11081,-45.37674,176.6706,89.97765,288.133,1266.525,89.97765,0,0,139.5165,12,0,-3.814286,-10.44876,0
12:22:25:645,-0.260376,-0.100708,0.9627686,-0.1523438,-0.09472656,1.108398,16.62094,20.01541,-15.76111,176.6706,89.97765,288.133,1291.294,89.97765,0,0,151.9012,10,0,-4.848285,-14.21809,0
12:22:25:677,-0.2706299,0.04699707,1.001587,-0.2382813,-0.02441406,1.143555,15.35736,18.18359,-7.424469,176.6706,89.97765,300.5177,1340.833,89.97765,0,0,151.9012,16,0,2.112969,-14.45072,0
12:22:25:708,-0.2935791,0.06079102,0.9736328,-0.2695313,0.006835938,1.146484,15.12558,17.92938,-6.76651,176.6706,89.97765,300.5177,1340.833,89.97765,0,0,151.9012,16,0,2.803203,-16.22669,0
12:22:25:740,-0.3153076,0.1313477,0.956665,-0.2910156,-0.008789063,1.179688,13.68256,18.43781,-15.58167,176.6706,89.97765,300.5177,1316.064,89.97765,0,0,151.9012,14,0,6.092794,-16.76657,0
12:22:25:772,-0.3640137,0.1242676,1.239746,-0.328125,-0.1113281,1.339844,10.25818,16.23962,-27.89597,176.6706,89.97765,263.3636,1192.217,89.97765,0,0,151.9012,8,0,3.740111,-12.35942,0
12:22:25:804,-0.1265869,-0.07019043,1.618164,-0.1796875,-0.1220703,1.831055,10.37033,16.50131,-43.42529,176.6706,89.97765,275.7483,1142.678,89.97765,0,0,151.9012,12,0,-1.464728,-2.695612,0
12:22:25:837,-0.1311035,-0.1315918,1.518555,-0.1865234,-0.1083984,1.72168,8.19458,18.30322,-56.7041,176.6706,89.97765,275.7483,1142.678,89.97765,0,0,151.9012,12,0,-3.090683,-3.078621,0
12:22:25:868,-0.2950439,-0.06604004,1.192017,-0.1376953,0.171875,1.475586,6.751556,16.6658,-41.9075,176.6706,89.97765,275.7483,1117.908,89.97765,0,0,151.9012,16,0,-2.204,-11.22303,0
12:22:25:900,-0.3540039,-0.0357666,1.042725,0.1171875,0.2734375,1.15918,0.463562,1.398163,4.598236,176.6706,89.97765,275.7483,1093.139,89.97765,0,0,139.5165,16,0,-1.421554,-17.49584,0
12:22:25:932,-0.3665771,-0.0144043,0.9387207,0.06152344,0.3398438,1.115234,-0.9719849,-3.304749,9.054413,176.6706,89.97765,275.7483,1080.754,89.97765,0,0,151.9012,16,0,-0.661393,-22.25971,0
12:22:25:964,-0.2960205,-0.01391602,0.7454834,0.01855469,0.2617188,0.9248047,-4.478607,-16.82281,2.915955,176.6706,89.97765,288.133,1068.37,89.97765,0,0,151.9012,16,0,-0.9360059,-27.45832,0
12:22:25:996,-0.229126,0.03503418,0.6395264,0.01464844,0.1748047,0.8349609,-6.833801,-23.17062,-8.441315,176.6706,89.97765,288.133,1043.6,89.97765,0,0,151.9012,18,0,3.142509,-27.29449,0
12:22:26:28,-0.164917,0.03991699,0.5952148,-0.0078125,0.1591797,0.7929688,-10.04883,-29.31656,-14.49753,176.6706,89.97765,288.133,1018.831,89.97765,0,0,151.9012,18,0,4.396369,-22.70254,0
12:22:26:60,-0.1398926,0.01586914,0.6138916,-0.02441406,0.1279297,0.7900391,-10.10864,-30.11658,-17.36115,176.6706,89.97765,288.133,1006.446,89.97765,0,0,151.9012,510,0,1.758954,-19.60608,0
12:22:26:92,-0.0213623,-0.02319336,0.4742432,-0.00390625,0.1367188,0.7167969,-14.59473,-32.52411,-11.24512,176.6706,89.97765,288.133,981.6765,89.97765,0,0,151.9012,510,0,-5.38019,-4.921237,0
12:22:26:124,-0.04064941,-0.1096191,0.618042,-0.00390625,0.4355469,0.7099609,-38.31863,-41.77292,24.32953,176.6706,89.97765,288.133,981.6765,89.97765,0,0,151.9012,510,0,-14.54076,-4.726966,0
12:22:26:156,0.0279541,-0.1228027,0.680542,-0.3349609,0.09375,0.9541016,-32.44934,-37.03262,25.19684,176.6706,89.97765,288.133,969.2918,89.97765,0,0,151.9012,38,0,-14.03952,2.731403,0
12:22:26:188,0.08154297,-0.1439209,0.6989746,-0.2041016,-0.09375,0.9570313,-30.06424,-31.43997,22.57248,176.6706,89.97765,300.5177,969.2918,89.97765,0,0,151.9012,170,0,-14.168,7.346304,0
12:22:26:220,0.100708,-0.2010498,0.8769531,-0.2978516,-0.01953125,1.061523,-26.67725,-18.87894,8.164673,176.6706,89.97765,300.5177,981.6765,89.97765,0,0,151.9012,18,0,-13.0157,5.926779,0
12:22:26:252,0.008544922,-0.2192383,0.9962158,-0.5224609,0.05371094,1.139648,-20.5986,-12.57599,16.92749,176.6706,89.97765,300.5177,981.6765,89.97765,0,0,151.9012,18,0,-12.35392,0.404049,0
12:22:26:285,-0.002685547,-0.1809082,0.9956055,-0.6103516,0.1259766,1.169922,-15.6041,-8.142242,14.81155,176.6706,89.97765,300.5177,981.6765,89.97765,0,0,151.9012,156,0,-10.3158,-0.1312731,0
