TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:16:55:128,-0.2341309,-0.1343994,1.181763,-0.1796875,-0.08496094,1.511719,4.82254,25.13702,3.872986,164.2859,102.3624,288.133,907.3683,77.59294,0,0,151.9012,14,0,-4.711586,-8.694905,0
12:16:55:154,-0.4654541,-0.2021484,0.8601074,-0.1601563,-0.1181641,1.061523,6.4151,29.06982,-11.05072,164.2859,102.3624,288.133,919.753,77.59294,0,0,151.9012,10,0,-9.521299,-26.29617,0
12:16:55:186,-0.4643555,-0.2241211,0.916748,-0.1396484,-0.1533203,1.133789,9.45816,21.42105,4.486084,164.2859,89.97765,288.133,944.5224,77.59294,0,0,151.9012,12,0,-9.746522,-23.56681,0
12:16:55:218,-0.4455566,-0.1654053,0.9034424,-0.1865234,-0.1533203,1.086914,10.09369,20.00793,4.740295,164.2859,89.97765,288.133,969.2918,77.59294,0,0,151.9012,12,0,-7.468342,-24.41341,0
12:16:55:250,-0.369873,-0.1094971,0.9556885,-0.1806641,-0.171875,1.155273,12.15729,19.07333,-28.28476,164.2859,89.97765,300.5177,994.0612,77.59294,0,0,151.9012,10,0,-4.877255,-19.88073,0
12:16:55:282,-0.4211426,-0.09204102,0.9677734,-0.2275391,-0.1445313,1.130859,14.54239,21.06216,-67.33612,164.2859,102.3624,288.133,1018.831,77.59294,0,0,151.9012,10,0,-3.878174,-22.26529,0
12:16:55:314,-0.3651123,-0.06518555,0.9482422,-0.1328125,-0.2744141,1.101563,13.12927,19.13315,-48.95065,164.2859,89.97765,288.133,1043.6,77.59294,0,0,151.9012,10,0.3096001,-2.951534,-20.73718,0
12:16:55:345,-0.2751465,0.01269531,0.9749756,-0.1728516,-0.171875,1.143555,11.21521,15.20035,-9.054413,164.2859,89.97765,275.7483,1043.6,77.59294,0,0,151.9012,10,0.3096001,0.5934141,-15.94131,0
12:16:55:677,-0.4830322,0.008178711,1.375366,-0.3134766,-0.07714844,1.585938,1.839294,37.88498,39.87381,164.2859,139.5165,275.7483,969.2918,89.97765,0,0,139.5165,10,0.3096001,0.1973347,-14.26535,0
12:16:55:879,-0.4816895,0.1865234,0.8834229,-0.01269531,0.3085938,1.089844,-12.52365,-40.00839,74.96246,164.2859,362.4412,288.133,969.2918,89.97765,0,0,139.5165,16,0.3096001,8.406618,-26.48013,0
12:16:55:911,-0.4644775,0.1802979,0.9134521,-0.0390625,0.3818359,1.136719,-17.46582,-47.71698,64.91364,164.2859,350.0565,288.133,969.2918,89.97765,0,0,151.9012,16,0.3096001,7.902788,-24.59603,0
12:16:56:6,-0.3135986,0.05334473,0.6473389,-0.1132813,0.1835938,1.022461,-32.56897,-76.6597,17.30133,164.2859,139.5165,288.133,981.6765,89.97765,0,0,151.9012,16,0.3096001,4.164416,-33.57828,0
12:16:56:38,-0.2923584,-0.008178711,0.6105957,-0.1425781,0.1650391,1.015625,-33.36899,-78.84293,4.837494,164.2859,102.3624,288.133,969.2918,89.97765,0,0,151.9012,16,0,-0.7044381,-37.50022,0
12:16:56:70,-0.2919922,-0.06445313,0.6132813,-0.1523438,0.1240234,1.006836,-30.7222,-81.17569,1.772003,164.2859,89.97765,288.133,969.2918,89.97765,0,0,151.9012,16,0,-5.510352,-33.535,0
12:16:56:307,0.01464844,-0.06640625,1.022705,-0.3681641,-0.3632813,1.232422,-11.53671,-36.09802,-35.11856,164.2859,89.97765,275.7483,845.4448,89.97765,0,0,151.9012,144,0,-3.582812,0.7544916,0
12:16:56:339,-0.002929688,-0.05725098,0.9521484,-0.3691406,-0.3125,1.117188,-8.403931,-18.01163,-49.88525,164.2859,89.97765,288.133,845.4448,89.97765,0,0,151.9012,142,0,-3.601823,-0.1741561,0
12:16:56:371,-0.05493164,-0.1047363,0.9200439,-0.3583984,-0.3427734,1.0625,-7.895508,-10.46005,-41.86264,164.2859,89.97765,288.133,845.4448,89.97765,0,0,151.9012,142,0,-6.627555,-3.305091,0
12:16:56:433,-0.02685547,-0.0513916,1.045898,-0.4462891,-0.6572266,1.183594,-9.218903,13.78723,18.69202,164.2859,89.97765,275.7483,845.4448,89.97765,0,0,139.5165,140,0,-2.625418,-1.343255,0
12:16:56:465,-0.01599121,-0.06005859,1.080078,-0.6103516,-0.6083984,1.185547,-8.015137,31.63437,19.16306,164.2859,89.97765,275.7483,845.4448,89.97765,0,0,151.9012,138,0,-2.907379,-0.7469074,0
12:16:56:528,0.09802246,-0.1558838,1.607788,0.2490234,0.859375,1.828125,-0.88974,37.16721,43.21594,164.2859,89.97765,263.3636,894.9836,89.97765,0,0,151.9012,138,0,-3.325172,2.048214,0
12:16:56:779,0.03881836,-0.217041,0.9852295,-0.046875,0.05273438,1.162109,-1.256104,23.97812,-3.521576,164.2859,89.97765,275.7483,1142.678,89.97765,0,0,151.9012,14,0,-12.13385,1.87194,0
12:16:56:810,0.003662109,-0.2539063,0.9829102,-0.05078125,0.046875,1.146484,-0.8299255,25.63797,0.6654358,164.2859,89.97765,288.133,1130.293,89.97765,0,0,151.9012,12,0,-14.67184,0.1719833,0
12:16:56:842,0.04492188,-0.2937012,0.9528809,-0.05078125,0.04492188,1.15625,0.2766418,27.1109,5.076752,164.2859,89.97765,288.133,1117.908,77.59294,0,0,151.9012,12,0,-17.13019,2.140861,0
12:16:56:890,-0.05712891,-0.3635254,0.9362793,-0.04882813,-0.006835938,1.148438,6.676788,32.59888,8.643188,164.2859,89.97765,300.5177,1080.754,77.59294,0,0,151.9012,12,0,-21.27189,-2.637542,0
12:16:56:922,-0.09326172,-0.3719482,0.9379883,-0.05371094,-0.01269531,1.147461,9.398346,34.77463,-4.942169,164.2859,89.97765,300.5177,1080.754,77.59294,0,0,151.9012,12,2.556263,-20.91869,-4.260885,0
12:16:56:954,-0.1461182,-0.276123,0.9333496,-0.1113281,-0.03125,1.152344,14.38538,37.96722,-23.60428,164.2859,89.97765,300.5177,1055.985,77.59294,0,0,151.9012,12,5.254216,-15.18635,-7.258241,0
12:16:57:18,-0.2495117,-0.1706543,0.9050293,-0.1318359,-0.06152344,1.121094,15.64148,37.04758,-13.03955,164.2859,89.97765,300.5177,1043.6,77.59294,0,0,151.9012,12,5.254216,-9.073544,-14.14944,0
12:16:57:49,-0.2203369,-0.09558105,0.9370117,-0.15625,-0.078125,1.132813,14.93866,35.5896,4.486084,164.2859,102.3624,300.5177,1043.6,65.20824,0,0,151.9012,10,5.254216,-4.973587,-12.75224,0
12:16:57:82,-0.2895508,-0.1166992,0.9285889,-0.1708984,-0.09375,1.131836,15.26016,35.41016,7.790833,164.2859,102.3624,300.5177,1031.215,65.20824,0,0,151.9012,10,5.254216,-5.785268,-16.47658,0
12:16:57:113,-0.3220215,-0.08251953,0.9350586,-0.1894531,-0.1064453,1.130859,15.34241,35.60455,2.519684,164.2859,102.3624,300.5177,1018.831,65.20824,0,0,151.9012,10,5.254216,-3.945769,-18.60024,0
12:16:57:145,-0.3839111,-0.0859375,0.9459229,-0.1992188,-0.1259766,1.108398,15.68634,35.38773,-8.052521,164.2859,102.3624,300.5177,1018.831,65.20824,0,0,151.9012,10,4.189385,-3.844948,-21.37853,0
12:16:57:177,-0.4538574,-0.06005859,0.9085693,-0.2353516,-0.1582031,1.099609,15.25269,32.15027,-4.882355,164.2859,102.3624,300.5177,1018.831,77.59294,0,0,151.9012,12,3.649848,-2.687743,-27.13563,0
12:16:57:210,-0.5201416,-0.02648926,0.911377,-0.2470703,-0.1552734,1.108398,15.27512,31.69418,-7.84317,164.2859,102.3624,300.5177,1031.215,77.59294,0,0,139.5165,10,3.649848,-1.123471,-31.25206,0
12:16:57:241,-0.6486816,0.05285645,0.9356689,-0.2890625,-0.1865234,1.076172,13.32367,25.30151,-16.2471,164.2859,102.3624,300.5177,1055.985,77.59294,0,0,151.9012,10,3.649848,1.986171,-34.9443,0
12:16:57:278,-0.6361084,0.1417236,0.9576416,-0.2890625,-0.1953125,1.088867,10.16098,19.23782,-14.25827,164.2859,102.3624,300.5177,1093.139,77.59294,0,0,151.9012,10,3.649848,5.213634,-30.99668,0
12:16:57:306,-0.3895264,0.07836914,0.9827881,-0.28125,-0.1708984,1.09668,5.353394,15.04333,-7.043152,164.2859,102.3624,300.5177,1117.908,89.97765,0,0,151.9012,8,3.649848,3.309157,-20.45668,0
12:16:57:337,-0.2713623,0.06140137,0.8902588,-0.2783203,-0.1533203,1.100586,4.224396,15.15549,-6.467438,164.2859,102.3624,300.5177,1117.908,89.97765,0,0,151.9012,8,4.189385,3.303003,-17.62862,0
12:16:57:401,-0.1606445,-0.0670166,0.9448242,-0.265625,-0.1728516,1.108398,1.936493,20.75562,4.187012,164.2859,102.3624,300.5177,1130.293,89.97765,0,0,151.9012,8,4.724156,-3.640429,-9.50257,0
12:16:57:433,-0.07385254,-0.2747803,0.9451904,-0.2431641,-0.1679688,1.112305,5.196381,26.87164,3.506622,164.2859,102.3624,300.5177,1117.908,89.97765,0,0,151.9012,10,5.779624,-15.8592,-3.61748,0
12:16:57:466,-0.1873779,-0.2740479,0.932373,-0.28125,-0.1806641,1.115234,12.23206,37.27936,-16.00784,164.2859,102.3624,300.5177,1080.754,89.97765,0,0,151.9012,10,5.779624,-14.53899,-9.307044,0
12:16:57:592,-0.4593506,0.1190186,1.531494,-0.2626953,-0.3994141,1.655273,12.06757,34.07928,2.168274,164.2859,89.97765,250.9788,1006.446,89.97765,0,0,151.9012,10,5.779624,2.429803,-10.55806,0
12:16:57:624,-0.4503174,0.1448975,1.535767,-0.40625,-0.03515625,1.679688,6.706696,31.07361,7.125397,164.2859,89.97765,250.9788,1018.831,89.97765,0,0,151.9012,10,5.779624,2.952996,-10.19714,0
12:16:57:685,-0.6083984,0.04980469,1.202759,0.03417969,0.6484375,1.328125,1.435547,-2.811279,-9.660034,151.9012,89.97765,238.5941,1006.446,89.97765,0,0,151.9012,8,5.779624,1.388322,-22.12497,0
12:16:57:717,-0.5378418,0.01977539,1.060425,0.1630859,0.7568359,1.290039,-0.5383301,-20.11261,8.486176,151.9012,89.97765,238.5941,1006.446,89.97765,0,0,139.5165,8,5.254224,0.6815641,-25.17484,0
12:16:57:830,-0.08349609,-0.0234375,0.7393799,0.07714844,0.3125,1.248047,-9.45816,-91.53854,1.188812,164.2859,102.3624,250.9788,1031.215,89.97765,0,0,151.9012,12,0.3096075,-2.129953,-8.331936,0
12:16:57:953,0.09631348,-0.0008544922,0.4959717,-0.1816406,-0.390625,0.8427734,-15.9256,-77.6915,-8.605804,164.2859,89.97765,238.5941,1031.215,89.97765,0,0,151.9012,26,0,-0.143028,21.31484,0
12:16:57:986,-0.0423584,-0.02722168,0.55896,-0.2568359,-0.3212891,0.8759766,-17.44339,-69.66888,-5.787048,164.2859,89.97765,238.5941,1006.446,89.97765,0,0,151.9012,34,0,-4.387433,-7.108599,0
12:16:58:192,-0.171875,-0.2003174,1.103027,-0.4619141,-0.5087891,1.167969,-7.790833,-1.330872,-31.46988,164.2859,89.97765,238.5941,857.8295,89.97765,0,0,151.9012,96,0,-8.209099,-6.915971,0
12:16:58:224,-0.2227783,-0.2347412,0.9822998,-0.4033203,-0.4345703,1.079102,-6.138458,3.289795,-1.764526,164.2859,89.97765,238.5941,845.4448,89.97765,0,0,151.9012,98,0,-11.18013,-10.52011,0
12:16:58:256,-0.2269287,-0.1477051,0.9418945,-0.4375,-0.5224609,1.094727,-1.398163,13.25638,19.01352,164.2859,89.97765,238.5941,820.6754,89.97765,0,0,151.9012,96,0,-7.552154,-12.36819,0
