TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:3:5:823,0.1358643,0.007446289,0.7366943,-0.0703125,-0.02441406,0.9306641,-26.28098,-37.41394,-2.437439,127.1318,300.5177,213.8247,795.9059,189.0553,0,0,424.3647,214,0,0.6286982,13.87176,0
12:3:5:858,0.171875,-0.06811523,0.7169189,-0.1259766,-0.04785156,0.8886719,-26.16135,-31.87363,11.82083,139.5165,139.5165,213.8247,808.2906,189.0553,0,0,449.1342,212,0,-5.671753,16.45046,0
12:3:5:891,0.2674561,-0.1143799,0.8898926,-0.2695313,-0.1347656,1.016602,-23.40988,-19.05838,5.458069,139.5165,77.59294,201.44,820.6754,189.0553,0,0,473.9036,210,0,-6.162367,16.44193,0
12:3:5:921,0.3043213,-0.1826172,0.9398193,-0.328125,-0.1914063,1.068359,-21.80237,-6.841278,7.073059,139.5165,65.20824,213.8247,820.6754,189.0553,0,0,486.2883,208,0,-8.742029,15.9347,0
12:3:5:954,0.1717529,-0.2108154,0.9080811,-0.3203125,-0.0859375,1.03418,-16.08261,8.71048,1.465454,139.5165,52.82353,213.8247,820.6754,189.0553,0,0,473.9036,208,0,-11.94671,9.418266,0
12:3:5:986,0.08728027,-0.1589355,0.9836426,-0.2978516,-0.0546875,1.038086,-12.11243,15.55923,-8.508606,139.5165,65.20824,213.8247,820.6754,176.6706,0,0,449.1342,208,0,-8.56851,4.430424,0
12:3:6:18,0.03759766,-0.1223145,0.9733887,-0.2070313,-0.03125,1.101563,-7.349701,21.89957,-26.0791,139.5165,52.82353,213.8247,820.6754,176.6706,0,0,424.3647,206,0,-7.077997,2.012807,0
12:3:6:50,-0.04089355,-0.05432129,0.9672852,-0.06445313,-0.1220703,1.124023,-6.310425,24.59122,-22.32574,139.5165,52.82353,213.8247,820.6754,176.6706,0,0,436.7494,206,0,-3.183889,-2.365441,0
12:3:6:82,0.03747559,-0.1049805,0.9624023,0.1005859,0.005859375,1.136719,-12.89749,28.42682,14.76669,139.5165,28.05412,213.8247,833.0601,164.2859,0,0,461.5189,206,0,-6.217029,2.081314,0
12:3:6:115,0.0333252,-0.1114502,1.029297,0.1357422,0.2880859,1.280273,-15.23773,28.89786,20.68832,139.5165,28.05412,213.8247,833.0601,164.2859,0,0,473.9036,204,0,-5.823349,1.630262,0
12:3:6:145,0.1403809,-0.2912598,1.368164,-0.3125,0.5380859,1.485352,-11.1554,25.9819,-3.74588,139.5165,28.05412,213.8247,857.8295,164.2859,0,0,473.9036,204,0,-8.235969,3.713118,0
12:3:6:178,0.4414063,-0.3217773,1.470947,0.1054688,0.03515625,1.84375,-6.504822,21.98929,-7.716064,139.5165,52.82353,213.8247,882.5989,151.9012,0,0,424.3647,204,0,-7.04143,10.07046,0
12:3:6:209,-0.06445313,-0.2711182,0.8798828,0.006835938,0.0078125,1.194336,-6.018829,30.28107,-3.678589,139.5165,65.20824,213.8247,870.2142,151.9012,0,0,411.98,204,0,-17.91501,-3.528347,0
12:3:6:241,-0.1815186,-0.3485107,0.946167,0.1474609,0.03417969,0.9804688,-3.603821,25.08469,-6.489868,139.5165,89.97765,213.8247,870.2142,139.5165,0,0,387.2106,204,0,-17.93516,-8.303433,0
12:3:6:274,-0.1652832,-0.3685303,0.9932861,0.05859375,0.02734375,1.143555,-1.084137,19.89578,-42.82715,139.5165,189.0553,226.2094,882.5989,139.5165,0,0,387.2106,204,0,-17.74116,-6.953845,0
12:3:6:305,-0.1539307,-0.2597656,0.9631348,0.09375,0.0234375,1.143555,0.01495361,15.99289,-39.06631,139.5165,350.0565,238.5941,894.9836,139.5165,0,0,399.5953,204,0,-13.50532,-7.386479,0
12:3:6:337,-0.1134033,-0.2355957,0.9854736,0.05761719,0.05859375,1.146484,0.3588867,14.36295,-31.76895,139.5165,374.8259,238.5941,894.9836,139.5165,0,0,399.5953,204,0,-12.25577,-5.368539,0
12:3:6:370,-0.100708,-0.149292,0.9821777,0.05761719,0.06152344,1.140625,0.07476807,11.83578,-17.1817,139.5165,374.8259,250.9788,894.9836,139.5165,0,0,411.98,204,0,-7.976923,-5.165781,0
12:3:6:402,-0.03735352,-0.1739502,0.9771729,0.07421875,0.06933594,1.140625,-1.286011,8.852539,-6.340332,139.5165,275.7483,250.9788,894.9836,139.5165,0,0,424.3647,204,0,-9.943706,-1.895275,0
12:3:6:434,0.05957031,-0.2037354,0.973877,0.08496094,0.07324219,1.130859,-1.24115,7.902985,-4.508514,139.5165,164.2859,250.9788,894.9836,139.5165,0,0,424.3647,46,0,-11.42652,2.959707,0
12:3:6:465,0.1109619,-0.1918945,0.9620361,0.09667969,0.07617188,1.124023,-1.667328,7.917938,-4.710388,139.5165,139.5165,250.9788,882.5989,139.5165,0,0,424.3647,42,0,-10.48905,5.671048,0
12:3:6:497,0.1773682,-0.2193604,0.9610596,0.09667969,0.07910156,1.12793,-1.869202,9.876862,-3.072968,139.5165,139.5165,250.9788,870.2142,127.1318,0,0,399.5953,78,0,-11.26788,8.820709,0
12:3:6:529,0.1773682,-0.2193604,0.9610596,0.1025391,0.06933594,1.117188,-1.996307,11.26755,2.766418,139.5165,139.5165,250.9788,870.2142,127.1318,0,0,387.2106,186,0,-11.26788,8.820709,0
