TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:12:9:230,0.07165527,-0.09924316,1.041016,0.02734375,0.2617188,1.194336,-6.25061,-8.441315,-37.19711,151.9012,28.05412,250.9788,882.5989,28.05412,0,0,114.7471,240,0,-4.909507,3.466344,0
12:12:9:261,0.07946777,-0.09777832,1.008301,0.03515625,0.2607422,1.19043,-6.280518,-9.278717,-42.56546,151.9012,28.05412,250.9788,894.9836,28.05412,0,0,114.7471,246,0,-5.097438,4.078675,0
12:12:9:293,0.07470703,-0.0982666,0.9904785,0.04980469,0.265625,1.179688,-5.831909,-10.66193,-45.02533,151.9012,28.05412,250.9788,894.9836,28.05412,0,0,114.7471,246,0,-5.317605,3.959534,0
12:12:9:324,0.06286621,-0.1114502,1.007446,0.06054688,0.2558594,1.179688,-5.988922,-12.17972,-43.68698,151.9012,28.05412,250.9788,907.3683,28.05412,0,0,114.7471,110,0,-5.903625,3.194461,0
12:12:9:355,0.1080322,-0.08581543,1.022339,0.06542969,0.2148438,1.201172,-6.57959,-14.40033,-42.43835,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,62,0,-4.255791,5.456331,0
12:12:9:386,0.1445313,-0.05432129,0.9355469,0.08105469,0.2636719,1.108398,-7.985229,-13.69003,-45.07767,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,100,0,-3.049132,8.837698,0
12:12:9:418,0.1436768,-0.05444336,0.8862305,0.08105469,0.2431641,1.079102,-8.830109,-13.69003,-42.91687,151.9012,28.05412,250.9788,919.753,28.05412,0,0,114.7471,120,0,-3.353648,9.707884,0
12:12:9:449,0.1242676,-0.07824707,0.8675537,0.08398438,0.2138672,1.060547,-10.78903,-14.35547,-34.94659,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,168,0,-5.098983,8.506021,0
12:12:9:480,0.1973877,-0.05285645,0.9522705,0.07714844,0.2148438,1.117188,-11.95541,-15.00595,-34.16901,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,174,0,-2.740557,11.6226,0
12:12:9:511,0.2353516,-0.02563477,0.9310303,0.08105469,0.265625,1.104492,-13.07693,-13.83957,-43.07388,151.9012,28.05412,250.9788,932.1377,28.05412,0,0,114.7471,218,0,-1.332372,14.77332,0
12:12:9:543,0.2648926,-0.03820801,0.8873291,0.09667969,0.1728516,1.066406,-14.83398,-11.00586,-53.7059,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,234,0,-2.079549,17.78955,0
12:12:9:574,0.276123,-0.03112793,0.8670654,0.1074219,0.1787109,1.030273,-17.97424,-7.858124,-41.72806,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,238,0,-1.734517,19.42667,0
12:12:9:605,0.3023682,-0.03833008,0.8220215,0.1005859,0.2021484,0.9960938,-21.57059,-4.852448,-30.05676,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,242,0,-2.244205,22.9505,0
12:12:9:636,0.2967529,-0.0324707,0.821167,0.09375,0.21875,0.9824219,-23.07343,-3.155212,-24.77066,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,242,0,-1.91515,22.77571,0
12:12:9:683,0.3297119,-0.03308105,0.7974854,0.08398438,0.2353516,0.9824219,-26.41556,1.40564,-14.94614,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,246,0,-1.96197,26.23388,0
12:12:9:715,0.3212891,-0.04016113,0.7894287,0.07324219,0.265625,0.9716797,-28.47168,4.807587,-8.628235,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,252,0,-2.434844,25.84261,0
12:12:9:746,0.3303223,-0.05334473,0.7962646,0.06054688,0.3056641,0.9912109,-30.28107,8.022614,-0.6056213,151.9012,28.05412,250.9788,944.5224,28.05412,0,0,114.7471,252,0,-3.166159,25.66667,0
12:12:9:777,0.34729,-0.07617188,0.8037109,0.05566406,0.3193359,0.9960938,-31.08109,9.645081,8.912354,151.9012,28.05412,250.9788,956.9071,28.05412,0,0,114.7471,80,0,-4.385441,25.68426,0
12:12:9:808,0.3598633,-0.09069824,0.7718506,0.06054688,0.4248047,0.9960938,-32.48672,12.67319,23.76877,139.5165,28.05412,238.5941,956.9071,28.05412,0,0,114.7471,58,0,-5.421742,27.66519,0
12:12:9:840,0.3723145,-0.1209717,0.7745361,0.06152344,0.5087891,0.9667969,-29.33151,14.85641,11.08063,139.5165,28.05412,238.5941,969.2918,28.05412,0,0,114.7471,110,0,-7.092757,27.31516,0
12:12:9:871,0.3839111,-0.157959,0.7572021,0.0625,0.5322266,0.953125,-27.2081,15.28259,4.194489,139.5165,28.05412,238.5941,969.2918,28.05412,0,0,114.7471,60,0,-9.369971,27.69771,0
12:12:9:902,0.3973389,-0.1794434,0.7696533,0.07714844,0.6318359,0.9609375,-23.92578,14.77417,4.942169,139.5165,28.05412,226.2094,981.6765,28.05412,0,0,102.3624,52,0,-10.27666,27.24007,0
12:12:9:933,0.4122314,-0.1727295,0.786377,0.08886719,0.6445313,0.9755859,-19.4696,12.89749,24.5314,139.5165,28.05412,213.8247,981.6765,28.05412,0,0,102.3624,96,0,-9.514213,27.52287,0
12:12:9:965,0.4475098,-0.2027588,0.8286133,0.05566406,0.7216797,0.9960938,-14.4751,11.37222,31.52969,139.5165,28.05412,213.8247,981.6765,28.05412,0,0,102.3624,36,0,-10.13638,26.71074,0
12:12:9:996,0.4509277,-0.241333,0.8155518,0.046875,0.7246094,0.9980469,-9.779663,10.37781,28.05298,139.5165,28.05412,213.8247,981.6765,28.05412,0,0,102.3624,34,0,-12.20166,26.44857,0
12:12:10:27,0.3967285,-0.2889404,0.8156738,0.02441406,0.7490234,0.984375,-2.138367,9.06189,16.69571,139.5165,28.05412,213.8247,969.2918,28.05412,0,0,102.3624,34,0,-15.21945,22.57475,0
12:12:10:58,0.3430176,-0.3033447,0.7587891,0.0234375,0.71875,0.9453125,8.575897,4.82254,14.92371,139.5165,28.05412,226.2094,969.2918,28.05412,0,0,102.3624,28,0,-18.2712,21.3152,0
12:12:10:90,0.3399658,-0.3017578,0.7681885,0.02734375,0.7060547,0.9521484,11.50681,3.289795,17.24152,139.5165,28.05412,226.2094,969.2918,28.05412,0,0,102.3624,28,0,-17.9753,20.86597,0
12:12:10:121,0.331665,-0.314209,0.7625732,0.006835938,0.6552734,0.9775391,22.23602,-1.26358,13.70499,139.5165,28.05412,226.2094,969.2918,28.05412,0,0,102.3624,30,0,-18.98737,20.31832,0
12:12:10:152,0.3510742,-0.3146973,0.8636475,0.006835938,0.5419922,1.086914,30.93903,-2.078552,-7.611389,139.5165,28.05412,226.2094,981.6765,28.05412,0,0,114.7471,42,0,-16.00718,18.31556,0
12:12:10:183,0.269043,-0.2279053,0.9794922,0.02441406,0.453125,1.214844,37.3317,-1.480408,-23.4996,151.9012,28.05412,226.2094,981.6765,28.05412,0,0,114.7471,44,0,-10.51019,12.76754,0
12:12:10:215,0.1865234,-0.1628418,1.029541,0.03808594,0.3779297,1.263672,39.78409,-1.929016,-23.8884,151.9012,28.05412,226.2094,981.6765,28.05412,0,0,102.3624,48,0,-7.443055,8.672953,0
12:12:10:246,0.1534424,0.05200195,1.130615,0.08496094,0.2734375,1.34375,38.45322,-4.321594,-11.00586,151.9012,28.05412,226.2094,981.6765,28.05412,0,0,102.3624,40,0,2.080124,6.579695,0
12:12:10:277,0.2365723,0.1403809,1.29834,0.06542969,0.1435547,1.46875,32.15775,-3.641205,12.81525,151.9012,28.05412,238.5941,969.2918,28.05412,0,0,102.3624,38,0,4.176846,7.381718,0
12:12:10:308,0.2570801,0.0612793,1.182861,0.002929688,0.09375,1.362305,24.55383,-1.211243,41.42151,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,102.3624,26,0,2.118921,9.98345,0
12:12:10:355,0.2437744,0.05371094,1.047729,-0.01269531,0.1005859,1.294922,20.87524,1.517792,49.51141,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,102.3624,28,0,2.292763,11.95365,0
12:12:10:386,0.1982422,0.03015137,0.9205322,0.002929688,0.1279297,1.03418,17.03964,7.372131,36.83823,151.9012,28.05412,238.5941,944.5224,28.05412,0,0,102.3624,30,0,1.651713,12.72995,0
12:12:10:418,0.05578613,0.0378418,0.8830566,0.01171875,0.09179688,1.079102,13.71246,7.902985,48.62167,151.9012,28.05412,238.5941,919.753,28.05412,0,0,102.3624,34,0,2.593058,3.903184,0
12:12:10:449,0.06213379,0.009765625,0.9272461,0.002929688,0.1308594,1.121094,10.97595,7.895508,64.03137,151.9012,28.05412,238.5941,919.753,28.05412,0,0,102.3624,34,0,0.6068951,4.087125,0
12:12:10:480,0.05969238,-0.01098633,0.9669189,-0.04003906,0.1523438,1.139648,9.233856,7.402039,67.02957,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,38,0,-0.6328464,3.610874,0
12:12:10:511,0.02893066,-0.04602051,0.9677734,-0.0390625,0.08984375,1.140625,8.478699,8.635712,46.49826,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,28,0,-2.728889,1.686461,0
12:12:10:543,-0.008178711,-0.003662109,1.006104,-0.01171875,0.1044922,1.162109,7.544098,9.78714,38.75977,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,30,0,-0.2056231,-0.4612585,0
12:12:10:574,-0.02490234,0.003173828,1.033081,-0.008789063,0.08398438,1.194336,5.779572,9.353485,41.42899,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,30,0,0.1665018,-1.332681,0
12:12:10:605,0.001220703,0.002563477,1.026855,-0.02441406,0.08886719,1.193359,2.901001,9.660034,47.17865,151.9012,28.05412,238.5941,894.9836,28.05412,0,0,102.3624,38,0,0.1391329,0.06616972,0
12:12:10:636,0.0123291,-0.02600098,1.001709,-0.05664063,0.1123047,1.155273,1.360779,10.24323,39.89624,151.9012,28.05412,238.5941,882.5989,28.05412,0,0,102.3624,44,0,-1.466326,0.6861829,0
12:12:10:668,0.008178711,-0.05297852,0.9295654,-0.01953125,0.04785156,1.105469,1.398163,12.43393,19.58923,151.9012,28.05412,238.5941,882.5989,28.05412,0,0,102.3624,50,0,-3.475666,0.5109676,0
12:12:10:699,-0.006469727,-0.07409668,0.9439697,-0.01660156,0.0078125,1.108398,0.3887939,12.53113,23.0809,151.9012,28.05412,238.5941,882.5989,28.05412,0,0,102.3624,24,0,-4.719323,-0.3840571,0
12:12:10:730,0.4869385,-0.135498,1.295044,-0.08691406,-0.2695313,1.256836,-1.9664,20.26215,26.31836,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,28,0,-3.582749,15.03668,0
12:12:10:761,-0.0333252,-0.1691895,0.8977051,-0.06347656,0.01171875,1.084961,-2.280426,28.41187,36.62888,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,50,0,-11.3985,-1.957462,0
12:12:10:793,0.07397461,-0.1630859,1.073608,-0.1171875,-0.1025391,1.226563,-1.360779,29.36142,32.62131,151.9012,28.05412,238.5941,907.3683,28.05412,0,0,102.3624,22,0,-7.573439,3.217989,0
