TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:7:22:220,-0.2763672,-0.05151367,0.9729004,-0.2226563,-0.08984375,1.136719,0.5084229,3.544006,-4.82254,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.412108,-15.47781,0
12:7:22:252,-0.2735596,-0.04980469,0.9680176,-0.2226563,-0.08789063,1.131836,0.3215027,4.059906,-4.321594,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.355814,-15.49344,0
12:7:22:284,-0.2729492,-0.05004883,0.9765625,-0.2265625,-0.09472656,1.141602,0.269165,4.179535,-3.334656,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.336493,-15.21295,0
12:7:22:316,-0.2762451,-0.05029297,0.9796143,-0.2207031,-0.08691406,1.128906,0.1121521,4.089813,-1.659851,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.330294,-15.29776,0
12:7:22:349,-0.2689209,-0.04821777,0.9599609,-0.2226563,-0.0859375,1.131836,-0.2841187,4.142151,-0.9121704,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-2.319438,-15.49931,0
12:7:22:380,-0.2756348,-0.05187988,0.9689941,-0.2255859,-0.08691406,1.135742,-0.05233765,4.560852,-0.8149719,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-2.445851,-15.54582,0
12:7:22:412,-0.2851563,-0.05432129,0.9786377,-0.2197266,-0.09082031,1.131836,0.04486084,4.396362,-0.4112244,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-2.502559,-15.73572,0
12:7:22:449,-0.286499,-0.0637207,0.9711914,-0.2226563,-0.09082031,1.136719,-0.1345825,4.486084,0.3514099,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-2.966276,-15.88245,0
12:7:22:484,-0.2772217,-0.0637207,0.9639893,-0.2265625,-0.0859375,1.136719,0.231781,4.687958,-0.4336548,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-3.023247,-15.59851,0
12:7:22:519,-0.2832031,-0.0645752,0.9761963,-0.2226563,-0.09082031,1.138672,0.3588867,4.553375,-1.039276,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.990324,-15.5531,0
12:7:22:550,-0.2814941,-0.06018066,0.9599609,-0.2119141,-0.0859375,1.139648,0.02990723,4.912262,-1.622467,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.863816,-15.99971,0
12:7:22:721,-0.276123,-0.0604248,0.9709473,-0.2275391,-0.09277344,1.124023,1.046753,4.680481,-1.24115,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-2.838103,-15.38969,0
12:7:22:753,-0.276123,-0.0604248,0.9709473,-0.2285156,-0.09277344,1.136719,1.293488,5.398254,-1.936493,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-2.838103,-15.38969,0
12:7:22:784,-0.2796631,-0.07922363,0.972168,-0.234375,-0.08691406,1.139648,1.742096,5.592651,-2.751465,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,252,0,-3.700982,-15.2707,0
12:7:22:816,-0.2918701,-0.08898926,0.9749756,-0.2158203,-0.05566406,1.171875,3.050537,6.467438,-8.336639,176.6706,102.3624,325.2871,845.4448,77.59294,0,0,139.5165,254,0,-4.096766,-15.68269,0
12:7:22:849,-0.3742676,-0.1682129,0.9953613,-0.2050781,-0.05664063,1.121094,4.942169,4.276733,-7.588959,176.6706,89.97765,300.5177,857.8295,102.3624,0,0,139.5165,254,0,-7.025244,-17.89707,0
12:7:22:880,-0.2827148,-0.05786133,1.058838,-0.001953125,0.04296875,1.46875,4.127197,2.871094,1.315918,176.6706,114.7471,312.9024,870.2142,114.7471,0,0,139.5165,254,0,-2.360173,-13.48448,0
12:7:22:913,-0.1210938,-0.1474609,1.322998,-0.004882813,0.453125,1.518555,1.794434,-6.908569,-5.203857,176.6706,238.5941,288.133,894.9836,127.1318,0,0,139.5165,254,0,-4.505391,-3.650976,0
12:7:22:945,-0.02514648,-0.2094727,1.072876,0.09667969,0.6328125,1.34668,3.02063,-14.51248,-36.88309,164.2859,288.133,238.5941,907.3683,127.1318,0,0,139.5165,254,0,-10.09801,-1.058865,0
12:7:22:977,-0.04162598,-0.078125,0.7537842,0.2119141,0.671875,1.079102,7.110443,-25.54077,-53.08533,164.2859,213.8247,238.5941,919.753,127.1318,0,0,139.5165,252,0,-7.300527,-3.685047,0
12:7:23:8,-0.04162598,-0.078125,0.7537842,0.234375,0.6230469,0.9375,7.409515,-29.28665,-50.51331,164.2859,213.8247,238.5941,907.3683,114.7471,0,0,139.5165,254,0,-7.300527,-3.685047,0
12:7:23:40,0.004150391,0.04089355,0.6392822,0.1484375,0.4716797,0.9228516,3.080444,-43.70941,-24.98001,164.2859,151.9012,250.9788,907.3683,127.1318,0,0,139.5165,254,0,5.657043,0.5289283,0
12:7:23:72,0.128418,0.1425781,0.9025879,-0.03027344,0.1621094,1.237305,-2.721558,-48.62167,-15.26016,176.6706,102.3624,250.9788,882.5989,127.1318,0,0,139.5165,254,0,8.597045,7.640837,0
12:7:23:135,0.1400146,0.03112793,1.032593,-0.1494141,-0.09375,1.195313,-11.4769,-38.84201,13.1517,176.6706,89.97765,288.133,870.2142,176.6706,0,0,139.5165,254,0,1.478205,7.271107,0
12:7:23:167,0.1381836,-0.09790039,1.074341,-0.2285156,-0.125,1.177734,-18.77426,-31.29791,27.9483,176.6706,89.97765,300.5177,870.2142,201.44,0,0,139.5165,254,0,-4.331958,6.297718,0
12:7:23:198,0.1422119,-0.2023926,0.8613281,-0.2353516,-0.1660156,1.053711,-17.24152,-26.23611,33.57086,176.6706,89.97765,300.5177,870.2142,201.44,0,0,139.5165,254,0,-12.89428,8.564593,0
12:7:23:231,-0.01977539,-0.2045898,0.8126221,-0.2333984,-0.09375,1.003906,-11.72363,-12.43393,11.79092,176.6706,89.97765,300.5177,870.2142,213.8247,0,0,139.5165,254,0,-16.74181,-1.309736,0
12:7:23:294,-0.1795654,-0.1090088,0.9003906,-0.2285156,-0.1494141,1.082031,-6.736603,-0.5682373,-2.183228,176.6706,89.97765,300.5177,870.2142,226.2094,0,0,139.5165,252,0,-6.281828,-11.04751,0
