TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
11:52:3:935,-0.1447754,0.002197266,1.00647,-0.1582031,-0.03125,1.121094,2.138367,1.480408,-6.527252,139.5165,40.43883,238.5941,672.0588,28.05412,0,0,114.7471,252,0,0.1087395,-8.116267,0
11:52:3:967,-0.1386719,0.004638672,0.9981689,-0.1640625,-0.0234375,1.124023,1.465454,1.585083,-5.256195,139.5165,40.43883,238.5941,672.0588,28.05412,0,0,114.7471,252,0,0.2341602,-7.887332,0
11:52:4:0,-0.1402588,0.00769043,0.9971924,-0.1640625,-0.015625,1.124023,0.8299255,1.629944,-5.914154,139.5165,40.43883,250.9788,672.0588,28.05412,0,0,114.7471,254,0,0.3883328,-7.967769,0
11:52:4:31,-0.1448975,0.005126953,1.005615,-0.1601563,-0.0078125,1.124023,0.4560852,2.048645,-4.269257,139.5165,28.05412,238.5941,672.0588,28.05412,0,0,114.7471,254,0,0.2540747,-8.113475,0
11:52:4:64,-0.1418457,0.006103516,1.001343,-0.1650391,-0.01269531,1.124023,0.1644897,2.332764,-3.364563,139.5165,28.05412,238.5941,672.0588,28.05412,0,0,114.7471,254,0,0.3055415,-8.003865,0
11:52:4:95,-0.1448975,0.005493164,1.003296,-0.1601563,-0.01464844,1.130859,0.06729126,2.093506,-2.766418,139.5165,40.43883,238.5941,684.4435,28.05412,0,0,114.7471,254,0,0.2733241,-8.14743,0
11:52:4:128,-0.1445313,-0.0008544922,0.9953613,-0.1650391,-0.01269531,1.124023,-0.4934692,2.31781,-1.869202,139.5165,28.05412,238.5941,672.0588,28.05412,0,0,114.7471,254,0,-0.04312503,-8.292795,0
11:52:4:270,-0.1408691,-0.02050781,0.9891357,-0.1552734,-0.01757813,1.130859,-1.495361,2.848663,1.480408,139.5165,28.05412,238.5941,672.0588,28.05412,0,0,114.7471,254,0,-1.049695,-8.027182,0
11:52:4:301,-0.1463623,-0.0255127,0.9971924,-0.15625,-0.0078125,1.130859,-1.233673,2.370148,0.1046753,139.5165,40.43883,238.5941,672.0588,28.05412,0,0,114.7471,254,0,-1.281192,-8.166519,0
11:52:4:334,-0.1539307,-0.03393555,1.006714,-0.1552734,-0.01953125,1.128906,-1.106567,2.654266,-0.1644897,139.5165,40.43883,238.5941,672.0588,28.05412,0,0,114.7471,254,0,-1.665077,-8.360533,0
11:52:4:411,-0.144043,-0.04162598,1.003784,-0.1503906,-0.01464844,1.12793,-0.3663635,2.998199,-1.517792,139.5165,40.43883,250.9788,672.0588,40.43883,0,0,114.7471,252,0,-2.070078,-7.817112,0
11:52:4:490,-0.149292,-0.0345459,1.000977,-0.1572266,-0.015625,1.133789,0.1644897,2.69165,-2.422485,139.5165,40.43883,238.5941,672.0588,65.20824,0,0,114.7471,252,0,-1.718781,-8.196213,0
11:52:4:522,-0.1400146,-0.0369873,1.006836,-0.1533203,0.0009765625,1.132813,0.5757141,2.64679,-3.596344,139.5165,40.43883,250.9788,672.0588,65.20824,0,0,114.7471,252,0,-1.836205,-7.590385,0
11:52:4:634,-0.130127,-0.04504395,1.015747,-0.078125,0.05859375,1.146484,-0.2542114,0.3813171,-6.430054,139.5165,65.20824,238.5941,672.0588,77.59294,0,0,114.7471,254,0,-2.220161,-6.89064,0
11:52:4:666,-0.1229248,-0.05651855,1.02356,-0.07910156,0.06152344,1.155273,-0.1345825,-0.5084229,-6.676788,139.5165,65.20824,238.5941,672.0588,77.59294,0,0,114.7471,254,0,-2.764193,-6.352325,0
11:52:4:698,-0.1037598,-0.0447998,1.048096,-0.07519531,0.0625,1.183594,-0.8299255,-1.996307,-7.065582,139.5165,77.59294,238.5941,672.0588,89.97765,0,0,114.7471,254,0,-2.134017,-5.185631,0
11:52:4:730,-0.1015625,-0.04638672,1.038818,-0.06738281,0.06933594,1.182617,-1.510315,-2.729034,-6.684265,139.5165,77.59294,238.5941,672.0588,89.97765,0,0,114.7471,254,0,-2.249838,-5.156135,0
11:52:4:762,-0.1103516,-0.05310059,1.009766,-0.05078125,0.1083984,1.155273,-1.443024,-4.403839,-8.54599,139.5165,77.59294,238.5941,672.0588,89.97765,0,0,114.7471,254,0,-2.690497,-5.873363,0
11:52:4:794,-0.1069336,-0.05053711,0.9946289,-0.04589844,0.1152344,1.130859,-1.764526,-5.914154,-10.94604,139.5165,89.97765,238.5941,672.0588,89.97765,0,0,114.7471,254,0,-2.639537,-5.871554,0
11:52:4:826,-0.09716797,-0.03686523,0.9737549,-0.03320313,0.1103516,1.117188,-2.370148,-8.590851,-11.97784,139.5165,102.3624,238.5941,672.0588,89.97765,0,0,114.7471,254,0,-2.01972,-5.633505,0
11:52:4:858,-0.0880127,-0.03173828,0.9647217,-0.03125,0.1181641,1.117188,-4.052429,-11.604,-10.71426,139.5165,102.3624,238.5941,672.0588,89.97765,0,0,114.7471,254,0,-1.78451,-5.225095,0
11:52:4:890,-0.08703613,-0.03210449,0.9575195,-0.02441406,0.1386719,1.109375,-4.336548,-12.49374,-11.07315,139.5165,114.7471,238.5941,672.0588,102.3624,0,0,127.1318,254,0,-1.831719,-5.240423,0
11:52:4:922,-0.08520508,-0.03637695,0.9505615,-0.01953125,0.1396484,1.100586,-5.226288,-13.73489,-13.0246,139.5165,114.7471,238.5941,672.0588,102.3624,0,0,127.1318,254,0,-2.106963,-5.179654,0
11:52:5:113,0.06005859,-0.09472656,0.9932861,-0.0625,0.1103516,1.148438,-12.18719,-15.23773,1.046753,139.5165,127.1318,238.5941,672.0588,127.1318,0,0,151.9012,252,0,-5.171311,3.178981,0
11:52:5:144,0.06994629,-0.1052246,0.9705811,-0.06933594,0.1152344,1.121094,-11.86569,-14.25079,0.5981445,139.5165,127.1318,238.5941,672.0588,127.1318,0,0,151.9012,252,0,-5.936258,3.821127,0
11:52:5:176,0.06518555,-0.1156006,0.9586182,-0.078125,0.1054688,1.081055,-10.51987,-12.24701,-4.067383,139.5165,127.1318,238.5941,672.0588,114.7471,0,0,151.9012,252,0,-6.699504,3.605363,0
