TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
14:39:58:726,-0.1077881,-0.06188965,0.9941406,-0.2333984,-0.0078125,1.139648,4.358978,8.73291,-7.880554,164.2859,659.6741,374.8259,1278.909,300.5177,0,0,139.5165,112,2.002116,-3.231678,-5.860048,0
14:39:58:758,-0.12146,0.0008544922,0.9984131,-0.2412109,-0.001953125,1.140625,7.693634,12.14981,-17.53311,164.2859,659.6741,387.2106,1316.064,350.0565,0,0,139.5165,112,5.254224,0.0437801,-6.941146,0
14:39:58:789,-0.1599121,0.112915,0.9519043,-0.2597656,0.006835938,1.117188,8.643188,14.22089,-26.58752,164.2859,659.6741,374.8259,1328.448,362.4412,0,0,139.5165,112,7.328408,6.046264,-8.918395,0
14:39:58:821,-0.2104492,0.2000732,0.9616699,-0.2890625,-0.06152344,1.117188,5.592651,12.80777,-23.694,151.9012,758.7518,411.98,1365.602,387.2106,0,0,139.5165,112,8.338598,9.994938,-10.59671,0
14:39:58:853,-0.251709,0.2922363,0.9934082,-0.2939453,-0.078125,1.081055,0.2467346,12.02271,-10.27313,139.5165,919.753,411.98,1377.987,411.98,0,0,139.5165,112,10.3073,13.27595,-11.13279,0
14:39:58:885,-0.2509766,0.1014404,0.9315186,-0.2900391,-0.08007813,1.082031,-1.07666,9.981537,-0.1644897,127.1318,1018.831,449.1342,1402.757,411.98,0,0,139.5165,112,12.20992,5.181228,-14.51844,0
14:39:58:917,-0.1324463,-0.2320557,1.014526,-0.2285156,-0.04296875,1.163086,3.514099,14.22089,-19.32007,114.7471,1229.371,461.5189,1415.141,411.98,0,0,139.5165,112,13.13749,-11.29635,-5.994441,0
14:39:58:950,-0.06726074,-0.08874512,0.9953613,-0.2626953,-0.06640625,1.139648,8.889923,20.62851,-20.82291,127.1318,1278.909,473.9036,1390.372,387.2106,0,0,139.5165,112,14.9473,-4.794728,-3.565372,0
14:39:58:981,-0.1914063,0.03833008,0.9626465,-0.2832031,-0.08203125,1.100586,10.19836,23.00613,-3.74588,127.1318,1291.294,473.9036,1377.987,374.8259,0,0,139.5165,112,16.69947,1.963423,-11.21871,0
14:39:59:14,-0.2425537,0.05871582,0.9741211,-0.3173828,-0.015625,1.117188,10.80399,23.23792,-11.35727,127.1318,1303.679,461.5189,1365.602,362.4412,0,0,139.5165,112,16.69947,2.821273,-13.5346,0
14:39:59:46,-0.2530518,0.03601074,0.9859619,-0.2939453,-0.1103516,1.117188,11.86569,25.53329,-26.70715,127.1318,1291.294,449.1342,1328.448,350.0565,0,0,139.5165,112,16.69947,1.683575,-14.09073,0
14:39:59:77,-0.2120361,-0.001708984,0.9705811,-0.2939453,-0.09765625,1.12793,12.05261,27.18567,-13.12927,139.5165,1117.908,399.5953,1266.525,288.133,0,0,139.5165,144,16.69947,-0.08484586,-12.66278,0
14:39:59:109,-0.1983643,-0.07446289,0.9661865,-0.3056641,-0.06347656,1.135742,16.67328,29.0773,-23.89587,151.9012,882.5989,300.5177,1167.447,275.7483,0,0,139.5165,12,16.69947,-3.763887,-11.1332,0
14:39:59:141,-0.2231445,-0.002197266,0.9584961,-0.2978516,-0.03027344,1.132813,17.74246,30.87921,-29.10721,164.2859,771.1365,300.5177,1117.908,263.3636,0,0,139.5165,12,15.83038,-0.1102534,-13.62072,0
14:39:59:173,-0.4016113,0.3024902,1.029053,-0.2119141,-0.03808594,1.154297,18.94623,30.58762,-52.53204,164.2859,548.2118,263.3636,1043.6,263.3636,0,0,139.5165,10,13.13749,11.70085,-16.43554,0
14:39:59:205,-0.5164795,0.5787354,1.372925,0.08886719,0.1289063,1.506836,0.5458069,14.03397,10.43015,164.2859,535.8271,288.133,1031.215,288.133,0,0,139.5165,10,8.837154,13.54984,-11.83998,0
14:39:59:237,-0.4744873,0.5539551,1.25647,0.06933594,0.2060547,1.44043,-12.88254,2.489777,41.48132,164.2859,548.2118,288.133,1031.215,288.133,0,0,139.5165,10,3.105487,15.09891,-12.54315,0
14:39:59:269,-0.2974854,0.2338867,0.9851074,-0.0390625,0.2617188,1.163086,-25.82489,-11.1853,68.70438,164.2859,523.4424,312.9024,1031.215,300.5177,0,0,139.5165,108,0,10.45155,-13.87514,0
14:39:59:301,-0.1795654,-0.08325195,0.8829346,-0.109375,0.3056641,1.085938,-31.39511,-20.67337,81.67664,164.2859,449.1342,312.9024,1018.831,288.133,0,0,139.5165,110,0,-4.960763,-11.7562,0
14:39:59:829,-0.2928467,0.02185059,0.8673096,0.06640625,0.1357422,1.108398,4.912262,36.50925,11.9928,164.2859,139.5165,362.4412,1068.37,350.0565,0,0,139.5165,98,0,1.197777,-20.72251,0
14:39:59:861,-0.3023682,0.0123291,1.071655,-0.1601563,0.01464844,1.151367,4.486084,31.2381,-7.910461,176.6706,139.5165,362.4412,1080.754,362.4412,0,0,139.5165,96,0,0.4868914,-14.60042,0
14:39:59:894,-0.3189697,-0.09692383,0.9641113,-0.1416016,0.01171875,1.139648,1.712189,27.4324,3.147736,176.6706,164.2859,350.0565,1105.524,362.4412,0,0,139.5165,96,0,-4.439165,-17.2629,0
14:39:59:925,-0.3189697,-0.09692383,0.9641113,-0.1328125,0.02734375,1.140625,2.011261,24.49402,0.3140259,176.6706,176.6706,374.8259,1142.678,374.8259,0,0,139.5165,96,0,-4.439165,-17.2629,0
14:39:59:957,-0.3652344,-0.1468506,0.9802246,-0.1533203,-0.01269531,1.148438,5.727234,16.13495,-14.96857,164.2859,387.2106,362.4412,1204.601,350.0565,0,0,139.5165,94,0,-6.319233,-18.24873,0
14:39:59:989,-0.3295898,0.04943848,0.9888916,-0.1630859,0.01855469,1.141602,6.654358,14.61716,7.252502,164.2859,511.0577,374.8259,1229.371,350.0565,0,0,139.5165,96,0,2.165411,-17.78713,0
14:40:0:21,-0.210083,0.0456543,0.9979248,-0.1689453,0.015625,1.139648,6.003876,12.10495,7.940369,164.2859,523.4424,399.5953,1229.371,337.6718,0,0,139.5165,96,0,2.168065,-11.40413,0
14:40:0:53,-0.09838867,0.06982422,0.9974365,-0.171875,0.02929688,1.136719,5.241241,11.76102,5.8992,164.2859,523.4424,399.5953,1229.371,337.6718,0,0,139.5165,94,0.8788408,3.65437,-5.279675,0
14:40:0:85,0.04418945,0.06982422,1.00293,-0.1689453,0.02148438,1.140625,3.401947,14.34052,5.951538,164.2859,523.4424,399.5953,1229.371,325.2871,0,0,139.5165,94,3.649848,3.804318,2.352389,0
14:40:0:117,0.07250977,-0.01379395,1.000977,-0.1689453,0.02441406,1.148438,1.727142,18.83408,14.3779,176.6706,535.8271,399.5953,1216.986,288.133,0,0,139.5165,94,4.724156,-0.7355217,4.083166,0
14:40:0:692,-0.2120361,-0.08728027,0.6580811,-0.2197266,-0.08203125,0.8515625,-11.40213,-25.17441,5.906677,176.6706,114.7471,350.0565,1055.985,424.3647,0,0,139.5165,84,4.724156,-7.705095,-22.17025,0
14:40:0:724,-0.1611328,-0.09875488,0.6853027,-0.2646484,-0.265625,0.8203125,-9.861908,-20.97244,-6.654358,176.6706,114.7471,350.0565,1055.985,486.2883,0,0,139.5165,84,4.724156,-8.898096,-15.82737,0
14:40:0:756,-0.1325684,-0.02075195,0.8210449,-0.3505859,-0.4931641,0.8935547,-8.179626,-9.405823,0.620575,176.6706,102.3624,350.0565,1055.985,610.1353,0,0,139.5165,84,4.724156,-1.473611,-10.80123,0
14:40:0:788,-0.1773682,0.09680176,0.8615723,-0.3759766,-0.6064453,1.016602,-9.966583,7.805786,-12.89001,176.6706,102.3624,350.0565,1055.985,672.0588,15.66941,0,139.5165,82,4.724156,6.008628,-11.93532,0
14:40:0:820,-0.1911621,0.1678467,0.9260254,0.171875,0.05859375,1.999023,-13.80219,5.435638,-29.36142,164.2859,102.3624,362.4412,1204.601,684.4435,40.43883,0,139.5165,82,4.724156,9.093316,-10.56055,0
14:40:0:852,-0.7840576,-0.1102295,0.3883057,-0.1816406,1.696289,1.338867,6.684265,47.41043,-1.988831,164.2859,102.3624,374.8259,1216.986,622.52,52.82353,0,139.5165,116,3.105495,-6.724855,-71.58753,0
14:40:0:884,0.05041504,-0.002929688,1.140015,0.1953125,1.138672,0.9804688,-0.5682373,29.31656,59.71725,164.2859,102.3624,362.4412,1278.909,610.1353,65.20824,0,139.5165,116,3.105495,-0.1243351,2.216497,0
14:40:0:916,-0.2280273,0.05871582,1.012207,0.05859375,-0.07910156,1.117188,-0.7925415,26.19873,34.52789,164.2859,213.8247,362.4412,1340.833,548.2118,52.82353,0,139.5165,116,3.105495,2.683805,-11.88707,0
14:40:0:948,-0.2403564,0.2789307,0.9698486,-0.3583984,0.2822266,1.178711,-0.2093506,27.25296,12.80777,164.2859,300.5177,374.8259,1353.218,523.4424,40.43883,0,139.5165,116,3.105495,13.2891,-11.14943,0
14:40:0:980,-0.06335449,-0.1335449,0.9259033,0.00390625,-0.05664063,1.115234,-3.955231,26.11649,7.618866,151.9012,647.2894,411.98,1365.602,486.2883,0,0,139.5165,92,3.105495,-8.253463,-3.658515,0
14:40:1:12,0.005737305,-0.3436279,0.9799805,0.006835938,-0.04101563,1.152344,-1.689758,26.57257,1.607513,151.9012,833.0601,424.3647,1365.602,473.9036,0,0,139.5165,92,6.81666,-19.57976,0.2520888,0
14:40:1:44,-0.1158447,-0.2399902,0.9785156,-0.1660156,0.04199219,1.163086,6.175842,31.61194,-3.461761,151.9012,1055.985,449.1342,1377.987,424.3647,0,0,139.5165,116,8.837154,-12.6036,-5.525609,0
14:40:1:76,-0.2232666,-0.1646729,0.9423828,-0.1523438,-0.015625,1.143555,9.689941,33.44376,-15.02838,151.9012,1117.908,449.1342,1365.602,387.2106,0,0,139.5165,116,9.331422,-8.428388,-11.97375,0
14:40:1:108,-0.3453369,-0.1209717,0.9630127,-0.1337891,-0.04882813,1.147461,11.44699,31.25305,-14.75922,151.9012,1167.447,449.1342,1353.218,374.8259,0,0,139.5165,116,12.67563,-5.429592,-18.23215,0
14:40:1:140,-0.3939209,0.1229248,0.9862061,-0.2109375,-0.0546875,1.131836,9.944153,24.59122,-1.607513,151.9012,1254.14,449.1342,1353.218,374.8259,0,0,139.5165,116,15.39061,5.140174,-19.77716,0
