TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
14:51:44:911,-0.08984375,-0.05969238,1.009033,-0.1005859,0.03710938,1.112305,1.465454,1.26358,-2.945862,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,127.1318,148,0,-3.083794,-4.764894,0
14:51:44:943,-0.06152344,-0.06628418,1.016602,-0.1005859,0.03710938,1.108398,1.540222,1.42807,-3.297272,151.9012,28.05412,238.5941,795.9059,28.05412,0,0,127.1318,148,0,-3.46408,-3.201929,0
14:51:44:975,-0.03540039,-0.07519531,1.008423,-0.09667969,0.04589844,1.118164,2.579498,2.175751,-2.168274,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,127.1318,148,0,-4.087232,-1.856571,0
14:51:45:7,-0.02600098,-0.05639648,1.013184,-0.09570313,0.03710938,1.117188,3.349609,3.573914,-0.8000183,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,127.1318,148,0,-3.067045,-1.375389,0
14:51:45:39,-0.01660156,-0.0435791,1.01001,-0.1064453,0.04296875,1.116211,3.648682,4.867401,1.256104,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,114.7471,148,0,-2.40704,-0.894165,0
14:51:45:71,-0.02990723,-0.03942871,1.012939,-0.1025391,0.04785156,1.109375,3.424377,5.824432,1.233673,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,127.1318,148,0,-2.138399,-1.607835,0
14:51:45:103,0.03552246,-0.07214355,1.02063,-0.08203125,0.05371094,1.130859,4.224396,7.312317,8.613281,151.9012,28.05412,238.5941,771.1365,28.05412,0,0,127.1318,148,0,-3.831533,1.82667,0
14:51:45:135,0.1169434,-0.1060791,1.023071,-0.08691406,0.05566406,1.128906,4.239349,11.65634,19.68643,151.9012,28.05412,238.5941,771.1365,28.05412,0,0,127.1318,148,0,-5.208866,5.792664,0
14:51:45:167,0.0559082,-0.09216309,0.9350586,-0.0625,0.08398438,1.210938,6.609497,14.48257,2.579498,151.9012,28.05412,238.5941,783.5212,28.05412,0,0,127.1318,148,0,-5.658071,3.310653,0
14:51:45:199,-0.06140137,-0.01855469,1.213501,-0.046875,0.2246094,1.335938,7.745972,15.67139,-17.06207,151.9012,28.05412,226.2094,783.5212,28.05412,0,0,114.7471,148,0,-0.6930007,-2.357964,0
14:51:45:231,0.05065918,-0.01831055,1.161133,0.002929688,0.2021484,1.280273,6.57959,14.55734,-10.63202,151.9012,28.05412,201.44,795.9059,28.05412,0,0,114.7471,148,0,-0.7499219,2.123047,0
14:51:45:263,0.0279541,0.06604004,1.110718,0.04589844,0.3710938,1.256836,4.067383,11.17783,-2.699127,139.5165,28.05412,189.0553,795.9059,28.05412,0,0,114.7471,148,0,2.996371,1.232102,0
14:51:45:295,-0.005371094,0.04309082,1.073975,0.046875,0.4375,1.214844,3.02063,8.179626,-14.66949,139.5165,28.05412,189.0553,795.9059,28.05412,0,0,114.7471,148,0,2.129618,-0.2571966,0
14:51:45:327,-0.04724121,0.03881836,1.057129,0.07714844,0.4404297,1.183594,1.286011,0.7775879,-13.22647,139.5165,28.05412,201.44,795.9059,28.05412,0,0,114.7471,146,0,1.908805,-2.339466,0
14:51:45:360,0.02832031,0.06958008,1.011353,0.07617188,0.4589844,1.112305,-1.981354,-7.073059,-0.07476807,139.5165,28.05412,201.44,808.2906,28.05412,0,0,114.7471,146,0,3.787111,1.485033,0
14:51:45:392,0.07092285,0.06140137,0.9655762,0.06835938,0.4619141,1.081055,-2.751465,-10.96848,-0.02243042,139.5165,15.66941,201.44,808.2906,40.43883,0,0,114.7471,146,0,3.502239,4.082262,0
14:51:45:423,0.09179688,0.02563477,0.901001,0.06835938,0.4765625,1.006836,-3.813171,-14.85641,-2.549591,139.5165,15.66941,201.44,808.2906,28.05412,0,0,114.7471,168,0,1.625023,6.255581,0
14:51:45:455,0.07983398,-0.03735352,0.7745361,0.0625,0.4648438,0.9042969,-2.407532,-24.98001,-22.99118,139.5165,15.66941,201.44,808.2906,40.43883,0,0,114.7471,184,0,-3.145391,7.140642,0
14:51:45:487,0.03930664,-0.01916504,0.7290039,0.07128906,0.4433594,0.9023438,-1.839294,-30.3035,-22.99118,151.9012,15.66941,213.8247,808.2906,40.43883,0,0,114.7471,182,0,-1.923184,4.08326,0
14:51:45:519,0.0123291,-0.003417969,0.7352295,0.06933594,0.4228516,0.8994141,-1.398163,-34.38583,-26.3707,139.5165,15.66941,213.8247,808.2906,40.43883,0,0,114.7471,182,0,-0.3541973,1.298364,0
14:51:45:551,0.008911133,0.04638672,0.8538818,0.0625,0.3496094,1.015625,-1.929016,-39.85138,-26.67725,151.9012,28.05412,213.8247,808.2906,28.05412,0,0,114.7471,180,0,3.596451,0.6583459,0
14:51:45:583,0.01464844,0.06567383,0.9448242,0.04980469,0.2421875,1.146484,-4.972076,-44.31503,-17.44339,151.9012,28.05412,213.8247,808.2906,28.05412,0,0,114.7471,178,0,4.139879,0.875686,0
14:51:45:615,0.0411377,0.05578613,0.9558105,0.03710938,0.2246094,1.151367,-7.274933,-47.1637,-6.631927,151.9012,28.05412,213.8247,808.2906,28.05412,0,0,114.7471,176,0,3.34413,2.43006,0
14:51:45:647,0.01672363,-0.02490234,0.9523926,-0.00390625,0.1679688,1.15625,-10.71426,-49.12262,3.327179,151.9012,28.05412,201.44,820.6754,28.05412,0,0,114.7471,170,0,-1.544157,1.028045,0
14:51:45:679,0.114502,-0.01330566,1.046021,-0.1181641,0.09375,1.280273,-10.55725,-46.93939,-15.86578,151.9012,28.05412,213.8247,808.2906,52.82353,0,0,114.7471,164,0,-0.6307209,5.902898,0
14:51:45:711,0.1994629,-0.05993652,1.141602,-0.109375,-0.05371094,1.280273,-8.329163,-39.52988,-61.9902,151.9012,28.05412,226.2094,771.1365,65.20824,0,0,114.7471,158,0,-2.284056,8.324481,0
14:51:45:743,0.1799316,-0.07434082,1.106812,-0.2099609,-0.08691406,1.271484,-4.344025,-34.90921,-78.56628,151.9012,28.05412,238.5941,771.1365,77.59294,0,0,114.7471,158,0,-3.028867,7.88394,0
14:51:45:775,0.2158203,-0.1320801,1.096069,-0.1865234,-0.2177734,1.204102,-3.312225,-22.93137,-44.98047,151.9012,28.05412,238.5941,758.7518,114.7471,0,0,114.7471,158,0,-5.32451,9.193671,0
14:51:45:807,0.2563477,-0.06591797,1.104492,-0.1494141,-0.3759766,1.193359,-3.798218,-10.97595,3.02063,151.9012,28.05412,250.9788,758.7518,89.97765,0,0,114.7471,156,0,-2.556689,11.27494,0
14:51:45:839,0.2025146,0.07775879,1.072754,-0.1035156,-0.1943359,1.148438,-6.123505,-3.491669,25.20432,151.9012,28.05412,250.9788,758.7518,77.59294,0,0,114.7471,156,0,3.288484,9.360409,0
14:51:45:871,0.1173096,0.08239746,1.035767,-0.1035156,-0.1103516,1.117188,-8.680573,3.446808,22.72949,151.9012,28.05412,250.9788,771.1365,65.20824,0,0,114.7471,156,0,3.960523,5.798411,0
14:51:45:903,0.03149414,0.0378418,0.9974365,-0.08691406,-0.05175781,1.099609,-12.1199,12.80777,-14.92371,151.9012,28.05412,250.9788,783.5212,52.82353,0,0,114.7471,152,0,2.111505,1.746766,0
14:51:45:935,-0.05126953,-0.08508301,0.9863281,-0.09082031,-0.07128906,1.104492,-13.3461,16.04523,-17.45834,151.9012,28.05412,250.9788,783.5212,52.82353,0,0,114.7471,162,0,-4.749211,-2.774514,0
14:51:45:967,0.04431152,-0.08410645,1.035034,-0.1103516,-0.06640625,1.152344,-13.64517,20.74814,-7.020721,151.9012,28.05412,250.9788,771.1365,52.82353,0,0,114.7471,164,0,-4.311415,2.196308,0
14:51:45:999,0.0958252,-0.1152344,1.001465,-0.1328125,-0.08691406,1.117188,-12.91245,24.66599,-5.308533,151.9012,28.05412,250.9788,771.1365,52.82353,0,0,114.7471,162,0,-5.987124,4.898196,0
14:51:46:31,0.1663818,-0.1456299,0.998291,-0.1445313,-0.1025391,1.117188,-11.97037,31.35773,6.273041,151.9012,28.05412,250.9788,771.1365,52.82353,0,0,114.7471,160,0,-7.137581,8.287755,0
14:51:46:63,0.1094971,-0.1416016,0.9730225,-0.1494141,-0.05957031,1.143555,-9.540405,39.46259,13.30124,151.9012,28.05412,250.9788,758.7518,52.82353,0,0,114.7471,160,0,-7.635442,5.744973,0
14:51:46:95,0.08618164,-0.1405029,0.9327393,-0.1455078,-0.04296875,1.082031,-5.196381,47.71698,5.196381,151.9012,28.05412,250.9788,758.7518,40.43883,0,0,127.1318,160,0,-8.359294,4.874713,0
14:51:46:127,0.05712891,-0.1502686,0.8985596,-0.1474609,-0.03515625,1.079102,-3.484192,51.05911,3.977661,151.9012,28.05412,250.9788,758.7518,40.43883,0,0,114.7471,162,0,-9.86028,3.413852,0
14:51:46:158,0.01977539,-0.1333008,0.9431152,-0.1337891,-0.01269531,1.140625,-1.315918,55.32089,5.659943,151.9012,28.05412,250.9788,758.7518,40.43883,0,0,114.7471,160,0,-8.340519,1.107686,0
14:51:46:190,1.418579,-0.1032715,0.0592041,0.2490234,1.999023,0.8085938,-6.983337,32.79327,-3.484192,151.9012,28.05412,250.9788,758.7518,40.43883,0,0,114.7471,148,0,-4.153517,85.69546,0
14:51:46:222,0.1074219,-0.168457,1.171265,0.5966797,1.612305,1.273438,-0.3514099,36.68869,-32.68112,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,148,0,-6.496714,3.989352,0
14:51:46:254,-0.1622314,-0.05541992,0.8936768,-0.01953125,0.09667969,1.086914,-0.9869385,40.60654,-26.25107,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,160,0,-3.300914,-10.75516,0
14:51:46:286,-0.1142578,-0.01477051,0.9528809,-0.03320313,-0.008789063,1.109375,-4.575806,38.28873,-32.66617,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,146,0,-0.8278184,-7.058597,0
14:51:46:318,0.001708984,-0.138916,0.9855957,-0.05566406,0.03808594,1.118164,-6.482391,36.46439,-2.205658,151.9012,28.05412,250.9788,783.5212,40.43883,0,0,127.1318,72,0,-8.124367,0.08818896,0
14:51:46:351,0.02258301,-0.1469727,0.9708252,-0.0625,0.01855469,1.148438,-6.669312,37.51114,26.84174,151.9012,28.05412,250.9788,783.5212,40.43883,0,0,114.7471,72,0,-8.659039,1.187477,0
14:51:46:382,0.005615234,-0.1436768,0.9742432,-0.09277344,0.006835938,1.128906,-5.136566,39.88876,41.75049,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,72,0,-8.557879,0.2943984,0
14:51:46:415,0.02624512,-0.1230469,0.979126,-0.09570313,0.0390625,1.133789,-3.573914,42.88696,16.89758,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,70,0,-7.121023,1.389841,0
14:51:46:446,-0.0111084,-0.1834717,0.9614258,-0.07714844,-0.001953125,1.124023,-1.158905,47.26837,-15.58167,151.9012,28.05412,250.9788,771.1365,28.05412,0,0,114.7471,70,0,-11.0967,-0.574505,0
14:51:46:478,0.02172852,-0.1936035,1.061646,-0.07226563,-0.1376953,1.193359,-0.04486084,49.65347,-23.23044,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,70,0,-9.565824,0.9425645,0
14:51:46:510,-0.1065674,-0.2167969,0.99646,-0.1474609,0.006835938,1.19043,1.637421,53.83301,-25.71274,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,70,0,-11.15436,-5.0343,0
14:51:46:542,-0.09484863,-0.1947021,1.058838,-0.1269531,0.1337891,1.266602,5.532837,53.46664,-20.21729,151.9012,28.05412,250.9788,771.1365,40.43883,0,0,114.7471,68,0,-9.096909,-4.122875,0
14:51:46:574,-0.1290283,-0.1313477,1.090576,-0.1064453,0.1210938,1.288086,7.222595,52.98813,-12.13486,151.9012,28.05412,238.5941,771.1365,40.43883,0,0,114.7471,68,0,-5.689473,-5.579896,0
