TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
14:50:52:161,-0.1312256,-0.163208,0.9956055,-0.06445313,-0.0009765625,1.117188,-1.734619,9.278717,-8.553467,151.9012,28.05412,238.5941,833.0601,52.82353,0,0,114.7471,182,0,-8.272979,-6.485005,0
14:50:52:192,-0.06018066,-0.2020264,0.9991455,-0.05566406,-0.0009765625,1.117188,0.6056213,8.037567,-0.1271057,151.9012,28.05412,226.2094,820.6754,52.82353,0,0,114.7471,174,0,-10.80585,-2.87025,0
14:50:52:224,0.07507324,-0.1876221,0.994873,-0.04785156,0.015625,1.115234,4.605713,9.891815,-5.787048,151.9012,28.05412,226.2094,820.6754,52.82353,0,0,114.7471,160,0,-9.992749,3.648365,0
14:50:52:256,0.1276855,-0.1986084,1.025146,-0.01953125,0.01171875,1.136719,5.644989,11.09558,-2.818756,151.9012,28.05412,226.2094,820.6754,52.82353,0,0,114.7471,158,0,-9.565084,5.834606,0
14:50:52:288,0.1730957,-0.07836914,1.026489,-0.1035156,0.04003906,1.12793,5.861816,16.23962,-0.3439331,151.9012,28.05412,226.2094,808.2906,52.82353,0,0,114.7471,148,0,-3.655214,8.693462,0
14:50:52:320,-0.1942139,0.1296387,0.9772949,-0.1171875,-0.04101563,1.09668,4.299164,17.32376,-17.24899,151.9012,28.05412,226.2094,795.9059,52.82353,0,0,114.7471,188,0,6.435537,-10.15075,0
14:50:52:352,-0.08837891,0.03527832,1.005737,-0.0859375,-0.1025391,1.105469,0.8074951,17.67517,-13.47321,151.9012,28.05412,226.2094,808.2906,52.82353,0,0,114.7471,176,0,1.837104,-4.825971,0
14:50:52:384,0.05285645,-0.04931641,1.058594,-0.1142578,0.09179688,1.148438,-0.1495361,18.72192,16.87515,151.9012,28.05412,213.8247,808.2906,52.82353,0,0,114.7471,174,0,-2.406489,2.5868,0
14:50:52:416,-0.08398438,-0.1560059,1.012817,-0.04589844,-0.2050781,1.121094,-2.048645,21.47339,58.24432,151.9012,28.05412,213.8247,795.9059,52.82353,0,0,114.7471,160,0,-8.001822,-4.064862,0
14:50:52:448,-0.1806641,-0.1809082,0.9525146,-0.09375,-0.009765625,1.112305,0.3887939,20.22476,69.50439,151.9012,28.05412,213.8247,795.9059,65.20824,0,0,114.7471,160,0,-9.440979,-9.42639,0
14:50:52:480,-0.07824707,-0.2290039,1.126221,-0.1660156,0.1230469,1.09668,6.332855,22.63229,27.07352,151.9012,28.05412,213.8247,795.9059,65.20824,0,0,114.7471,148,0,-9.651291,-2.991333,0
