TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
14:15:6:246,0.05004883,-0.1400146,0.9918213,-0.0390625,0.08105469,1.117188,2.729034,14.63959,-46.43097,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,230,0,-7.713337,2.550175,0
14:15:6:278,-0.04943848,-0.09912109,1.001709,-0.04394531,0.07421875,1.121094,2.990723,15.32745,-36.08307,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,216,0,-5.37824,-2.567449,0
14:15:6:310,-0.0715332,-0.0579834,1.012573,-0.03613281,0.07714844,1.117188,3.790741,15.51437,-33.95218,151.9012,28.05412,263.3636,771.1365,40.43883,0,0,127.1318,210,0,-3.026076,-3.777951,0
14:15:6:342,-0.1237793,-0.01550293,0.9951172,-0.03613281,0.1757813,1.182617,3.140259,13.86948,-41.57104,151.9012,28.05412,263.3636,771.1365,40.43883,0,0,127.1318,202,0,-0.7972758,-7.016126,0
14:15:6:374,-0.1580811,-0.04296875,1.075073,-0.015625,0.1943359,1.180664,2.512207,8.590851,-50.67032,151.9012,28.05412,263.3636,771.1365,40.43883,0,0,127.1318,190,0,-1.87314,-7.512331,0
14:15:6:406,-0.1711426,-0.0612793,1.087158,-0.01757813,0.1523438,1.206055,2.026215,4.934692,-38.90182,151.9012,28.05412,263.3636,771.1365,40.43883,0,0,127.1318,186,0,-2.593129,-7.838287,0
14:15:6:438,-0.1622314,-0.04907227,1.069458,-0.01757813,0.1826172,1.172852,0.8074951,-0.8000183,-14.31808,151.9012,28.05412,263.3636,758.7518,40.43883,0,0,127.1318,178,0,-2.151893,-7.745131,0
14:15:6:470,-0.1126709,-0.009643555,1.025757,-0.02246094,0.1943359,1.12793,0.2766418,-6.4151,-16.09756,151.9012,28.05412,263.3636,771.1365,40.43883,0,0,127.1318,174,0,-0.47433,-6.05705,0
14:15:6:502,-0.07788086,-0.02270508,0.9761963,-0.02441406,0.171875,1.094727,0.3962708,-7.162781,-18.67706,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,174,0,-1.261781,-4.563868,0
14:15:6:534,-0.03955078,-0.05041504,0.9577637,-0.02441406,0.1416016,1.085938,0.1345825,-10.27313,-18.35556,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,132,0,-3.016005,-2.340365,0
14:15:6:566,-0.02490234,-0.03552246,0.9306641,-0.0234375,0.1396484,1.057617,0.1644897,-11.68625,-14.84894,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,96,0,-2.282967,-1.582015,0
14:15:6:598,-0.02416992,-0.03088379,0.9179688,-0.02441406,0.1279297,1.041992,-0.5532837,-12.43393,-13.39844,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,94,0,-2.04048,-1.58489,0
14:15:6:630,-0.00378418,-0.03869629,0.9006348,-0.02832031,0.109375,1.022461,-0.657959,-13.07693,-11.14044,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,94,0,-2.718611,-0.255126,0
14:15:6:662,-0.008789063,-0.06311035,0.9117432,-0.01953125,0.08398438,1.040039,-1.293488,-12.65823,-8.800201,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,94,0,-4.296309,-0.5630231,0
14:15:6:694,-0.01049805,-0.06811523,0.9316406,-0.015625,0.07421875,1.046875,-1.525269,-12.72552,-1.248627,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,94,0,-4.433846,-0.6425469,0
14:15:6:726,0.04089355,-0.04101563,1.009644,-0.03125,0.05566406,1.132813,-2.773895,-12.22458,9.08432,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,94,0,-2.215325,2.208485,0
14:15:6:758,0.07897949,-0.03442383,1.062988,-0.0390625,0.06152344,1.174805,-3.252411,-8.456268,1.286011,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,168,0,-1.631044,3.880449,0
14:15:6:790,0.06213379,-0.08215332,1.0271,-0.02539063,0.09765625,1.157227,-3.805695,-5.353394,-7.446899,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,180,0,-4.206174,3.1277,0
14:15:6:822,0.03222656,-0.08215332,1.0271,-0.03222656,0.1005859,1.12793,-3.297272,-4.433746,-11.44699,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,208,0,-4.321451,1.623404,0
14:15:6:854,0.06030273,-0.06970215,0.9707031,-0.02832031,0.09765625,1.09375,-3.364563,-2.908478,-14.35547,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,194,0,-3.977013,3.410203,0
14:15:6:886,0.06518555,-0.05395508,1.006836,-0.02539063,0.09667969,1.112305,-3.379517,-0.3140259,-8.089905,151.9012,28.05412,275.7483,771.1365,40.43883,0,0,127.1318,186,0,-2.862928,3.493789,0
14:15:6:918,0.07214355,-0.06066895,0.9953613,-0.03125,0.1015625,1.105469,-3.887939,0.620575,-1.271057,151.9012,28.05412,275.7483,783.5212,40.43883,0,0,127.1318,182,0,-3.266861,3.925243,0
14:15:6:950,0.07104492,-0.05932617,0.9831543,-0.03515625,0.140625,1.104492,-3.865509,2.527161,-0.2841187,151.9012,28.05412,275.7483,783.5212,40.43883,0,0,127.1318,218,0,-3.272283,3.961412,0
14:15:6:982,0.07556152,-0.05627441,0.9898682,-0.02832031,0.1484375,1.109375,-3.18512,3.656158,-6.489868,151.9012,28.05412,275.7483,783.5212,40.43883,0,0,127.1318,226,0,-3.052145,4.171074,0
14:15:7:14,0.05566406,-0.05273438,0.9874268,-0.015625,0.1435547,1.09375,-3.110352,5.473022,-13.09937,151.9012,28.05412,275.7483,783.5212,40.43883,0,0,127.1318,212,0,-2.928976,3.100185,0
14:15:7:46,0.04260254,-0.05957031,0.9705811,-0.01660156,0.1318359,1.099609,-3.701019,5.121613,-5.615082,151.9012,28.05412,275.7483,783.5212,40.43883,0,0,127.1318,198,0,-3.462186,2.435583,0
14:15:7:78,0.06274414,-0.08081055,0.9697266,-0.02246094,0.1396484,1.115234,-3.955231,5.31601,6.39267,151.9012,28.05412,275.7483,783.5212,40.43883,0,0,127.1318,198,0,-4.605784,3.515991,0
14:15:7:110,0.0994873,-0.07702637,1.010986,-0.03027344,0.1953125,1.12793,-2.549591,6.74408,4.568329,151.9012,28.05412,263.3636,783.5212,40.43883,0,0,127.1318,238,0,-3.928712,5.172059,0
