TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
15:1:14:373,0.2595215,-0.3337402,0.824585,0.046875,0.3261719,1.071289,-19.68643,-21.98181,-107.5613,176.6706,461.5189,436.7494,907.3683,114.7471,0,0,151.9012,254,0,-19.55739,14.36036,0
15:1:14:403,0.7346191,-0.1616211,1.063965,0.0859375,0.1757813,1.216797,-22.32574,-13.6377,10.75165,176.6706,486.2883,436.7494,907.3683,114.7471,0,0,151.9012,252,0,-4.948554,29.59089,0
15:1:14:434,0.9449463,-0.2908936,1.161255,-0.02441406,0.4091797,1.350586,-14.69193,9.450684,-66.13983,176.6706,436.7494,436.7494,907.3683,114.7471,0,0,151.9012,252,0,-7.228579,29.95895,0
15:1:14:466,1.000488,-0.2750244,1.244629,-0.1572266,0.3359375,1.413086,-13.97415,15.67139,-70.3717,189.0553,387.2106,436.7494,907.3683,114.7471,0,0,151.9012,252,0,-6.156694,28.74369,0
15:1:14:498,0.9125977,0.09973145,1.794189,-0.171875,-0.08203125,1.949219,-8.426361,49.18243,-102.6865,189.0553,213.8247,436.7494,907.3683,114.7471,0,0,151.9012,252,0,1.382739,15.37488,0
15:1:14:530,0.9465332,0.2370605,1.675415,-0.3125,-0.1875,1.915039,-10.90866,56.34521,-100.6752,176.6706,189.0553,436.7494,907.3683,114.7471,0,0,151.9012,252,0,3.613794,17.2727,0
15:1:14:562,0.5648193,-0.3374023,1.029785,-0.2431641,-0.4550781,1.47168,-30.00443,88.30856,133.6703,189.0553,139.5165,436.7494,907.3683,127.1318,0,0,151.9012,252,0,-11.72784,22.00167,0
15:1:14:594,0.06347656,-0.1322021,0.9731445,0.2431641,1.123047,1.999023,-16.41159,105.2884,154.3063,189.0553,151.9012,411.98,907.3683,127.1318,0,0,151.9012,252,0,-7.453681,3.366116,0
15:1:14:626,2.798828,-0.229126,1.014282,-0.3837891,1.999023,1.631836,-2.773895,61.03317,-59.48547,189.0553,176.6706,424.3647,919.753,127.1318,0,0,151.9012,252,0,-3.425728,65.79913,0
15:1:14:658,-0.2615967,-0.2232666,0.6977539,0.7304688,1.217773,1.211914,11.31241,86.84311,-109.8567,189.0553,176.6706,424.3647,907.3683,127.1318,0,0,151.9012,250,0,-16.60997,-20.22279,0
15:1:14:690,0.04064941,0.07531738,0.9134521,-0.3603516,0.8085938,1.038086,0.7252502,71.74744,-38.60275,189.0553,238.5941,436.7494,919.753,127.1318,0,0,151.9012,252,0,4.919475,2.558492,0
15:1:14:739,-0.2130127,0.1466064,0.8885498,0.0234375,-0.1494141,1.199219,-7.170258,56.24802,34.69986,164.2859,771.1365,449.1342,919.753,127.1318,0,0,151.9012,252,0,8.319733,-12.81919,0
15:1:14:770,-0.435791,-0.229126,0.8393555,0.0009765625,0.015625,1.147461,-6.76651,55.20126,4.792633,164.2859,1031.215,449.1342,907.3683,127.1318,0,0,151.9012,252,0,-11.36134,-25.02146,0
