TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:17:9:26,0.6074219,-0.3751221,2.897217,-0.3369141,-0.5400391,1.999023,-15.47699,-18.02658,-12.77786,164.2859,102.3624,300.5177,1080.754,77.59294,0,0,151.9012,240,0,-2.386379,3.962511,0
12:17:9:57,0.3820801,0.01208496,1.16748,-0.6865234,0.875,1.612305,-4.216919,13.28629,-53.67599,176.6706,102.3624,300.5177,1006.446,65.20824,0,0,151.9012,230,0,0.3967738,15.52833,0
12:17:9:90,-0.1627197,-0.145874,1.072021,0.3359375,0.4980469,0.9052734,-3.297272,23.55942,21.18179,176.6706,102.3624,300.5177,1006.446,65.20824,0,0,151.9012,232,0,-6.344584,-7.161243,0
12:17:9:122,-0.1835938,-0.2692871,0.7918701,0.1025391,-0.01269531,1.00293,-2.594452,28.56888,-10.0264,176.6706,102.3624,312.9024,994.0612,65.20824,0,0,151.9012,240,0,-18.37576,-11.57549,0
12:17:9:153,-0.1835938,-0.2692871,0.7918701,-0.01660156,0.06054688,1.117188,-3.925323,24.50897,-1.039276,176.6706,102.3624,312.9024,994.0612,65.20824,0,0,151.9012,244,0,-18.37576,-11.57549,0
12:17:9:666,-0.2861328,-0.2629395,0.9371338,-0.1210938,-0.1113281,1.139648,5.046844,19.89578,-5.764618,176.6706,102.3624,312.9024,1018.831,65.20824,0,0,151.9012,16,0,-12.72535,-14.07607,0
12:17:9:697,-0.2893066,-0.276123,0.934082,-0.08789063,-0.1806641,1.116211,7.424469,20.72571,-19.29764,176.6706,102.3624,312.9024,1031.215,65.20824,0,0,151.9012,16,0,-13.36917,-14.13707,0
12:17:9:730,-0.2845459,-0.2321777,0.9755859,-0.1289063,-0.1191406,1.152344,8.463745,20.76309,-25.03235,176.6706,102.3624,312.9024,1055.985,65.20824,0,0,151.9012,18,0.3096074,-10.63617,-13.51399,0
12:17:9:762,-0.2995605,-0.2188721,0.9206543,-0.1259766,-0.1533203,1.124023,9.43573,21.12198,-27.49222,176.6706,102.3624,300.5177,1068.37,77.59294,0,0,151.9012,18,1.443,-10.80186,-15.68942,0
12:17:9:794,-0.2368164,-0.2115479,0.9398193,-0.1289063,-0.1396484,1.146484,10.22079,20.26962,-15.42465,164.2859,102.3624,300.5177,1093.139,77.59294,0,0,151.9012,18,2.002123,-10.69541,-12.20552,0
12:17:9:825,-0.2244873,-0.2196045,0.9195557,-0.1425781,-0.1494141,1.130859,12.06009,21.98181,-11.83578,164.2859,102.3624,300.5177,1105.524,77.59294,0,0,151.9012,16,2.002123,-11.59747,-11.90088,0
12:17:9:857,-0.3181152,-0.1525879,0.9556885,-0.1728516,-0.1240234,1.138672,12.81525,23.07343,-13.09937,176.6706,102.3624,288.133,1117.908,77.59294,0,0,151.9012,16,3.649848,-7.063435,-16.61719,0
12:17:9:890,-0.3181152,-0.1525879,0.9556885,-0.1660156,-0.1884766,1.09668,13.1218,23.88092,-20.13504,164.2859,102.3624,275.7483,1130.293,77.59294,0,0,151.9012,18,4.724156,-7.063435,-16.61719,0
12:17:9:921,-0.3741455,-0.07055664,0.9232178,-0.1787109,-0.1943359,1.105469,11.95541,23.26782,-18.66959,164.2859,102.3624,275.7483,1167.447,77.59294,0,0,151.9012,16,4.724156,-3.292478,-22.068,0
12:17:9:954,-0.47229,0.03845215,0.913208,-0.2050781,-0.2197266,1.085938,7.574005,20.18738,-10.4451,164.2859,102.3624,275.7483,1192.217,89.97765,0,0,151.9012,18,5.254216,1.686146,-28.4297,0
12:17:9:986,-0.3428955,0.02258301,0.9584961,-0.1972656,-0.1884766,1.12793,4.000092,18.34061,-9.031982,164.2859,102.3624,275.7483,1241.755,89.97765,0,0,151.9012,18,6.300419,1.025493,-20.01565,0
12:17:10:17,-0.2852783,-0.02514648,0.9381104,-0.1953125,-0.203125,1.117188,2.796326,18.40042,-3.962708,164.2859,102.3624,275.7483,1254.14,89.97765,0,0,151.9012,16,7.835701,-1.236186,-17.49255,0
12:17:10:49,-0.2585449,-0.06738281,0.9331055,-0.2001953,-0.2119141,1.105469,1.659851,20.84534,-6.25061,164.2859,102.3624,288.133,1254.14,89.97765,0,0,151.9012,18,8.837154,-3.414872,-15.40896,0
12:17:10:81,-0.1507568,-0.1262207,0.9594727,-0.1992188,-0.203125,1.128906,0.3065491,24.22485,2.452393,164.2859,102.3624,300.5177,1254.14,89.97765,0,0,151.9012,18,9.331422,-6.71934,-8.195144,0
12:17:10:113,-0.04260254,-0.3179932,0.9688721,-0.2070313,-0.1728516,1.138672,1.166382,28.05298,3.155212,164.2859,102.3624,300.5177,1241.755,89.97765,0,0,151.9012,16,9.821452,-17.9548,-1.941592,0
12:17:10:145,0.06030273,-0.649292,0.8613281,-0.1347656,-0.2119141,1.139648,9.24881,38.27377,-17.96677,164.2859,114.7471,300.5177,1192.217,89.97765,0,0,151.9012,18,9.821452,-38.98672,2.482019,0
