TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:32:37:903,0.2138672,-0.1608887,0.8651123,-0.1103516,-0.234375,1.091797,-8.082428,-17.80228,-12.05261,176.6706,89.97765,312.9024,820.6754,164.2859,0,0,164.2859,6,0,-9.491726,13.23529,0
12:32:37:938,0.1540527,-0.210083,0.885498,-0.1083984,-0.05078125,1.06543,-7.327271,-0.06729126,-15.84335,176.6706,89.97765,312.9024,845.4448,151.9012,0,0,164.2859,6,0,-12.62207,8.808105,0
12:32:37:970,0.1153564,-0.2109375,0.9564209,-0.1083984,-0.02050781,1.146484,-5.809479,9.398346,-34.45313,176.6706,89.97765,312.9024,857.8295,139.5165,0,0,164.2859,6,0,-11.57272,5.85109,0
12:32:38:1,0.0982666,-0.1992188,0.9967041,-0.09472656,-0.0009765625,1.186523,-4.61319,14.36295,-40.31494,176.6706,89.97765,312.9024,870.2142,139.5165,0,0,164.2859,6,0,-10.34195,4.710208,0
12:32:38:33,0.03662109,-0.3146973,1.062256,-0.09570313,-0.05957031,1.248047,-4.47113,17.80975,-18.27332,176.6706,89.97765,312.9024,870.2142,127.1318,0,0,164.2859,6,0,-15.11622,1.45368,0
12:32:38:65,0.03161621,-0.2227783,1.067139,-0.09472656,0.01464844,1.299805,-4.127197,18.27332,32.30728,176.6706,89.97765,312.9024,882.5989,139.5165,0,0,164.2859,6,0,-10.77696,1.330199,0
12:32:38:97,0.02380371,-0.2364502,1.092651,-0.1015625,0.015625,1.28125,-3.013153,20.35187,34.67743,176.6706,89.97765,312.9024,882.5989,139.5165,0,0,164.2859,6,0,-10.9889,0.9534299,0
12:32:38:129,2.559448,0.3426514,1.280151,0.3974609,0.8603516,1.999023,-0.927124,-9.114227,-3.753357,176.6706,89.97765,288.133,1117.908,102.3624,0,0,164.2859,6,0,4.666021,52.25417,0
12:32:38:161,0.6190186,0.04602051,1.87439,0.04003906,1.164063,1.117188,2.930908,50.96939,-72.24091,176.6706,89.97765,263.3636,1043.6,114.7471,0,0,164.2859,6,0,0.6380555,9.865806,0
12:32:38:193,-0.626709,-0.3996582,0.7927246,0.1132813,0.5117188,1.018555,4.874878,22.55005,31.58951,176.6706,89.97765,288.133,1055.985,114.7471,0,0,164.2859,6,0,-17.66262,-31.36637,0
12:32:38:225,0.01843262,-0.1821289,1.175903,-0.008789063,0.01171875,1.193359,7.274933,20.91263,39.97101,176.6706,89.97765,288.133,1043.6,114.7471,0,0,164.2859,6,0,-7.405921,0.674853,0
12:32:38:258,0.1756592,-0.137085,1.060913,-0.1064453,0.2021484,1.199219,9.682465,24.89777,12.00775,176.6706,89.97765,288.133,1055.985,114.7471,0,0,164.2859,6,0,-6.014101,7.920299,0
