TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:22:41:814,-0.2010498,-0.2017822,1.114136,0.2685547,0.546875,1.31543,23.0809,11.69373,-50.34882,176.6706,89.97765,288.133,1192.217,89.97765,0,0,151.9012,80,0,-7.963902,-7.931387,0
12:22:41:845,-0.2192383,-0.01940918,0.7723389,0.3417969,0.46875,0.9716797,15.2153,-15.89569,-23.4024,176.6706,102.3624,300.5177,1204.601,89.97765,0,0,151.9012,138,0,-1.362991,-19.59342,0
12:22:41:877,-0.1246338,0.06591797,0.5566406,0.2685547,0.296875,0.8369141,5.435638,-31.08109,-13.0246,176.6706,89.97765,300.5177,1204.601,89.97765,0,0,151.9012,194,0,8.626899,-18.34958,0
12:22:41:909,-0.09106445,0.06982422,0.4980469,0.2480469,0.2568359,0.8056641,2.930908,-33.93723,-12.61337,189.0553,89.97765,300.5177,1192.217,89.97765,0,0,151.9012,194,0,11.63467,-15.98589,0
12:22:41:942,-0.08447266,0.001342773,0.5041504,0.1337891,0.08984375,0.7226563,-5.85434,-42.8421,-1.383209,189.0553,89.97765,300.5177,1155.062,89.97765,0,0,151.9012,228,0,0.2271875,-18.29407,0
12:22:41:974,-0.07788086,-0.03759766,0.4456787,0.09375,0.002929688,0.7089844,-9.06189,-44.68887,5.772095,189.0553,89.97765,288.133,1142.678,89.97765,0,0,151.9012,236,0,-7.743133,-18.24668,0
12:22:42:6,-0.04711914,-0.08129883,0.4001465,0.01464844,-0.01953125,0.7480469,-12.04514,-44.65897,15.10315,189.0553,89.97765,288.133,1093.139,89.97765,0,0,151.9012,238,0,-21.42008,-11.04404,0
12:22:42:38,-0.06396484,-0.1490479,0.6337891,-0.0546875,-0.1503906,0.8984375,-14.31808,-42.11685,14.99847,189.0553,89.97765,288.133,1018.831,89.97765,0,0,151.9012,240,0,-17.749,-6.62489,0
12:22:42:69,-0.007568359,-0.1571045,0.7768555,-0.1376953,-0.2363281,1.101563,-14.87885,-38.25134,20.96497,189.0553,89.97765,300.5177,981.6765,89.97765,0,0,151.9012,242,0,-14.41827,-0.5700969,0
12:22:42:101,0.05651855,-0.2064209,1.084106,-0.1972656,-0.2802734,1.318359,-17.21909,-26.56509,27.73895,189.0553,89.97765,300.5177,956.9071,89.97765,0,0,151.9012,244,0,-9.513002,2.34237,0
12:22:42:133,0.02880859,-0.2004395,1.368164,-0.2382813,-0.2207031,1.579102,-17.24152,-15.34988,19.57428,189.0553,89.97765,300.5177,944.5224,89.97765,0,0,151.9012,248,0,-6.019969,0.7964555,0
12:22:42:166,-0.06762695,-0.1864014,1.464844,-0.2304688,-0.1640625,1.609375,-17.15179,-9.174042,3.521576,189.0553,89.97765,300.5177,956.9071,89.97765,0,0,151.9012,246,0,-4.813815,-1.660966,0
12:22:42:197,-0.1239014,-0.227417,1.291382,-0.1943359,-0.1220703,1.516602,-15.94803,-2.661743,-15.4097,189.0553,89.97765,300.5177,956.9071,89.97765,0,0,151.9012,250,0,-7.234286,-3.740697,0
12:22:42:229,-0.05187988,-0.3123779,1.177368,-0.1816406,-0.1083984,1.389648,-14.06387,1.40564,-4.680481,189.0553,89.97765,300.5177,956.9071,89.97765,0,0,151.9012,252,0,-12.25537,-1.749453,0
12:22:42:261,-0.02563477,-0.3630371,1.250488,-0.1845703,-0.08984375,1.444336,-11.604,4.127197,20.97244,189.0553,89.97765,312.9024,969.2918,89.97765,0,0,151.9012,252,0,-12.86664,-0.762253,0
12:22:42:293,-0.02563477,-0.3630371,1.250488,-0.1962891,-0.05078125,1.482422,-8.688049,6.108551,32.89047,189.0553,89.97765,300.5177,969.2918,89.97765,0,0,151.9012,254,0,-12.86664,-0.762253,0
12:22:42:325,0.1011963,-0.3137207,1.32251,-0.2001953,-0.0078125,1.480469,-4.007568,13.28629,18.46024,189.0553,89.97765,300.5177,981.6765,89.97765,0,0,151.9012,252,0,-9.623421,2.808614,0
12:22:42:357,0.1135254,-0.2950439,1.161621,-0.1806641,0.046875,1.359375,1.9664,24.03793,-3.611298,189.0553,89.97765,300.5177,1006.446,89.97765,0,0,151.9012,252,0,-11.40278,3.949277,0
12:22:42:389,0.04541016,-0.2677002,1.057739,-0.1396484,0.1005859,1.264648,2.624359,25.69031,-7.215118,189.0553,89.97765,300.5177,1018.831,89.97765,0,0,151.9012,252,0,-12.94945,1.875844,0
12:22:42:421,-0.06652832,-0.2198486,0.9150391,-0.1064453,0.1591797,1.112305,8.291779,29.5932,-26.90155,189.0553,89.97765,300.5177,1018.831,89.97765,0,0,151.9012,252,0,-13.67127,-3.600993,0
12:22:42:454,-0.1651611,-0.2260742,0.7789307,-0.05566406,0.2021484,1.006836,9.794617,28.63617,-32.27737,189.0553,89.97765,300.5177,1018.831,89.97765,0,0,151.9012,252,0,-16.32438,-11.21727,0
12:22:42:485,-0.1866455,-0.1436768,0.8508301,-0.0390625,0.1308594,1.030273,11.93298,22.7594,-25.78003,189.0553,89.97765,300.5177,1018.831,89.97765,0,0,151.9012,252,0,-8.966766,-12.14107,0
12:22:42:517,-0.04052734,-0.1611328,1.485107,0.171875,-0.3828125,1.630859,11.26007,20.60608,-28.39691,189.0553,89.97765,300.5177,1043.6,89.97765,0,0,151.9012,252,0,-4.103361,-0.981046,0
12:22:42:549,0.05419922,-0.2062988,1.177734,0.1230469,0.046875,1.136719,10.53482,30.63248,-43.70193,189.0553,89.97765,312.9024,1006.446,89.97765,0,0,151.9012,254,0,-8.145876,1.948207,0
12:22:42:581,-0.177124,-0.1380615,0.8883057,0.01464844,-0.07519531,1.167969,6.355286,27.24548,-39.22333,189.0553,89.97765,312.9024,994.0612,89.97765,0,0,151.9012,252,0,-8.131927,-10.81556,0
