TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
16:22:8:523,-0.05566406,0.0006103516,0.9831543,-0.1552734,0.1630859,1.163086,0.7402039,11.52924,-8.104858,164.2859,312.9024,374.8259,981.6765,89.97765,0,0,151.9012,14,10.78901,0.03420919,-3.29383,0
16:22:8:555,-0.06713867,0.03283691,0.9807129,-0.1552734,0.1494141,1.143555,0.2542114,10.40024,-3.648682,164.2859,312.9024,374.8259,969.2918,89.97765,0,0,151.9012,14,10.78901,1.827886,-3.861655,0
16:22:8:587,-0.04797363,0.05273438,0.9672852,-0.1582031,0.1591797,1.139648,-0.1271057,9.398346,-0.5383301,164.2859,312.9024,387.2106,969.2918,89.97765,0,0,151.9012,14,10.78901,3.068853,-2.778835,0
16:22:8:619,0.02197266,-0.05041504,0.9857178,-0.140625,0.1796875,1.147461,-1.435547,8.590851,5.637512,164.2859,300.5177,387.2106,969.2918,89.97765,0,0,151.9012,14,10.78901,-2.904648,1.231585,0
16:22:8:651,0.05627441,-0.1387939,0.9727783,-0.1289063,0.1679688,1.148438,0.3588867,10.4451,-2.699127,164.2859,300.5177,399.5953,969.2918,89.97765,0,0,151.9012,14,10.78901,-7.881809,2.968782,0
16:22:8:683,0.04528809,-0.1608887,0.9473877,-0.1328125,0.15625,1.149414,4.022522,12.71805,-7.686157,164.2859,300.5177,387.2106,969.2918,89.97765,0,0,151.9012,14,10.78901,-9.683911,2.450072,0
16:22:8:715,0.007080078,-0.1480713,1.002563,-0.1328125,0.1484375,1.171875,4.747772,13.04703,-9.278717,164.2859,312.9024,387.2106,969.2918,89.97765,0,0,151.9012,14,11.26666,-8.322462,0.3517619,0
16:22:8:747,-0.07116699,-0.02526855,0.9822998,-0.1640625,0.140625,1.143555,7.245026,14.13864,-14.66949,164.2859,312.9024,387.2106,981.6765,89.97765,0,0,151.9012,14,11.26666,-1.397088,-4.110932,0
16:22:8:779,-0.08569336,0.0111084,0.9958496,-0.1689453,0.1367188,1.146484,6.893616,12.52365,-6.736603,164.2859,300.5177,399.5953,981.6765,89.97765,0,0,151.9012,14,10.78901,0.5907147,-4.884172,0
16:22:8:811,-0.05444336,0.08984375,0.9790039,-0.1816406,0.1630859,1.141602,6.841278,11.6713,-6.168365,164.2859,300.5177,399.5953,981.6765,89.97765,0,0,151.9012,14,11.26666,5.068883,-2.973001,0
16:22:8:843,-0.05456543,0.1185303,0.9788818,-0.203125,0.1630859,1.139648,4.874878,11.2825,-12.68814,164.2859,288.133,399.5953,994.0612,102.3624,0,0,151.9012,14,11.74028,6.675252,-2.901069,0
16:22:8:875,-0.09594727,0.1367188,0.9788818,-0.1943359,0.1240234,1.141602,1.173859,10.40024,-13.26385,164.2859,288.133,374.8259,1006.446,102.3624,0,0,151.9012,14,11.74028,7.389719,-5.007968,0
16:22:8:908,-0.2088623,0.1263428,0.9960938,-0.203125,0.09960938,1.131836,-1.540222,8.03009,-6.751556,164.2859,263.3636,387.2106,1018.831,102.3624,0,0,151.9012,14,11.74028,6.00499,-10.57685,0
16:22:8:940,-0.2536621,0.1347656,1.009644,-0.1972656,0.1210938,1.139648,-3.215027,5.233765,-3.977661,164.2859,238.5941,387.2106,1018.831,102.3624,0,0,151.9012,14,11.74028,6.042887,-12.39558,0
16:22:8:971,-0.3361816,0.2208252,0.9874268,-0.21875,0.08691406,1.131836,-6.684265,1.24115,-4.9646,164.2859,189.0553,399.5953,1031.215,102.3624,0,0,151.9012,14,12.20992,9.559784,-15.70209,0
16:22:9:3,-0.3607178,0.1508789,0.9871826,-0.2119141,0.109375,1.131836,-13.06946,-7.334747,9.278717,164.2859,114.7471,399.5953,1055.985,127.1318,0,0,151.9012,14,12.20992,6.446904,-17.77178,0
16:22:9:35,-0.1031494,-0.05249023,0.9661865,-0.1806641,0.1054688,1.152344,-16.0228,-13.42087,12.94235,164.2859,102.3624,362.4412,1055.985,151.9012,0,0,151.9012,14,12.20992,-2.898622,-5.972178,0
16:22:9:67,-0.1031494,-0.1690674,0.9624023,-0.1337891,0.1181641,1.143555,-16.23962,-14.63959,26.73706,176.6706,102.3624,337.6718,1043.6,164.2859,0,0,151.9012,14,12.20992,-9.327208,-5.380009,0
16:22:9:99,0.6717529,-0.3961182,0.9831543,-0.1025391,0.296875,1.167969,-9.921722,-5.345917,32.80075,176.6706,89.97765,288.133,1006.446,201.44,0,0,139.5165,14,12.20992,-13.59209,26.24115,0
16:22:9:131,0.8790283,-0.4050293,0.9321289,0.03808594,0.3417969,1.151367,-0.4934692,27.61185,-12.17224,176.6706,89.97765,263.3636,956.9071,201.44,0,0,139.5165,14,12.20992,-13.04656,34.60695,0
16:22:9:163,0.3760986,-0.3035889,0.916748,-0.1103516,0.2529297,1.12793,0.620575,32.18018,-40.36728,176.6706,89.97765,263.3636,956.9071,189.0553,0,0,139.5165,14,10.3073,-14.01219,18.19843,0
16:22:9:195,-0.333252,-0.1340332,0.9763184,-0.1708984,0.1396484,1.172852,7.529144,29.77264,-60.93597,176.6706,89.97765,275.7483,981.6765,164.2859,0,0,139.5165,14,8.338598,-5.948099,-17.04106,0
16:22:9:226,-0.3763428,0.133667,0.9691162,-0.140625,0.03417969,1.130859,5.487976,21.21918,-29.98947,176.6706,89.97765,288.133,981.6765,151.9012,0,0,139.5165,14,7.835701,5.801743,-19.3302,0
16:22:9:259,-0.1849365,0.355835,0.9901123,-0.2539063,0.09667969,1.117188,-2.400055,12.32178,13.51807,176.6706,89.97765,288.133,969.2918,164.2859,0,0,139.5165,14,6.816659,16.98109,-7.880199,0
16:22:9:291,-0.1446533,0.3145752,0.9746094,-0.2226563,0.1074219,1.125977,-5.50293,10.41519,26.71463,176.6706,89.97765,312.9024,969.2918,176.6706,0,0,139.5165,14,6.816659,16.03519,-6.526334,0
16:22:9:323,-0.07739258,-0.1380615,0.9929199,-0.1640625,0.1181641,1.15918,-13.10684,6.572113,52.79373,176.6706,89.97765,325.2871,981.6765,201.44,0,0,139.5165,14,6.816659,-7.398158,-3.939031,0
16:22:9:355,0.0703125,-0.1870117,0.9794922,-0.1318359,0.01855469,1.143555,-11.26755,7.67868,72.30072,164.2859,89.97765,312.9024,981.6765,226.2094,0,0,139.5165,14,6.816659,-10.29355,3.509692,0
16:22:9:387,0.2415771,-0.3206787,0.9626465,-0.04785156,0.1318359,1.167969,-6.273041,15.17792,30.35583,164.2859,89.97765,312.9024,994.0612,250.9788,0,0,139.5165,14,6.300419,-15.34915,10.96076,0
16:22:9:419,0.09143066,-0.3703613,0.9439697,-0.1181641,0.1171875,1.166992,3.349609,23.51456,-13.22647,164.2859,89.97765,312.9024,1006.446,250.9788,0,0,139.5165,14,7.328408,-20.65416,4.145616,0
16:22:9:451,-0.1755371,-0.09960938,0.9499512,-0.1689453,0.03027344,1.143555,7.925415,24.56131,-21.95938,164.2859,89.97765,312.9024,1006.446,213.8247,0,0,139.5165,14,7.835701,-5.279526,-9.936465,0
16:22:9:483,-0.3540039,0.01477051,0.9490967,-0.1845703,0.03027344,1.149414,6.467438,20.15747,-11.03577,164.2859,89.97765,325.2871,1018.831,201.44,0,0,139.5165,14,7.835701,0.6744154,-21.13924,0
16:22:9:515,-0.4135742,0.05505371,0.9573975,-0.1806641,0.02246094,1.143555,5.652466,17.36115,-8.553467,164.2859,89.97765,312.9024,1031.215,189.0553,0,0,139.5165,14,7.835701,2.370007,-23.05631,0
16:22:9:547,-0.3067627,0.1258545,0.9786377,-0.1992188,-0.0078125,1.140625,3.20755,12.30682,-1.9664,164.2859,89.97765,325.2871,1031.215,176.6706,0,0,139.5165,6,7.835701,5.683901,-15.80679,0
16:22:9:578,-0.1341553,0.03930664,0.9918213,-0.1943359,0.01855469,1.146484,-0.9495544,8.269348,14.87885,164.2859,89.97765,337.6718,1031.215,176.6706,0,0,139.5165,12,8.338598,2.013819,-7.470966,0
16:22:9:610,-0.08544922,-0.001708984,1.005127,-0.1757813,0.06542969,1.155273,-2.34024,8.747864,10.70679,164.2859,89.97765,337.6718,1031.215,164.2859,0,0,139.5165,14,8.837154,-0.08936286,-4.826429,0
16:22:9:642,-0.04541016,-0.02026367,0.9702148,-0.1845703,0.046875,1.155273,-1.831818,10.7666,0.2392578,164.2859,89.97765,325.2871,1031.215,164.2859,0,0,139.5165,12,8.837154,-1.176475,-2.703756,0
16:22:9:675,-0.1126709,-0.07946777,0.9770508,-0.171875,0.01464844,1.139648,-1.652374,12.55356,-3.633728,164.2859,89.97765,312.9024,1043.6,164.2859,0,0,139.5165,10,8.837154,-4.258208,-6.218186,0
16:22:9:706,-0.3463135,-0.06164551,0.9853516,-0.1796875,-0.0009765625,1.148438,-0.8000183,10.27313,-4.710388,164.2859,89.97765,337.6718,1043.6,151.9012,0,0,139.5165,6,8.837154,-2.679448,-18.54104,0
16:22:9:738,-0.4178467,-0.0534668,0.9937744,-0.2070313,-0.008789063,1.143555,-0.269165,9.24881,-8.508606,164.2859,89.97765,337.6718,1043.6,151.9012,0,0,139.5165,6,8.837154,-2.178647,-21.86898,0
