TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
11:18:7:421,-0.04406738,-0.1307373,0.986084,-0.05175781,0.1152344,1.155273,0.657959,3.58139,-2.788849,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,151.9012,222,1.443,-7.329378,-2.287676,0
11:18:7:453,-0.04125977,-0.1307373,0.9697266,-0.04785156,0.1123047,1.15625,0.6729126,3.267365,-2.848663,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,151.9012,232,1.443,-7.586235,-2.205982,0
11:18:7:484,-0.05383301,-0.1386719,1.015503,-0.05371094,0.1103516,1.151367,0.5682373,3.155212,-2.056122,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,164.2859,242,1.443,-7.282857,-2.634569,0
11:18:7:517,-0.05065918,-0.138916,1.002319,-0.0546875,0.1152344,1.154297,0.7626343,2.796326,-2.34024,189.0553,102.3624,560.5965,932.1377,65.20824,0,0,151.9012,220,1.443,-7.499077,-2.536518,0
11:18:7:549,-0.02478027,-0.1258545,0.9512939,-0.05078125,0.1171875,1.154297,1.001892,2.564545,-1.794434,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,151.9012,206,1.443,-7.708996,-1.377097,0
11:18:7:581,-0.03283691,-0.1230469,0.9735107,-0.05566406,0.1201172,1.15625,0.9719849,1.637421,-1.704712,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,151.9012,194,0.878841,-7.15245,-1.756518,0
11:18:7:613,-0.03515625,-0.1260986,0.9915771,-0.05664063,0.1230469,1.15918,1.286011,1.884155,-2.930908,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,164.2859,180,0.3096001,-7.058584,-1.815187,0
11:18:7:644,-0.02819824,-0.1201172,0.9675293,-0.0546875,0.1171875,1.152344,0.9495544,1.465454,-3.573914,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,164.2859,172,0.3096001,-7.100344,-1.529266,0
11:18:7:676,-0.0333252,-0.1219482,0.9949951,-0.05175781,0.1210938,1.152344,1.570129,0.88974,-2.751465,189.0553,102.3624,560.5965,932.1377,77.59294,0,0,164.2859,160,0.3096001,-6.79571,-1.716623,0
11:18:7:709,-0.01867676,-0.1151123,0.9742432,-0.05078125,0.1318359,1.162109,0.9570313,0.8224487,-2.265472,189.0553,102.3624,572.9812,919.753,77.59294,0,0,164.2859,144,0.3096001,-6.782837,-1.005382,0
11:18:7:740,-0.0222168,-0.1254883,0.9954834,-0.05566406,0.1308594,1.155273,1.226196,1.173859,-1.936493,189.0553,102.3624,572.9812,919.753,77.59294,0,0,164.2859,140,0.3096001,-7.060296,-1.139981,0
11:18:7:912,0.03405762,-0.111084,0.9465332,-0.04785156,0.1435547,1.143555,1.75705,0.8448792,-1.846771,189.0553,102.3624,560.5965,919.753,77.59294,0,0,164.2859,110,0.3096001,-6.811557,1.937037,0
11:18:7:943,0.008911133,-0.1173096,0.9768066,-0.05078125,0.1435547,1.15918,2.183228,1.173859,-3.170166,189.0553,102.3624,548.2118,919.753,77.59294,0,0,164.2859,110,0.3096001,-6.944923,0.476507,0
11:18:8:102,-0.004394531,-0.09753418,0.9733887,-0.05957031,0.1542969,1.143555,1.764526,1.300964,-1.420593,189.0553,102.3624,548.2118,919.753,77.59294,0,0,164.2859,110,0.3096001,-5.850382,-0.2409396,0
11:18:8:179,0.009887695,-0.09436035,0.9733887,-0.05957031,0.15625,1.149414,0.7775879,0.6654358,-0.007476807,189.0553,102.3624,535.8271,919.753,77.59294,0,0,164.2859,112,0.3096001,-5.62899,0.5437524,0
11:18:8:210,0.009033203,-0.08630371,0.9609375,-0.05566406,0.15625,1.152344,0.9794617,1.256104,-0.1196289,189.0553,102.3624,523.4424,919.753,77.59294,0,0,164.2859,112,0.3096001,-5.288084,0.5125763,0
11:18:8:242,0.01171875,-0.08276367,0.9442139,-0.05957031,0.1621094,1.149414,-0.1196289,0.620575,-0.9121704,189.0553,102.3624,523.4424,919.753,77.59294,0,0,164.2859,112,0.3096001,-5.235272,0.6891103,0
11:18:8:274,0.02331543,-0.08996582,0.9534912,-0.0546875,0.1630859,1.155273,0.1345825,0.3289795,-0.4859924,189.0553,102.3624,535.8271,919.753,77.59294,0,0,164.2859,112,0.3096001,-5.510961,1.336821,0
11:18:8:306,0.008789063,-0.09106445,0.9865723,-0.05371094,0.1679688,1.143555,-0.3289795,-0.1570129,-0.3514099,189.0553,102.3624,535.8271,919.753,77.59294,0,0,164.2859,112,0.3096001,-5.297484,0.473102,0
11:18:8:338,0.03735352,-0.08581543,0.9468994,-0.04785156,0.1728516,1.141602,-0.8149719,0.2841187,1.831818,189.0553,102.3624,535.8271,919.753,77.59294,0,0,164.2859,112,0.3096001,-5.249723,2.177417,0
11:18:8:370,0.03723145,-0.09472656,0.96875,-0.04785156,0.1796875,1.154297,-0.9121704,0.1271057,2.355194,189.0553,102.3624,535.8271,919.753,77.59294,0,0,164.2859,114,0.3096001,-5.545179,2.063759,0
11:18:8:402,0.03479004,-0.09899902,0.9832764,-0.046875,0.1865234,1.155273,-1.368256,0.4187012,2.474823,189.0553,102.3624,511.0577,919.753,77.59294,0,0,164.2859,114,0.3096001,-5.644705,1.86954,0
11:18:8:434,0.04956055,-0.1115723,0.984375,-0.04394531,0.1796875,1.154297,-1.689758,0.4859924,1.345825,189.0553,102.3624,523.4424,919.753,77.59294,0,0,164.2859,114,0,-6.251244,2.62605,0
11:18:8:467,0.07800293,-0.09631348,0.9039307,-0.0390625,0.1748047,1.148438,-1.510315,1.360779,1.368256,189.0553,102.3624,523.4424,919.753,77.59294,0,0,164.2859,114,0.3096001,-6.141487,4.881105,0
11:18:8:498,0.05029297,-0.1140137,0.9726563,-0.04003906,0.1796875,1.146484,-1.353302,1.136475,0.9869385,189.0553,102.3624,523.4424,919.753,77.59294,0,0,164.2859,114,0,-6.528018,2.716241,0
11:18:8:595,0.1329346,-0.2382813,0.9760742,-0.03027344,0.1796875,1.141602,0.5233765,3.798218,8.21701,189.0553,102.3624,511.0577,919.753,77.59294,0,0,164.2859,154,0,-12.37908,6.36875,0
11:18:8:626,0.1295166,-0.1706543,0.9511719,-0.00390625,0.2021484,1.139648,3.289795,6.332855,14.04144,189.0553,102.3624,461.5189,919.753,77.59294,0,0,164.2859,174,0,-9.369598,6.867496,0
11:18:8:659,0.1291504,-0.1832275,0.9862061,-0.03808594,0.1875,1.152344,4.366455,9.570313,-3.252411,189.0553,102.3624,399.5953,919.753,77.59294,0,0,164.2859,210,0,-9.442186,6.375682,0
11:18:8:690,0.1170654,-0.2325439,0.979248,-0.04296875,0.1591797,1.143555,6.549683,11.1554,-0.657959,189.0553,102.3624,362.4412,919.753,77.59294,0,0,164.2859,232,0,-12.19523,5.611465,0
11:18:8:722,0.07592773,-0.1473389,0.9416504,-0.05566406,0.1640625,1.15918,7.446899,12.14981,4.628143,189.0553,102.3624,350.0565,919.753,77.59294,0,0,164.2859,238,0,-8.702052,4.199574,0
11:18:8:755,0.1130371,-0.07409668,0.9730225,-0.0546875,0.1796875,1.151367,8.224487,13.83209,-2.033691,189.0553,102.3624,350.0565,907.3683,77.59294,0,0,164.2859,244,0,-3.999331,6.318413,0
11:18:8:786,0.1605225,0.001953125,1.034912,-0.05566406,0.1630859,1.155273,7.506714,17.32376,-11.43951,189.0553,89.97765,337.6718,907.3683,77.59294,0,0,164.2859,224,0,0.09086461,8.508467,0
11:18:8:818,0.1169434,-0.1312256,0.9986572,-0.078125,0.109375,1.163086,7.499237,19.38736,-16.83029,189.0553,102.3624,325.2871,907.3683,77.59294,0,0,164.2859,224,0,-6.716745,5.91607,0
11:18:8:850,-0.1090088,-0.05981445,0.9572754,-0.0546875,0.1367188,1.214844,6.220703,15.75363,13.77228,189.0553,102.3624,362.4412,907.3683,77.59294,0,0,151.9012,240,0,-3.338489,-6.371681,0
11:18:8:883,-0.02539063,0.03015137,0.9197998,-0.01953125,0.2558594,1.099609,2.975769,13.68256,26.75201,189.0553,102.3624,374.8259,919.753,77.59294,0,0,164.2859,220,0,1.981654,-1.659891,0
11:18:8:914,-0.04577637,0.01733398,0.8493652,0.006835938,0.2998047,1.063477,1.300964,11.19278,26.90155,189.0553,102.3624,387.2106,919.753,77.59294,0,0,164.2859,220,0,1.294315,-3.545753,0
11:18:8:946,-0.05883789,0.006225586,0.8686523,0.0078125,0.3574219,1.058594,-0.5607605,5.734711,24.58374,189.0553,102.3624,387.2106,919.753,77.59294,0,0,164.2859,240,0,0.4385236,-4.422375,0
11:18:8:978,-0.0826416,0.01147461,0.8991699,0.00390625,0.3837891,1.076172,-1.368256,2.415009,15.44708,189.0553,102.3624,387.2106,919.753,77.59294,0,0,164.2859,240,0,0.7377116,-5.755108,0
11:18:9:10,-0.03845215,-0.05517578,0.9345703,-0.0390625,0.2714844,1.131836,-2.788849,-2.743988,1.61499,189.0553,102.3624,374.8259,919.753,77.59294,0,0,164.2859,238,0,-3.462639,-2.371197,0
11:18:9:42,0.1787109,-0.08691406,1.315186,-0.3837891,-0.265625,1.453125,-2.29538,-6.026306,10.58716,189.0553,102.3624,387.2106,919.753,77.59294,0,0,164.2859,224,0,-2.607581,5.618402,0
11:18:9:758,-0.1641846,0.04858398,0.9732666,-0.2109375,0.046875,1.148438,4.224396,2.841187,-5.495453,176.6706,102.3624,523.4424,1068.37,77.59294,0,0,151.9012,126,0,2.502974,-9.362233,0
11:18:9:788,-0.1307373,0.01867676,0.9626465,-0.2119141,0.04980469,1.131836,3.895416,2.594452,-8.665619,176.6706,102.3624,523.4424,1068.37,77.59294,0,0,151.9012,140,0,1.01188,-7.873661,0
11:18:9:820,-0.1196289,0.01843262,0.9869385,-0.2021484,0.06152344,1.136719,3.357086,3.005676,-12.68066,176.6706,102.3624,585.3659,1080.754,77.59294,0,0,151.9012,134,0,0.9655609,-6.873007,0
11:18:9:852,-0.1376953,0.02197266,0.9915771,-0.2119141,0.06152344,1.143555,2.848663,2.945862,-9.712372,176.6706,102.3624,622.52,1093.139,77.59294,0,0,151.9012,132,0,1.122987,-7.800018,0
11:18:9:883,-0.1199951,0.04345703,0.9848633,-0.203125,0.0859375,1.141602,2.706604,3.72345,-12.66571,176.6706,102.3624,634.9047,1105.524,77.59294,0,0,151.9012,142,0.3096075,2.28321,-6.752778,0
11:18:10:27,-0.09606934,0.002441406,0.9857178,-0.2109375,0.05566406,1.141602,-1.420593,9.166565,-2.123413,176.6706,102.3624,771.1365,1192.217,77.59294,0,0,151.9012,144,7.328408,0.1310114,-5.632616,0
11:18:10:60,-0.1070557,-0.02001953,0.9805908,-0.2050781,0.05566406,1.152344,-0.8673096,10.52734,-2.85614,176.6706,102.3624,808.2906,1204.601,77.59294,0,0,151.9012,144,7.835701,-1.07326,-6.224355,0
11:18:10:92,-0.1418457,-0.02966309,0.9866943,-0.2070313,0.0546875,1.148438,-0.7551575,10.46005,-3.53653,176.6706,102.3624,820.6754,1229.371,77.59294,0,0,151.9012,144,9.331421,-1.523356,-8.04766,0
