TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:7:17:175,-0.02026367,0.01696777,1.000977,-0.171875,0.1279297,1.123047,1.024323,3.282318,-1.891632,139.5165,28.05412,213.8247,845.4448,28.05412,0,0,102.3624,66,0,0.9509643,-1.139312,0
12:7:17:206,-0.03125,0.01098633,1.001709,-0.1689453,0.1416016,1.121094,1.659851,3.768311,-1.271057,139.5165,28.05412,213.8247,845.4448,28.05412,0,0,102.3624,64,0,0.6083544,-1.764505,0
12:7:17:239,-0.03344727,0.04736328,0.9987793,-0.1689453,0.1416016,1.124023,2.429962,4.112244,-6.826324,139.5165,28.05412,226.2094,833.0601,28.05412,0,0,102.3624,64,0,2.630252,-1.833372,0
12:7:17:270,-0.0378418,0.0793457,0.994751,-0.1787109,0.140625,1.123047,2.893524,3.805695,-11.14792,139.5165,28.05412,213.8247,808.2906,28.05412,0,0,102.3624,64,0,4.416287,-2.027617,0
12:7:17:303,-0.07055664,0.06445313,0.994751,-0.1757813,0.1484375,1.117188,2.766418,3.334656,-14.31061,139.5165,28.05412,201.44,672.0588,28.05412,0,0,102.3624,64,0,3.479294,-3.829831,0
12:7:17:334,-0.08251953,0.07788086,1.01001,-0.15625,0.1796875,1.116211,2.497253,3.289795,-22.31827,139.5165,28.05412,213.8247,696.8282,28.05412,0,0,102.3624,64,0,4.040166,-4.297948,0
12:7:17:366,0.02770996,-0.1315918,1.005859,-0.1582031,0.1318359,1.139648,5.293579,2.086029,-40.24765,139.5165,28.05412,226.2094,709.213,28.05412,0,0,102.3624,64,0,-7.215032,1.388341,0
12:7:17:398,-0.005615234,-0.07629395,1.002808,-0.1572266,0.1484375,1.138672,10.53482,4.231873,-42.37106,139.5165,28.05412,226.2094,709.213,28.05412,0,0,102.3624,64,0,-4.314567,-0.2973669,0
12:7:17:430,-0.005615234,-0.07629395,1.002808,-0.1533203,0.1992188,1.131836,11.52924,4.859924,-48.10577,139.5165,28.05412,213.8247,709.213,28.05412,0,0,102.3624,64,0,-4.314567,-0.2973669,0
12:7:17:462,-0.01330566,0.02355957,1.160522,-0.2197266,0.34375,1.280273,17.02469,6.430054,-103.4341,139.5165,28.05412,213.8247,709.213,28.05412,0,0,102.3624,64,0,0.9923616,-0.5562975,0
12:7:17:495,-0.03930664,0.1320801,1.076294,-0.1611328,0.1699219,1.196289,18.93127,7.962799,-147.323,139.5165,28.05412,213.8247,709.213,28.05412,0,0,102.3624,58,0,6.292962,-1.744617,0
12:7:17:526,-0.08898926,0.1584473,1.057495,-0.1289063,0.09472656,1.186523,14.25827,7.648773,-128.6908,139.5165,28.05412,213.8247,709.213,28.05412,0,0,102.3624,60,0,7.476914,-3.987079,0
12:7:17:558,-0.1212158,0.1491699,1.038208,-0.1220703,0.06054688,1.165039,12.17224,6.564636,-107.8679,139.5165,28.05412,213.8247,721.5977,28.05412,0,0,102.3624,60,0,7.091302,-5.641757,0
12:7:17:590,-0.178833,0.166626,1.014771,-0.1191406,0.07421875,1.146484,3.050537,-0.2542114,-5.016937,139.5165,28.05412,213.8247,721.5977,28.05412,0,0,102.3624,26,0,7.849759,-8.501501,0
12:7:17:622,-0.1690674,0.154541,0.9945068,-0.1191406,0.1152344,1.123047,-1.308441,-3.843079,33.11478,139.5165,28.05412,213.8247,721.5977,28.05412,0,0,102.3624,26,0,7.600777,-8.409682,0
12:7:17:654,-0.1694336,0.1326904,0.9715576,-0.1425781,0.1728516,1.097656,-3.835602,-7.020721,46.75247,139.5165,28.05412,213.8247,721.5977,28.05412,0,0,102.3624,24,0,6.796476,-8.943641,0
12:7:17:718,-0.1331787,0.2908936,0.9285889,-0.1484375,0.1884766,1.085938,-4.852448,-12.33673,-113.0119,139.5165,28.05412,226.2094,721.5977,28.05412,0,0,102.3624,24,0,16.28949,-6.587855,0
12:7:17:750,-0.1715088,0.1600342,0.9796143,-0.1533203,0.0703125,1.115234,-6.616974,-14.95361,-123.0682,139.5165,28.05412,213.8247,721.5977,28.05412,0,0,102.3624,24,0,8.052695,-8.708696,0
12:7:17:782,-0.1558838,0.07177734,0.9874268,-0.1884766,-0.01953125,1.124023,-9.503021,-18.34061,-81.29532,139.5165,28.05412,213.8247,721.5977,28.05412,0,0,102.3624,22,0,3.631662,-8.470023,0
12:7:17:814,-0.151001,0.1008301,0.9542236,-0.2050781,0.002929688,1.100586,-10.45258,-21.18927,-42.93182,139.5165,28.05412,226.2094,721.5977,28.05412,0,0,102.3624,22,0,5.425926,-8.491704,0
12:7:17:878,0.07067871,0.2004395,0.9418945,-0.2441406,0.109375,1.063477,-13.41339,-17.51068,-71.73996,139.5165,28.05412,226.2094,721.5977,28.05412,0,0,102.3624,22,0,11.81922,3.718176,0
