TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
12:13:25:834,-0.1557617,-0.1264648,0.9622803,-0.09472656,0.0234375,1.163086,-0.8149719,2.714081,0.3439331,176.6706,102.3624,312.9024,969.2918,77.59294,0,0,151.9012,36,0,-6.668077,-8.418631,0
12:13:25:866,-0.1502686,-0.1251221,0.9735107,-0.09472656,0.02636719,1.15625,-1.016846,2.69165,-1.607513,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-6.501119,-7.973289,0
12:13:25:899,-0.1588135,-0.1179199,0.9858398,-0.09277344,0.02246094,1.152344,-1.121521,2.766418,-6.990814,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-5.953847,-8.291188,0
12:13:25:931,-0.1271973,-0.1392822,0.9676514,-0.0859375,0.02734375,1.15625,-2.15332,2.250519,-4.07486,176.6706,102.3624,312.9024,969.2918,77.59294,0,0,151.9012,36,0,-7.461005,-6.744111,0
12:13:25:962,-0.1148682,-0.1470947,0.9926758,-0.08691406,0.03027344,1.157227,-2.13089,1.465454,-0.7850647,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-7.614679,-5.791638,0
12:13:25:994,-0.09790039,-0.151123,0.9853516,-0.08007813,0.03027344,1.160156,-2.13089,2.467346,2.729034,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-8.047855,-4.986547,0
12:13:26:27,-0.09936523,-0.1580811,0.9799805,-0.078125,0.03027344,1.155273,-2.003784,3.798218,-2.100983,176.6706,102.3624,312.9024,944.5224,77.59294,0,0,151.9012,36,0,-8.484335,-5.07697,0
12:13:26:58,-0.09863281,-0.161377,0.9884033,-0.078125,0.03222656,1.151367,-1.854248,4.366455,-4.852448,176.6706,102.3624,312.9024,944.5224,77.59294,0,0,151.9012,36,0,-8.532894,-4.952188,0
12:13:26:89,-0.1151123,-0.1601563,0.9908447,-0.07519531,0.02734375,1.157227,-1.300964,5.001984,-6.198273,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-8.307055,-5.756261,0
12:13:26:122,-0.1102295,-0.1585693,0.9835205,-0.078125,0.02734375,1.163086,-1.540222,5.054321,-2.975769,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-8.371469,-5.591723,0
12:13:26:154,-0.1204834,-0.1403809,0.9781494,-0.07910156,0.02734375,1.155273,-1.622467,5.644989,-4.037476,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-7.424543,-6.266778,0
12:13:26:186,-0.107666,-0.1495361,0.9735107,-0.07910156,0.0234375,1.157227,-2.033691,6.033783,-3.865509,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-8.064452,-5.604075,0
12:13:26:217,-0.1148682,-0.1639404,0.9711914,-0.07226563,0.02246094,1.155273,-1.839294,6.265564,-2.848663,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-8.807448,-5.923297,0
12:13:26:249,-0.09204102,-0.1730957,0.9763184,-0.078125,0.0234375,1.15918,-1.831818,7.200165,-5.659943,176.6706,102.3624,312.9024,956.9071,77.59294,0,0,151.9012,36,0,-9.403072,-4.671846,0
12:13:26:282,-0.07470703,-0.2181396,0.9526367,-0.06640625,0.01464844,1.152344,-0.7626343,8.224487,-4.889832,176.6706,102.3624,312.9024,969.2918,77.59294,0,0,151.9012,36,0,-12.52145,-3.797011,0
12:13:26:313,-0.1085205,-0.2431641,0.9521484,-0.0703125,0.03027344,1.163086,0.5383301,8.067474,-3.013153,176.6706,102.3624,312.9024,981.6765,77.59294,0,0,151.9012,36,0,-13.47109,-5.391953,0
12:13:26:345,-0.1204834,-0.2141113,0.9749756,-0.04785156,-0.02832031,1.172852,2.056122,8.403931,-6.071167,176.6706,102.3624,300.5177,1006.446,77.59294,0,0,151.9012,36,0,-11.30475,-5.906061,0
12:13:26:377,-0.1729736,-0.1293945,0.965332,-0.05566406,0.002929688,1.165039,4.194489,11.5741,-33.15964,176.6706,102.3624,312.9024,1031.215,77.59294,0,0,151.9012,36,0,-6.67983,-9.257174,0
12:13:26:410,-0.1605225,-0.1682129,0.9753418,-0.05566406,-0.01660156,1.162109,4.643097,13.45825,-55.56763,176.6706,102.3624,312.9024,1043.6,77.59294,0,0,151.9012,36,0,-8.603367,-8.159855,0
12:13:26:442,-0.2171631,-0.2069092,1.006104,-0.1015625,-0.05566406,1.136719,5.256195,12.54608,-56.98822,176.6706,102.3624,312.9024,1055.985,77.59294,0,0,151.9012,36,0,-9.553349,-10.09994,0
12:13:26:474,-0.220459,-0.08605957,0.970459,0.01464844,0.1796875,1.117188,3.880463,5.278625,-31.94092,176.6706,102.3624,312.9024,1055.985,77.59294,0,0,151.9012,36,0,-4.234777,-12.1057,0
12:13:26:506,-0.2045898,-0.137085,1.030762,0.01171875,0.2490234,1.249023,2.841187,-4.134674,-30.46799,176.6706,102.3624,312.9024,1043.6,77.59294,0,0,151.9012,36,0,-6.174893,-9.678939,0
12:13:26:537,-0.1274414,-0.1722412,1.076538,-0.01757813,0.2587891,1.287109,2.766418,-9.211426,-28.15018,176.6706,102.3624,312.9024,1031.215,77.59294,0,0,151.9012,36,0,-7.626345,-5.468602,0
12:13:26:569,-0.005859375,-0.1468506,1.040527,-0.01464844,0.2636719,1.261719,4.179535,-12.40402,-40.29251,176.6706,102.3624,312.9024,1031.215,77.59294,0,0,151.9012,36,0,-7.683043,-0.2730393,0
12:13:26:601,0.02758789,-0.2205811,0.9890137,-0.01660156,0.15625,1.201172,5.495453,-13.60031,-42.85706,176.6706,102.3624,312.9024,1031.215,77.59294,0,0,151.9012,36,0,-12.37042,1.318389,0
12:13:26:634,0.0567627,-0.2247314,0.9942627,-0.03515625,0.1171875,1.210938,6.355286,-15.2153,-21.60797,176.6706,102.3624,300.5177,1006.446,77.59294,0,0,151.9012,36,0,-12.13322,2.67858,0
12:13:26:665,0.09204102,-0.1900635,1.023804,-0.03515625,0.109375,1.229492,6.310425,-15.06577,-11.1554,176.6706,102.3624,300.5177,1018.831,77.59294,0,0,151.9012,36,0,-9.463674,4.251108,0
12:13:26:698,0.07800293,-0.1364746,1.02771,-0.02734375,0.1240234,1.208984,5.831909,-13.19656,-5.764618,176.6706,102.3624,300.5177,1018.831,77.59294,0,0,151.9012,36,0,-6.861285,3.74195,0
12:13:26:730,0.07653809,-0.111084,0.9272461,-0.01660156,0.15625,1.117188,4.942169,-10.27313,-12.68814,176.6706,102.3624,300.5177,1018.831,77.59294,0,0,151.9012,34,0,-6.765859,4.507567,0
