TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
16:15:28:626,-0.2402344,0.1713867,1.111206,-0.203125,0.2177734,1.253906,-2.310333,7.514191,2.115936,151.9012,820.6754,350.0565,894.9836,337.6718,0,300.5177,213.8247,18,0,6.627668,-9.695015,0
16:15:28:714,-0.2016602,0.1557617,0.9936523,-0.1953125,0.1796875,1.170898,-7.910461,-11.20026,-1.046753,151.9012,956.9071,350.0565,882.5989,350.0565,0,312.9024,226.2094,18,0,7.463346,-10.00484,0
16:15:28:745,-0.1588135,0.1378174,1.017822,-0.2158203,0.1396484,1.164063,-8.912354,-13.37601,6.699219,151.9012,956.9071,350.0565,882.5989,337.6718,0,312.9024,226.2094,18,0,6.579988,-7.705381,0
16:15:28:785,-0.09570313,0.1304932,1.023926,-0.2509766,0.1289063,1.198242,-9.443207,-14.54987,8.560944,151.9012,956.9071,350.0565,882.5989,337.6718,0,325.2871,238.5941,16,0,6.50674,-4.641028,0
16:15:28:819,-0.09057617,0.1092529,0.9576416,-0.2675781,0.1318359,1.131836,-8.717957,-14.87885,-2.400055,151.9012,969.2918,350.0565,882.5989,350.0565,0,325.2871,250.9788,16,0,6.188014,-5.043427,0
16:15:28:850,-0.1156006,0.07470703,0.901123,-0.2626953,0.1318359,1.068359,-9.054413,-14.83398,3.9328,151.9012,981.6765,350.0565,882.5989,350.0565,0,325.2871,250.9788,16,0,4.604433,-7.427608,0
16:15:28:883,-0.1612549,0.01806641,0.8701172,-0.2802734,0.1875,1.005859,-5.293579,-16.69571,4.665527,151.9012,994.0612,350.0565,882.5989,337.6718,0,312.9024,263.3636,26,0,1.127005,-11.75136,0
16:15:28:915,-0.1474609,0.007202148,0.8278809,-0.2744141,0.1796875,0.9804688,-4.246826,-17.44339,1.218719,151.9012,994.0612,350.0565,882.5989,337.6718,0,325.2871,263.3636,24,0,0.4954597,-12.01952,0
16:15:28:946,-0.1193848,0.006958008,0.7886963,-0.2783203,0.1210938,0.9775391,0.7925415,-17.892,-10.43762,151.9012,994.0612,350.0565,882.5989,337.6718,0,325.2871,263.3636,24,0,0.5376834,-10.74696,0
16:15:29:24,-0.09338379,0.01977539,0.8720703,-0.3125,0.09667969,1.006836,5.413208,-16.88263,3.065491,151.9012,981.6765,350.0565,894.9836,325.2871,0,325.2871,275.7483,22,0,1.326685,-6.824672,0
16:15:29:54,-0.07507324,0.03881836,0.8366699,-0.2695313,0.0859375,0.96875,6.908569,-15.28259,0.1794434,151.9012,981.6765,362.4412,894.9836,312.9024,0,325.2871,263.3636,510,0,2.867115,-5.801929,0
16:15:29:87,-0.07629395,0.05200195,0.8204346,-0.2597656,0.04003906,0.9716797,9.749756,-13.22647,-7.910461,164.2859,994.0612,362.4412,894.9836,312.9024,0,325.2871,263.3636,510,0,3.969438,-6.006354,0
16:15:29:119,-0.04187012,0.08776855,0.850708,-0.234375,-0.0009765625,0.9990234,9.839478,-10.75912,1.9664,151.9012,969.2918,362.4412,894.9836,312.9024,0,337.6718,263.3636,30,0,6.540069,-2.953711,0
16:15:29:150,-0.07324219,0.1170654,0.8562012,-0.2314453,0.008789063,1.018555,9.353485,-8.830109,5.158997,151.9012,981.6765,362.4412,894.9836,300.5177,0,337.6718,263.3636,24,0,8.260732,-4.924016,0
16:15:29:182,-0.1174316,0.1573486,0.8891602,-0.2207031,-0.04785156,1.038086,8.441315,-7.790833,4.015045,151.9012,981.6765,362.4412,894.9836,300.5177,0,337.6718,263.3636,510,0,9.830836,-7.061767,0
16:15:29:214,-0.0279541,0.1680908,0.8261719,-0.2578125,-0.1132813,0.9755859,2.773895,-0.8972168,25.00992,151.9012,1031.215,362.4412,907.3683,312.9024,0,362.4412,288.133,510,0,13.31011,-1.882178,0
16:15:29:246,0.0007324219,0.1309814,0.8342285,-0.2783203,-0.09765625,0.9804688,2.415009,3.304749,17.72751,151.9012,1043.6,362.4412,907.3683,325.2871,0,362.4412,288.133,18,0,10.64793,0.05074824,0
16:15:29:278,0.4029541,0.04382324,1.655518,0.2929688,0.5039063,1.328125,-20.38925,-12.00775,10.65445,139.5165,1254.14,374.8259,907.3683,337.6718,0,374.8259,288.133,18,0,0.7986545,8.234117,0
16:15:29:310,0.0880127,0.1702881,1.705322,0.1806641,-0.1025391,1.105469,-10.36285,31.85867,20.8902,151.9012,1216.986,337.6718,894.9836,399.5953,0,387.2106,288.133,18,0,3.252957,1.637657,0
