TS,HAx,HAy,HAz,BAx,BAy,BAz,Gx,Gy,Gz,f0,f1,f2,f3,f4,f5,f6,f7,V_US,V_LC,roll,pitch,sstat
14:44:5:420,-0.1643066,-0.08435059,0.9967041,-0.09277344,-0.09472656,1.143555,0.231781,4.231873,-8.052521,189.0553,585.3659,486.2883,1031.215,213.8247,0,0,151.9012,10,2.55627,-4.167142,-8.668036,0
14:44:5:451,-0.1334229,-0.1171875,0.9963379,-0.1035156,-0.06640625,1.155273,-2.138367,5.353394,7.30484,189.0553,647.2894,473.9036,1055.985,238.5941,0,0,151.9012,10,2.55627,-5.941032,-6.854867,0
14:44:5:483,-0.1334229,-0.1811523,0.9908447,-0.09082031,-0.06445313,1.148438,-4.134674,5.697327,-0.6056213,189.0553,684.4435,461.5189,1068.37,238.5941,0,0,151.9012,10,2.55627,-9.226531,-6.544947,0
14:44:5:515,-0.1848145,-0.09204102,0.9829102,-0.09472656,-0.09472656,1.125977,-2.115936,5.8992,0.4486084,189.0553,758.7518,436.7494,1080.754,250.9788,0,0,151.9012,10,2.55627,-4.572282,-9.907206,0
14:44:5:546,-0.1627197,-0.07470703,0.9838867,-0.09082031,-0.08691406,1.136719,-2.871094,5.869293,2.616882,176.6706,820.6754,411.98,1105.524,263.3636,0,0,151.9012,10,3.105495,-3.779947,-8.86948,0
14:44:5:578,-0.137085,-0.1918945,0.9973145,-0.0703125,-0.1132813,1.148438,-2.370148,7.551575,-0.7102966,176.6706,870.2142,411.98,1117.908,275.7483,0,0,151.9012,10,4.189385,-9.623537,-6.590407,0
14:44:5:610,-0.1417236,-0.1816406,0.9671631,-0.06640625,-0.1210938,1.131836,-1.532745,8.478699,5.547791,176.6706,882.5989,411.98,1130.293,275.7483,0,0,151.9012,10,5.254216,-9.571971,-7.230695,0
14:44:5:642,-0.2167969,-0.1846924,0.9573975,-0.0546875,-0.1396484,1.133789,-1.106567,8.822632,-2.429962,176.6706,944.5224,411.98,1142.678,275.7483,0,0,151.9012,10,5.779617,-9.255189,-11.13656,0
14:44:5:674,-0.3165283,-0.07836914,0.9799805,-0.09472656,-0.1259766,1.141602,0.3514099,8.164673,-14.09378,176.6706,1018.831,424.3647,1155.062,288.133,0,0,151.9012,10,7.328401,-3.512124,-16.94734,0
14:44:5:706,-0.2751465,-0.126709,0.9838867,-0.06933594,-0.1601563,1.136719,-0.463562,6.878662,-12.30682,176.6706,1031.215,449.1342,1155.062,300.5177,0,0,151.9012,10,8.837154,-5.819679,-14.10819,0
14:44:5:738,-0.1816406,-0.1258545,0.9519043,-0.09472656,-0.1269531,1.133789,-0.269165,6.362762,4.28421,176.6706,1055.985,461.5189,1155.062,300.5177,0,0,151.9012,10,8.837154,-6.599797,-9.982518,0
14:44:5:770,-0.09338379,-0.1585693,0.9995117,-0.09765625,-0.07714844,1.146484,-0.6130981,6.093597,0.007476807,176.6706,1117.908,436.7494,1167.447,300.5177,0,0,139.5165,10,9.331422,-8.259132,-4.612101,0
14:44:5:802,-0.1107178,-0.2697754,0.9978027,-0.09082031,-0.1181641,1.147461,2.302856,8.493652,-17.30881,164.2859,1204.601,436.7494,1179.832,300.5177,0,0,151.9012,10,10.3073,-13.70399,-5.000488,0
14:44:5:835,-0.1218262,-0.2435303,0.9708252,-0.078125,-0.1289063,1.140625,4.306641,10.78903,-18.6322,164.2859,1241.755,449.1342,1179.832,288.133,0,0,139.5165,10,10.78901,-12.88807,-5.864708,0
14:44:5:866,-0.1765137,-0.1740723,0.9570313,-0.08007813,-0.1689453,1.131836,5.039368,11.87317,-7.686157,164.2859,1353.218,436.7494,1179.832,275.7483,0,0,139.5165,10,11.26666,-9.053692,-9.198732,0
14:44:5:898,-0.3115234,-0.1130371,0.9737549,-0.125,-0.1191406,1.140625,5.622559,12.97974,-0.927124,151.9012,1415.141,473.9036,1179.832,250.9788,0,0,139.5165,10,12.67564,-5.12752,-16.35949,0
14:44:5:930,-0.3631592,0.02075195,0.9632568,-0.1171875,-0.1660156,1.118164,5.054321,11.6713,-16.59851,151.9012,1452.295,473.9036,1179.832,263.3636,0,0,139.5165,10,13.59553,0.9208953,-20.94838,0
14:44:5:963,-0.3182373,0.05065918,0.9764404,-0.1289063,-0.1484375,1.131836,3.72345,9.174042,-14.46762,151.9012,1452.295,473.9036,1179.832,275.7483,0,0,139.5165,10,14.04981,2.281265,-17.58546,0
14:44:5:994,-0.2111816,-0.02478027,0.9907227,-0.09765625,-0.1689453,1.133789,-0.09719849,6.871185,0.05233765,151.9012,1477.065,473.9036,1179.832,275.7483,0,0,139.5165,10,14.50038,-1.190228,-11.85194,0
14:44:6:27,-0.182373,-0.07104492,0.9934082,-0.1289063,-0.1220703,1.136719,-2.310333,7.865601,9.054413,151.9012,1489.449,473.9036,1167.447,275.7483,0,0,139.5165,10,14.9473,-3.477131,-9.781127,0
14:44:6:58,-0.1402588,-0.09326172,1.004761,-0.1132813,-0.140625,1.131836,-2.362671,9.420776,6.213226,151.9012,1489.449,473.9036,1155.062,288.133,0,0,151.9012,10,15.39061,-4.637169,-7.248168,0
14:44:6:91,-0.0982666,-0.2019043,0.9761963,-0.1132813,-0.1220703,1.144531,-0.9645081,11.59653,5.779572,151.9012,1514.219,461.5189,1155.062,275.7483,0,0,151.9012,10,15.39061,-10.87215,-4.863546,0
14:44:6:122,-0.1918945,-0.1687012,0.9829102,-0.1015625,-0.1728516,1.138672,0.5532837,13.69003,10.39276,151.9012,1514.219,473.9036,1117.908,263.3636,0,0,151.9012,10,15.39061,-8.288674,-9.5978,0
14:44:6:154,-0.2542725,-0.1994629,0.9910889,-0.09863281,-0.1943359,1.135742,2.13089,15.34988,15.47699,151.9012,1464.68,473.9036,1093.139,250.9788,0,0,151.9012,10,15.39061,-9.163369,-12.14327,0
14:44:6:186,-0.2486572,-0.1912842,0.9702148,-0.1181641,-0.1767578,1.136719,2.542114,15.15549,17.9892,164.2859,1427.526,461.5189,1080.754,226.2094,0,0,151.9012,10,14.9473,-9.131976,-12.38257,0
14:44:6:218,-0.2609863,-0.1553955,0.987793,-0.1318359,-0.1640625,1.139648,4.867401,16.13495,16.91254,164.2859,1316.064,424.3647,1043.6,213.8247,0,0,151.9012,10,14.9473,-7.16175,-12.99251,0
14:44:6:251,-0.2904053,-0.07250977,0.9822998,-0.140625,-0.1845703,1.12793,5.884247,15.67886,13.93677,176.6706,1130.293,387.2106,1006.446,213.8247,0,0,151.9012,10,13.59553,-3.305849,-15.6385,0
14:44:6:282,-0.3060303,-0.06994629,0.9866943,-0.1533203,-0.1728516,1.136719,6.160889,15.61157,14.84146,176.6706,981.6765,362.4412,981.6765,213.8247,0,0,151.9012,10,11.26666,-3.128833,-16.3448,0
14:44:6:314,-0.3314209,-0.05541992,0.991333,-0.1494141,-0.1640625,1.147461,6.886139,14.52744,24.62112,176.6706,684.4435,312.9024,944.5224,189.0553,0,0,139.5165,10,9.331422,-2.414807,-17.70508,0
14:44:6:347,-0.3624268,-0.03552246,0.9453125,-0.1376953,-0.1835938,1.105469,8.059998,12.98721,32.28485,176.6706,461.5189,300.5177,907.3683,201.44,0,0,139.5165,10,7.328401,-1.619965,-21.30915,0
14:44:6:378,-0.4267578,-0.05554199,0.9158936,-0.0390625,0.2255859,1.202148,6.018829,10.5423,29.60068,176.6706,411.98,300.5177,907.3683,201.44,0,0,139.5165,10,3.649848,-2.512827,-25.5078,0
14:44:6:410,-0.2026367,-0.1529541,0.9381104,-0.06640625,0.1005859,1.273438,5.794525,1.480408,5.428162,176.6706,325.2871,312.9024,907.3683,213.8247,0,0,139.5165,10,0.878841,-8.04111,-11.09835,0
14:44:6:442,-0.1767578,-0.1544189,1.054688,-0.09472656,0.08203125,1.210938,9.585266,-4.26178,-4.605713,176.6706,300.5177,325.2871,907.3683,213.8247,0,0,139.5165,10,0,-6.830686,-7.943346,0
14:44:6:474,-0.2797852,-0.08532715,0.9244385,-0.0625,0.1044922,1.091797,10.67688,-9.241333,-6.39267,176.6706,263.3636,337.6718,907.3683,213.8247,0,0,139.5165,8,0,-4.301673,-16.57675,0
14:44:6:507,-0.3282471,-0.01379395,0.8712158,-0.05957031,0.1279297,1.066406,10.79651,-13.3461,-12.09747,176.6706,263.3636,337.6718,919.753,213.8247,0,0,139.5165,8,0,-0.7268634,-23.01308,0
14:44:6:538,-0.2895508,0.04663086,0.8115234,-0.046875,-0.03515625,1.00293,10.82642,-18.60229,-12.50122,176.6706,238.5941,337.6718,932.1377,213.8247,0,0,139.5165,8,0,2.815675,-22.32272,0
14:44:6:570,-0.2579346,0.02905273,0.9689941,-0.1113281,-0.02246094,1.133789,5.129089,-23.39493,-5.682373,176.6706,213.8247,350.0565,932.1377,226.2094,0,0,139.5165,8,0,1.390504,-14.9204,0
14:44:6:602,-0.2756348,-0.0008544922,1.03064,-0.1347656,-0.0703125,1.1875,4.568329,-24.68842,-9.757233,176.6706,201.44,350.0565,932.1377,226.2094,0,0,139.5165,8,0,-0.03659505,-14.53563,0
14:44:6:634,-0.4595947,-0.07678223,0.8248291,-0.1503906,-0.2119141,1.130859,3.925323,-13.0246,-8.403931,176.6706,201.44,350.0565,944.5224,226.2094,0,0,139.5165,6,0,-3.853423,-31.25884,0
14:44:6:666,-0.2254639,-0.04980469,0.9639893,-0.1914063,-0.06640625,1.123047,3.753357,-13.63022,-3.671112,176.6706,189.0553,350.0565,944.5224,238.5941,0,0,139.5165,6,0,-2.469675,-12.96807,0
14:44:6:698,-0.262085,-0.04504395,0.9553223,-0.1943359,-0.1376953,1.155273,3.805695,-13.65265,-5.166473,176.6706,189.0553,350.0565,944.5224,226.2094,0,0,139.5165,6,0,-2.195887,-15.30513,0
14:44:6:730,-0.2103271,0.04052734,1.089478,-0.1181641,-0.2265625,1.246094,0.3364563,-11.77597,10.48248,176.6706,189.0553,362.4412,944.5224,213.8247,0,0,139.5165,6,0,1.661357,-9.723067,0
14:44:6:842,-0.2346191,-0.1439209,0.833252,-0.1708984,-0.1005859,0.9990234,-0.3140259,-9.031982,-10.93109,176.6706,189.0553,362.4412,932.1377,213.8247,0,0,151.9012,6,0,-8.806942,-15.63685,0
14:44:6:874,-0.223877,-0.09362793,0.8529053,-0.1425781,-0.1601563,1.016602,0.7626343,-8.54599,-1.884155,176.6706,176.6706,362.4412,932.1377,201.44,0,0,139.5165,6,0,-5.620864,-15.2517,0
14:44:6:906,-0.1602783,0.03503418,0.9890137,-0.1367188,-0.1845703,1.136719,-1.188812,-6.489868,5.816956,189.0553,164.2859,362.4412,932.1377,201.44,0,0,139.5165,12,0,1.762676,-8.989299,0
14:44:6:938,-0.1290283,0.05334473,0.9949951,-0.140625,-0.2001953,1.139648,-3.110352,-3.872986,2.145844,189.0553,151.9012,362.4412,932.1377,201.44,0,0,139.5165,12,0,2.729219,-7.049756,0
14:44:6:970,-0.1461182,0.05041504,1.010864,-0.1533203,-0.2021484,1.170898,-4.972076,-1.001892,-5.054321,189.0553,151.9012,362.4412,932.1377,201.44,0,0,139.5165,12,0,2.47163,-7.759955,0
14:44:7:114,-0.1900635,-0.1618652,0.9833984,-0.5859375,0.171875,1.076172,4.291687,10.90118,-4.276733,189.0553,164.2859,374.8259,932.1377,226.2094,0,0,139.5165,8,0,-7.963112,-9.556474,0
14:44:7:146,-0.2843018,-0.09716797,0.9819336,-0.1015625,-0.01464844,1.136719,5.622559,8.433838,-15.49942,176.6706,213.8247,374.8259,944.5224,226.2094,0,0,139.5165,8,0,-4.450248,-14.99551,0
